inn;predpriyatie;tip;model;vid_fakta;chto_naydeno;ssylka
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;Заключение № 1066-ТУ-2021 экспертизы промышленной безопасности на техническое устройство, применяемое на опасном производственном объекте: Воздухосборник V=3,3 м3 зав. №7613, рег. №79004, Участок ведения буровых работ Уф;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-63533-2021
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;Заключение № 0846-ТУ-2021 экспертизы промышленной безопасности на техническое устройство, применяемое на опасном производственном объекте: Воздухосборник V=3,3 м3 зав. №7614, рег. №76734, Участок ведения буровых работ Уф;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-62100-2021
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;техническое устройство: воздухосборник V-2,7 куб. м., зав. № 22726, рег. № 3157 эксплуатируемый на опасном производственном объекте «Участок ведения буровых работ Губкинский филиал ООО «РН-Бурение» рег. № А01-08709-0093,;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-10307-2021
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;техническое устройство: воздухосборник V-2,7 куб. м., зав. № 22720, рег. № 3156 эксплуатируемый на опасном производственном объекте «Участок ведения буровых работ Губкинский филиал ООО «РН-Бурение» рег. № А01-08709-0093,;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-10308-2021
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;техническое устройство: воздухосборник V-2,7 куб. м., зав. № 12440, рег. № 3098 эксплуатируемый на опасном производственном объекте «Участок ведения буровых работ Губкинский филиал ООО «РН-Бурение» рег. № А01-08709-0093,;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-10309-2021
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;техническое устройство: воздухосборник V-2,7 куб. м., зав. № 12439, рег. № 3097 эксплуатируемый на опасном производственном объекте «Участок ведения буровых работ Губкинский филиал ООО «РН-Бурение» рег. № А01-08709-0093,;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-10310-2021
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;Воздухосборник V=2,0 м3, зав.№ 6662. Участок ведения буровых работ Уфимского филиала «РН-Бурение»;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-55919-2020
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;Воздухосборник V=1,0 м3, зав.№ 2708, рег.№ 10. Участок ведения буровых работ Уфимского филиала «РН-Бурение»;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-55813-2020
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;Воздухосборник V=1,0 м3, зав.№ 2725, рег.№ 11. Участок ведения буровых работ Уфимского филиала «РН-Бурение»;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-55819-2020
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;Воздухосборник V=3,3 м3, зав.№ 7569. Участок ведения буровых работ Уфимского филиала «РН-Бурение»;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-55822-2020
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;Воздухосборник V=3,3 м3, зав.№ 7568. Участок ведения буровых работ Уфимского филиала «РН-Бурение»;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-55834-2020
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;"""Буровая установка «БУ 3900/225 ЭПК БМ-3, зав. № 7 с вышкой 54018.25.000-3 зав. № 2» и сосуд, работающий под давлением «Воздухосборник V=3,3 м3 зав. № 7727, № 7728»";https://monitor-pb.ru/conclusion/25-%D0%A2%D0%A3-01528-2020
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;техническое устройство: сосуд воздухосборник V=2,7м3 зав. № 71833, применяемое на опасном производственном объекте III класса опасности: Участок ведения буровых работ Оренбургского филиала ООО «РН-Бурение», рег. № А01-08;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-65365-2019
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;Воздухосборник V=1,0 м3, зав.№ 7668, рег.№ 105. Участок ведения буровых работ Уфимского филиала «РН-Бурение» А01-08709-0094;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-64239-2019
7706613770;"ООО ""РН-БУРЕНИЕ""";ресивер;;машина;Воздухосборник V=1,0 м3, зав.№ 7669, рег.№ 106. Участок ведения буровых работ Уфимского филиала «РН-Бурение» А01-08709-0094;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-64269-2019
7719091049;"ПАО ""Подзембургаз""";ресивер;;машина;"Оборудование, работающее под давлением: воздухосборник V=2,7м3, зав. № 9074, рег. № 3564; воздухосборник V=2,7м3, зав. № 9080, рег. № 3563; дегазатор бурового раствора «Каскад 40М-02», зав. № 203803";https://monitor-pb.ru/conclusion/46-%D0%A2%D0%A3-45931-2022
7730155419;"ООО ""ГНС""";компрессор;;расходник;нанимает в компрессорное хозяйство: Механик трубопроводного сервиса, Оператор трубопроводного сервиса, Слесарь по ремонту оборудования (компрессоры, буровые устано. вакансий за 30 дней 3, города: Красноярск, Москва. кто ;https://hh.ru/vacancy/135290365
7730248430;РУСАЛ Менеджмент (непрофильные активы);компрессор;;машина;"Конкурсный отбор поставщика компрессора на буровую установку Atlas-Copco/Epiroc DM-30II по заявке №1108 для АО ""Боксит Тимана"" (id1098563) (2-й этап торгов) (id1101907)";
7736050003;ПАО ГАЗПРОМ;компрессор;;машина;"Опрос рынка ""Оборудование химическое, нефтегазоперерабатывающее и запасные части к нему, оборудование насосное, оборудование криогенное, компрессорное, холодильное, автогенное, газоочистное, насосы вакуумные, оборудовани";https://etpgpb.ru/procedures/?search=502740
7810969156;АО СГТ;компрессор;;машина;Поставка буровой установки для буровых работ методом обратной циркуляции (DTH) с буровым инструментом на 53 метр и комплектом вспомогательного оборудования [позиции карточки: и аналог), адаптированная для пневмоударного ;https://etpgpb.ru/procedures/?search=ГП546579
7817301375;ИЗ-КАРТЭКС ИМЕНИ П.Г. КОРОБКОВА;компрессор;;машина;Запрос предложений на поставку Установки компрессорной для бурового станка в модификации ХЛ (согласно ИТТ);https://etpgpb.ru/procedures/?search=ГП325643
7817301375;ИЗ-КАРТЭКС ИМЕНИ П.Г. КОРОБКОВА;компрессор;;машина;Запрос предложений на поставку Установки компрессорной для бурового станка в модификации ХЛ (согласно ИТТ 3689.54.00.000. );https://etpgpb.ru/procedures/?search=ГП317483
7817301375;ИЗ-КАРТЭКС ИМЕНИ П.Г. КОРОБКОВА;компрессор;;машина;Запрос предложений на поставку Установки компрессорной винтовой маслозаполненной для бурового станка в модификации ХЛ (согласно ТТ);https://etpgpb.ru/procedures/?search=ГП238361
7817301375;ИЗ-КАРТЭКС ИМЕНИ П.Г. КОРОБКОВА;компрессор;;машина;Запрос предложений на поставку Установки компрессорной для бурового станка в модификации ХЛ (согласно ИТТ);https://etpgpb.ru/procedures/?search=ГП325643
7817301375;ИЗ-КАРТЭКС ИМЕНИ П.Г. КОРОБКОВА;компрессор;;машина;Запрос предложений на поставку Установки компрессорной для бурового станка в модификации ХЛ (согласно ИТТ 3689.54.00.000.  );https://etpgpb.ru/procedures/?search=ГП317483
7817301375;ИЗ-КАРТЭКС ИМЕНИ П.Г. КОРОБКОВА;компрессор;;машина;Запрос предложений на поставку Установки компрессорной винтовой маслозаполненной для бурового станка в модификации ХЛ (согласно ТТ);https://etpgpb.ru/procedures/?search=ГП238361
7838473424;МОНОЛИТ-СТРОЙ;компрессор;;машина;Тендер на реализацию широкого ассортимента оборудования и инструмента, включающий: электро- и пневмоинструмент (Makita, Bosch, AEG, Jonnesway, ЗУБР), насосное и компрессорное оборудование (Denzel, Unipump, Fubag, Remeza);https://etpgpb.ru/procedures/?search=ИМ010670
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;Воздухосборник зав.№9303, рег.№260сг владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-854225-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;Воздухосборник зав.№9323, рег.№8261сг владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-854284-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;Ресивер 58900.06-01» зав.№884, рег.№223 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-851184-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;Ресивер 58900.06-01» зав.№890, рег.№216 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-851203-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;Ресивер 58900.06-01» зав.№891, рег.№217 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-851217-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;Ресивер 58900.06-01» зав.№892, рег.№218 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-851231-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;Ресивер 58900.06-01» зав.№894, рег.№220 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-851318-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;Ресивер 58900.06-01» зав.№893, рег.№219 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-851371-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№884, рег.№223 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-771186-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№885, рег.№224 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3);https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-771206-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№886, рег.№225 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-771219-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№887, рег.№226 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-771248-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№883, рег.№222 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3);https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-771271-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№888, рег.№227 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-771283-2026
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";компрессор;КП270/150;машина;Компрессор КП270/150» зав.№10253, владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-572938-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";компрессор;КП270/150;машина;Компрессор КП270/150» зав.№10584, владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-573118-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Воздухосборник 58900.06» зав.№321, рег.№198, владелец ПАО «Сургутнефте-газ» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-11509-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Воздухосборник 58900.06» зав.№338, рег.№196, владелец ПАО «Сургутнефте-газ» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-11510-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Воздухосборник 58900.06» зав.№335, рег.№199, владелец ПАО «Сургутнефте-газ» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-11511-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Воздухосборник 58900.06» зав.№333, рег.№197, владелец ПАО «Сургутнефте-газ» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-11512-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Воздухосборник 58900.06» зав.№336, рег.№194 владелец ПАО «Сургутнефте-газ» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-11513-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Воздухосборник 58900.06» зав.№337, рег.№195, владелец ПАО «Сургутнефте-газ» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-11514-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№611, рег.№213 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3);https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-08333-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№610, рег.№212 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-08335-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№609, рег.№211 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3);https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-08337-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№608, рег.№210 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3);https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-08339-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№606, рег.№208 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3);https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-08344-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ресивер;;машина;«Ресивер 58900.06-01» зав.№607, рег.№209 владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3);https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-08346-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ПКС;;машина;Компрессорная установка ДЭН-45ШМ» зав.№7815, владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-573055-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";компрессор;;машина;«Компрессорная установка ДЭН-45ШМ» зав.№7816, владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-573278-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";компрессор;;машина;Компрессорная установка ДЭН-45ШМ» зав.№4067, владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-573363-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ПКС;;машина;Компрессорная установка ДЭН-45ШМ» зав.№7706, владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-573448-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";компрессор;;машина;Компрессорная установка ДЭН-45ШМ» зав.№7611, владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-573563-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";ПКС;;машина;Компрессорная установка ДЭН-45ШМ» зав.№4108, владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-573653-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";компрессор;;машина;Компрессорная установка ДЭН-45ШМ» зав.№7613, владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-573740-2025
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";компрессор;;машина;Компрессорная установка ДЭН-45ШМ» зав.№7817, владелец ПАО «Сургутнефтегаз» (Сургутское управление буровых работ №3).;https://monitor-pb.ru/conclusion/86-%D0%A2%D0%A3-570354-2025
8602257512;АО ГК СЕВЕРАВТОДОР;компрессор;;расходник;На оказание услуг по проведению ТО и текущего ремонта с заменой запасных частей асфальтоукладочного комплекса асфальтоукладчик Титан 325, асфальтоукладчик VOGELE 1804, погрузчик универсальный WILLE 855C-C44CR, каток BOMA;https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32312074678
8602257512;АО ГК СЕВЕРАВТОДОР;компрессор;;расходник;Оказание услуг по проведению ремонта с заменой запасных частей асфальтоукладочного комплекса асфальтоукладчик Титан 325, асфальтоукладчик VOGELE 1804, погрузчик универсальный WILLE 855C-C44CR, каток BOMAG 151-AD4, каток ;https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32211042742
8605016650;"ООО ""МУБР""";компрессор;4ВУ1-5/9;машина;компрессоры воздушные 4ВУ1-5/9 зав. №№ 30244, 201, 2138, принадлежащие Обществу с ограниченной ответственностью «Мегионское Управление Буровых Работ»;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-52994-2018
8605022318;"ООО ""Мегион геология""";ресивер;Сб 147.06/БУ2500ЭУ;машина;"воздухосборник Сб 147.06/БУ2500ЭУ зав.№ 6346, воздухосборник Сб 147.06/БУ2500ЭУ зав. № 6357, установленные на опасном производственном объекте ""Участок ведения буровых работ"" ООО “Мегион геология”";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-13562-2014
8608049090;"ООО ""БКЕ""";ПКС;;машина;установка компрессорная передвижная Danmar инв. № 03-130049491 ООО «Буровая компания «Евразия» Пермский филиал Территория предприятия;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-481287-2025
8608049090;"ООО ""БКЕ""";ПКС;;машина;установка компрессорная передвижная Danmar инв. № 03-100003893 ООО «Буровая компания «Евразия» Пермский филиал Территория предприятия;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-481302-2025
8901017607;ДЕПАРТАМЕНТ ГОСЗАКАЗА ЯНАО;компрессор;;машина;поставка товара (перфоратор ручной, станок точильный универсальный, шуруповерт, компрессор промышленный, сварочный аппарат) 0190200000326002711;https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0190200000326002711
8901017607;ДЕПАРТАМЕНТ ГОСЗАКАЗА ЯНАО;компрессор;;машина;поставка товара (перфоратор ручной, станок точильный универсальный, шуруповерт, компрессор промышленный, сварочный аппарат) 0190200000326002711;https://etpgpb.ru/procedures/?search=0190200000326002711
8911019233;"ООО ""НЭУ""";компрессор;;расходник;Поставка ЗИП к буровому ключу ТМ-120, ключа АТТ-426, клиновому захвату PS500, компрессору Atlas Copco.;https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=tek_ЗП1111336
8911019233;"ООО ""НЭУ""";компрессор;;расходник;Поставка ЗИП к буровому ключу ТМ-120, ключу АТТ-426, клиновому захвату PS500, компрессору Atlas Copco.;https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=tek_ЗП1111194
9102015041;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ КРЫМ ""КРЫМВЗРЫВПРОМ""";компрессор;;расходник;услуги по монтажу прочего оборудования специального назначения, не включенного в другие группировки (услуги по пуско-наладке Буровой установки HONGWUHUAN H430 и Компрессор а винтов ого передвижного HONGWUHUAN HG700-18c;https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009270609
9701038827;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСЭНЕРГОПРОЕКТ""";компрессорная станция;;машина;"498-ЕП-2021 Буровые работы, статическое зондирование по объекту ""Техническое перевооружение газодожимной компрессорн ой станц ии ТЭЦ-5""";https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32110808774
