inn;marka_zapisana;pochemu_eto_poziciya;tekst;chem_dokazano;ssylka;istochnik
7017075536;V-02;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство – «Аппарат вертикальный с турбинной мешалкой и торцевым уплотнением вала» поз. №V-02, зав. №710, рег. №401/16, применяемое на опасном производственном объекте ООО «Томскнефтехим»;заключение ЭПБ № 62-ТУ-07868-2021;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-07868-2021;реестр заключений ЭПБ, monitor-pb.ru
7019035722;Н-1/2;в цитате эта строка стоит после «поз.»/«техн. №»;Заключение экспертизы промышленной безопасности №02-2024-001/1100 на техническое устройство «Насос центробежный двухстороннего входа 1Д315-71, зав. №659, тех. позиция №Н-1/2», применяемое на опасном производственном объе;заключение ЭПБ № 62-ТУ-23928-2024;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-23928-2024;реестр заключений ЭПБ, monitor-pb.ru
7022000310;КС-45;в цитате эта строка стоит после «поз.»/«техн. №»;№3075-2023 на техническое устройство сосуд, работающий под давлением ёмкость накопительная, поз. № КС-45, зав. № 21721, рег. № 107-С, применяемое на опасном производственном объекте Участок комплексной подготовки газа (Г;заключение ЭПБ № 62-ТУ-82188-2023;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-82188-2023;реестр заключений ЭПБ, monitor-pb.ru
7116000066;М-251;в цитате эта строка стоит после «поз.»/«техн. №»;Заключение № СДЭ – «НОРЭ» №0237-23-11-ТУ-Х экспертизы промышленной безопасности на техническое устройство: центробежный компрессор, поз. М-251, инв. №1431073001, эксплуатируемый в АО «НАК «Азот», цех Метанол (ОПО I класс;заключение ЭПБ № 11-ТУ-10846-2023;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-10846-2023;реестр заключений ЭПБ, monitor-pb.ru
7118004789;С-101;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство, применяемое на опасном производственном объекте: сепаратор пара поз. С-101, рег. №22304, Производство капролактама и циклогексанона, цех циклогексана и компрессии, ОАО «Щекиноазот», Тульская обл.,;заключение ЭПБ № 11-ТУ-00901-2021;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-00901-2021;реестр заключений ЭПБ, monitor-pb.ru
7118004789;К-101;в цитате эта строка стоит после «поз.»/«техн. №»;ЗАКЛЮЧЕНИЕ № 14-ЭТУ/21-1420/ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на опасном производственном объекте: деаэратор поз. К-101, рег. №436, Площадка цехов производства капролактама, цех циклогексана и компрессии, АО «Щекин;заключение ЭПБ № 11-ТУ-06057-2022;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-06057-2022;реестр заключений ЭПБ, monitor-pb.ru
7202116628;КЦ-102;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство: центробежный компрессор марки 4ГЦ2-109/18-76 техн. № КЦ-102, зав. № 89001 (Площадка переработки попутного нефтяного газа Няганьгазпереработка АО «СибурТюменьГаз», УПГ-2);заключение ЭПБ № 54-ТУ-21052-2021;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-21052-2021;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-506;в цитате эта строка стоит после «поз.»/«техн. №»;емкость, поз. Е-506, зав. № 1091, рег. № 477 (Радужнинское газоперерабатывающее производство (РГПП), Варьеганской компрессорной станции (ВКС), Площадка компрессорной станции Варьеганская КС-III очередь (Белозерный ГПЗ), ;заключение ЭПБ № 57-ТУ-06580-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-06580-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-105;в цитате эта строка стоит после «поз.»/«техн. №»;здание и сооружение – Резервуар, поз. Е-105, рег. № 60В (Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС – III очередь (Белоз;заключение ЭПБ № 57-ЗС-49633-2018;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-49633-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-502;в цитате эта строка стоит после «поз.»/«техн. №»;емкость для хранения масла, поз. Е-502, рег. № 483 (Радужнинское газоперерабатывающее производство (РГПП), Варьеганской компрессорной станции (ВКС), Площадка компрессорной станции Варьеганская КС-III очередь (Белозерный ;заключение ЭПБ № 57-ТУ-06576-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-06576-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Т-105;в цитате эта строка стоит после «поз.»/«техн. №»;теплообменник, поз. Т-105, зав. № 1217, рег. № 13412 (Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС – III очередь (Белозерн;заключение ЭПБ № 48-ТУ-56034-2020;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-56034-2020;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-705;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство – влагоотделитель, поз. Е-705, зав. № 21896, рег. № 74В, (Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская;заключение ЭПБ № 57-ТУ-29736-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-29736-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-301;в цитате эта строка стоит после «поз.»/«техн. №»;Сепаратор поз. Е-301, зав. № 50932, рег. № 13443 (Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный Г;заключение ЭПБ № 57-ТУ-60090-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-60090-2019;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-301;в цитате эта строка стоит после «поз.»/«техн. №»;Сепаратор поз. Е-301, зав. № 50932, рег. № 13443 (Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный Г;заключение ЭПБ № 41-ТУ-09236-2020;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-09236-2020;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Т-301;в цитате эта строка стоит после «поз.»/«техн. №»;теплообменник, поз. Т-301, зав. № 1862, рег. № 13447 (Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС – III очередь (Белозерн;заключение ЭПБ № 48-ТУ-43802-2020;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-43802-2020;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Т-312;в цитате эта строка стоит после «поз.»/«техн. №»;теплообменник, поз. Т-312, зав. № 1937, рег. № 13446 (Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС – III очередь (Белозерн;заключение ЭПБ № 48-ТУ-43806-2020;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-43806-2020;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-507;в цитате эта строка стоит после «поз.»/«техн. №»;емкость для хранения масла, поз. Е-507, зав. № 919, рег. № 482 (Радужнинское газоперерабатывающее производство (РГПП), Варьеганской компрессорной станции (ВКС), Площадка компрессорной станции Варьеганская КС-III очередь ;заключение ЭПБ № 57-ТУ-06582-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-06582-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Т-702;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство – теплообменник, поз. Т-702, зав. № 182, рег. № 80В, (Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС ;заключение ЭПБ № 57-ТУ-29739-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-29739-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;С-801;в цитате эта строка стоит после «поз.»/«техн. №»;сепаратор поз. С-801, зав. № 48671, рег. № 4 (Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный ГПЗ),;заключение ЭПБ № 57-ТУ-59489-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-59489-2019;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-305;в цитате эта строка стоит после «поз.»/«техн. №»;емкость подземная, поз. Е-305, зав. № 84181, рег. № 21а (Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС-III очередь (Белозер;заключение ЭПБ № 48-ТУ-54357-2020;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-54357-2020;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Т-314;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство теплообменник, поз. Т-314, зав. № 1281, рег. № 13445(Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС –;заключение ЭПБ № 48-ТУ-49468-2020;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-49468-2020;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Т-307;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство испаритель, поз. Т-307, зав. № 030147, рег. № 13448 (Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС –;заключение ЭПБ № 48-ТУ-54539-2020;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-54539-2020;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-801;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство емкость подземная, поз. Е-801, зав. № 81630, рег. № 3а(Варьеганская компрессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС;заключение ЭПБ № 48-ТУ-49474-2020;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-49474-2020;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-104;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство – разделитель, поз. Е-104, зав. №50806, рег. №13414 (Варьеганская ком-прессорная станция Радужнинского газоперерабатывающего производства (ВКС РГПП), Площадка компрессорной станции Варьеганская КС ;заключение ЭПБ № 57-ТУ-37512-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-37512-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;E-503;в цитате эта строка стоит после «поз.»/«техн. №»;емкость, поз. E-503, рег. № 484 (Радужнинское газоперерабатывающее производство (РГПП), Площадка компрессорной станции Варьеганская КС-III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз»);заключение ЭПБ № 57-ТУ-11724-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-11724-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-105;в цитате эта строка стоит после «поз.»/«техн. №»;сооружение Резервуар поз. Е-105, зав. №б/н, рег. №60В (Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз», ВКС);заключение ЭПБ № 2-ЗС-491270-2025;https://monitor-pb.ru/conclusion/2-%D0%97%D0%A1-491270-2025;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-104;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство Разделитель поз. Е-104, зав. № 50806, рег. № 13414 (Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз», ВКС);заключение ЭПБ № 2-ТУ-495815-2025;https://monitor-pb.ru/conclusion/2-%D0%A2%D0%A3-495815-2025;реестр заключений ЭПБ, monitor-pb.ru
7202116628;С 301;в цитате эта строка стоит после «поз.»/«техн. №»;Сепаратор поз. С 301, зав. № 50719 (Площадка компрессорной станции Варьеганская КС III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз», Радужнинское газоперерабатывающее производство (РГПП), ВКС);заключение ЭПБ № 41-ТУ-52546-2021;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-52546-2021;реестр заключений ЭПБ, monitor-pb.ru
7202116628;К 302;в цитате эта строка стоит после «поз.»/«техн. №»;Деэтанизатор поз. К 302, зав. № 52819, рег. № 6575 (Площадка компрессорной станции Варьеганская КС-III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз», Радужнинское газоперерабатывающее производство);заключение ЭПБ № 57-ТУ-06537-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-06537-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-106;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство Емкость подземная поз. Е-106, зав. № 81631, рег. № 13449 (Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз», ВКС);заключение ЭПБ № 2-ТУ-409110-2025;https://monitor-pb.ru/conclusion/2-%D0%A2%D0%A3-409110-2025;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е 503;в цитате эта строка стоит после «поз.»/«техн. №»;Емкость для хранения масла поз. Е 503, зав. № б/н, рег. № 484 (Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный ГПЗ) АО«СибурТюменьГаз», ВКС);заключение ЭПБ № 2-ТУ-83356-2025;https://monitor-pb.ru/conclusion/2-%D0%A2%D0%A3-83356-2025;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е 506;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство Емкость для хранения масла поз. Е 506, зав. № 1091, рег. № 477 (Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз», ВКС);заключение ЭПБ № 2-ТУ-88492-2025;https://monitor-pb.ru/conclusion/2-%D0%A2%D0%A3-88492-2025;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-507;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство Емкость для хранения масла поз. Е-507, зав. № 919, рег. № 482 (Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный ГПЗ) АО«СибурТюменьГаз», ВКС);заключение ЭПБ № 2-ТУ-88572-2025;https://monitor-pb.ru/conclusion/2-%D0%A2%D0%A3-88572-2025;реестр заключений ЭПБ, monitor-pb.ru
7202116628;П-201;в цитате эта строка стоит после «поз.»/«техн. №»;нагреватель газа регенерации, поз.П-201 Б, зав. № 39894, рег. № 243 (ООГ, РГПП, Площадка компрессорной станции Варьеганская КС-III очередь (Белозерный ГПЗ) АО «СибурТю-меньГаз»);заключение ЭПБ № 57-ТУ-11993-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-11993-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е 502;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство Емкость для хранения масла поз. Е 502, зав. № б/н, рег. № 483 (Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз», ВКС);заключение ЭПБ № 2-ТУ-88466-2025;https://monitor-pb.ru/conclusion/2-%D0%A2%D0%A3-88466-2025;реестр заключений ЭПБ, monitor-pb.ru
7202116628;К-302;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство Деэтанизатор поз. К-302, зав. № 52819, рег. № 13442 (Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз», ВКС);заключение ЭПБ № 41-ТУ-66072-2024;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-66072-2024;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Т-702;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство Теплообменник поз. Т-702, зав. № 182, рег. № 80В (Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз», ВКС);заключение ЭПБ № 41-ТУ-89628-2024;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-89628-2024;реестр заключений ЭПБ, monitor-pb.ru
7202116628;С-103/3;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство - Газосепаратор сетчатый поз. С-103/3,зав. № 1649, рег. № 13398 (Площадка компрессорной станции Варьеганская КС-III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз», Радужнинское газоперерабатывающее п;заключение ЭПБ № 41-ТУ-33570-2021;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-33570-2021;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-705;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство влагоотделитель, поз. Е-705, зав. № 21896, рег. № 74В (ВКС РГПП, Площадка компрессорной станции Варьеганская КС – III очередь (Белозерный ГПЗ) АО «СибурТюменьГаз»);заключение ЭПБ № 41-ТУ-52583-2023;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-52583-2023;реестр заключений ЭПБ, monitor-pb.ru
7202116628;КМ-100;в цитате эта строка стоит после «поз.»/«техн. №»;Агрегат турбокомпрессорный типа ТКА-Ц-16/76, техн. № КМ-100, зав. № 2/3-3 (Площадка Бахиловской компрессорной станции (Белозерный ГПЗ) – филиал АО «СибурТюменьГаз»);заключение ЭПБ № 41-ТУ-28622-2020;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-28622-2020;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Н-202;в цитате эта строка стоит после «поз.»/«техн. №»;Насосный агрегат на базе центробежного насоса ХЕ-80-50-250К-55-У2, поз. Н-202, зав. № Р14 (Компрессорная станция сырого газа № 2, газоперерабатывающее производство, «Южно-Балыкский ГПЗ» - филиал АО «СибурТюменьГаз»);заключение ЭПБ № 57-ТУ-59012-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-59012-2019;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Н-901;в цитате эта строка стоит после «поз.»/«техн. №»;Насосный агрегат на базе центробежного полупогружного насоса НВ-Е 50/50-3,0-В-55-У2, поз. Н-901, зав. № 1947 (Дожимная компрессорная станция № 2, газоперерабатывающее производство, «Южно-Балыкский ГПЗ» - филиал АО «Сибур;заключение ЭПБ № 57-ТУ-58069-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-58069-2019;реестр заключений ЭПБ, monitor-pb.ru
7202116628;КМ-300;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство Центробежный компрессор марки ТКА-Ц-16/76, техн. № КМ-300, зав. № 2/2-3 (Площадка Бахиловской компрессорной станции (Белозерный ГПЗ), АО «СибурТюменьГаз»);заключение ЭПБ № 41-ТУ-62257-2023;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-62257-2023;реестр заключений ЭПБ, monitor-pb.ru
7202116628;КМ-200;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство Центробежный компрессор марки ТКА-Ц-16/76, техн. № КМ-200, зав. № 2/1-3 (Площадка Бахиловской компрессорной станции (Белозерный ГПЗ), АО «СибурТюменьГаз»);заключение ЭПБ № 41-ТУ-62258-2023;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-62258-2023;реестр заключений ЭПБ, monitor-pb.ru
7202116628;КЦ-201/1;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство - Пусковой маслонасос техн. № НЦ-2, зав. № 31617к центробежному компрессору техн. № КЦ-201/1 (Площадка переработки попутного нефтяного газа Губкинского ГПЗ АО «СибурТюменьГаз», ГП УКГ-2);заключение ЭПБ № 59-ТУ-37008-2018;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-37008-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;КЦ-201/2;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство - Пусковой маслонасос техн. № НЦ-2, зав. № 38952 к центробежному компрессору техн. № КЦ-201/2 (Площадка переработки попутного нефтяного газа Губкинского ГПЗ АО «СибурТюменьГаз», ГП УКГ-2);заключение ЭПБ № 59-ТУ-36998-2018;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-36998-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;КЦ-201/2;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство - Пусковой маслонасос техн. № НЦ-1, зав. № 39178 к центробежному компрессору техн. № КЦ-201/2 (Площадка переработки попутного нефтяного газа Губкинского ГПЗ АО «СибурТюменьГаз», ГП УКГ-2);заключение ЭПБ № 59-ТУ-37010-2018;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-37010-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;КЦ-201/1;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство - Пусковой маслонасос техн. № НЦ-1, зав. № б/н к центробежному компрессору техн. № КЦ-201/1 (Площадка переработки попутного нефтяного газа Губкинского ГПЗ АО «СибурТюменьГаз», ГП, УКГ-2);заключение ЭПБ № 59-ТУ-37005-2018;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-37005-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;С-100;в цитате эта строка стоит после «поз.»/«техн. №»;Техническое устройство – сепаратор газа, поз. С-100, зав. № 830344, рег. № 9900 дожимная компрессорная станция № 2, газоперерабатывающее производство, «Южно-Балыкский ГПЗ» - филиал АО «СибурТюменьГаз»;заключение ЭПБ № 57-ТУ-31017-2018;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-31017-2018;реестр заключений ЭПБ, monitor-pb.ru
7202116628;С-602;в цитате эта строка стоит после «поз.»/«техн. №»;Техническое устройство – сепаратор факельный, поз. С-602, зав. № 50930, рег. № 219, дожимная компрессорная станция № 1, газоперерабатывающее производство, «Южно-Балыкский ГПЗ» - филиал АО «СибурТюменьГаз»;заключение ЭПБ № 57-ТУ-45199-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-45199-2019;реестр заключений ЭПБ, monitor-pb.ru
7202116628;Е-104;в цитате эта строка стоит после «поз.»/«техн. №»;Техническое устройство – емкость, поз. Е-104, зав. № 50905, рег. № 10378-НЮ, дожимная компрессорная станция № 1, газоперерабатывающее производство, «Южно-Балыкский ГПЗ» - филиал АО «СибурТюменьГаз»;заключение ЭПБ № 57-ТУ-45204-2019;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-45204-2019;реестр заключений ЭПБ, monitor-pb.ru
7703647595;Р-901;в цитате эта строка стоит после «поз.»/«техн. №»;документацию «Система вибрадиагностики и вибромониторинга центробежного компрессора поз. Р-901 цеха Карбамида» на техническое перевооружение опасного производственного объекта: Площадка цеха производства карбамида (7), р;заключение ЭПБ № 11-ТП-13945-2021;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%9F-13945-2021;реестр заключений ЭПБ, monitor-pb.ru
7703647595;В-12;в цитате эта строка стоит после «поз.»/«техн. №»;Документация на техническое перевооружение «Установка маслонасоса нагнетателя воздуха поз. В-12» шифр ПР-001.23/РПА-1073;заключение ЭПБ № 48-ТП-50671-2023;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%9F-50671-2023;реестр заключений ЭПБ, monitor-pb.ru
7703647595;Е-360;в цитате эта строка стоит после «поз.»/«техн. №»;Бак дренажный азотной кислоты зав. 3 б/н, поз. Е-360, рег. № 0559 цеха КрАК филиала «Азот» АО «ОХК «УРАЛХИМ» в городе Березники;заключение ЭПБ № 48-ТУ-57989-2024;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-57989-2024;реестр заключений ЭПБ, monitor-pb.ru
7703647595;GB-701;в цитате эта строка стоит после «поз.»/«техн. №»;Компрессорный агрегат поршневой поз.GB-701 цеха погрузки продукта;заключение ЭПБ № 48-ТУ-41603-2018;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-41603-2018;реестр заключений ЭПБ, monitor-pb.ru
7703647595;GB-101;в цитате эта строка стоит после «поз.»/«техн. №»;Компрессорный агрегат углекислого газа, поз. GB-101, цеха №3 АО «Минеральные удобрения» г.Пермь;заключение ЭПБ № 48-ТУ-00935-2016;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-00935-2016;реестр заключений ЭПБ, monitor-pb.ru
7703647595;GВ-101;в цитате эта строка стоит после «поз.»/«техн. №»;Компрессорный агрегат углекислого газа поз. GВ-101, зав. № Р71045;заключение ЭПБ № 48-ТУ-92837-2023;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-92837-2023;реестр заключений ЭПБ, monitor-pb.ru
7703647595;Р-901;в цитате эта строка стоит после «поз.»/«техн. №»;Центробежный компрессор углекислого газа поз.Р-901, цеха карбамида филиала «Азот» АО «ОХК «УРАЛХИМ» в г. Березники;заключение ЭПБ № 48-ТУ-01268-2019;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-01268-2019;реестр заключений ЭПБ, monitor-pb.ru
7703647595;В-12;в цитате эта строка стоит после «поз.»/«техн. №»;Нагнетатель воздуха поз. В-12, агрегат №1, цеха № 3А филиала «Азот» АО «ОХК «УРАЛХИМ» в г. Березники;заключение ЭПБ № 48-ТУ-01272-2019;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-01272-2019;реестр заключений ЭПБ, monitor-pb.ru
7703647595;GB-741;в цитате эта строка стоит после «поз.»/«техн. №»;Воздуходувка поз. GB-741, зав. № 4100586, инв. № 117776. Цех № 3. Установка кристаллизации мочевины. Филиал «ПМУ» АО «ОХК «УРАЛХИМ» в городе Перми;заключение ЭПБ № 48-ТУ-62490-2019;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-62490-2019;реестр заключений ЭПБ, monitor-pb.ru
7703647595;GB-401;в цитате эта строка стоит после «поз.»/«техн. №»;Циркуляционная воздуходувка непрореагированного газа, поз. GB-401, зав. № 4100582, инв. № 110378. Цех № 3. Установка синтеза мочевины. Филиал «ПМУ» АО «ОХК «УРАЛХИМ» в городе Перми;заключение ЭПБ № 48-ТУ-62217-2019;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-62217-2019;реестр заключений ЭПБ, monitor-pb.ru
7703647595;GB-303;в цитате эта строка стоит после «поз.»/«техн. №»;Воздуходувка для холодильника с кипящим слоем, поз. GB-303, зав. № 4100580, инв. № 110455. Цех № 3. Установка кристаллизации мочевины. Филиал «ПМУ» АО «ОХК «УРАЛХИМ» в городе Перми;заключение ЭПБ № 48-ТУ-62193-2019;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-62193-2019;реестр заключений ЭПБ, monitor-pb.ru
7703647595;GB-711;в цитате эта строка стоит после «поз.»/«техн. №»;Воздуходувка поз. GB-711, зав. № 265202-1Е, инв. № 110463, модель 4 ½ TO-R. Цех № 3. Установка кристаллизации мочевины. Филиал «ПМУ» АО «ОХК «УРАЛХИМ» в городе Перми;заключение ЭПБ № 48-ТУ-62384-2019;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-62384-2019;реестр заключений ЭПБ, monitor-pb.ru
7704214548;Б-42;в цитате эта строка стоит после «поз.»/«техн. №»;техническое устройство: Бачок торцевых уплотнений СБТУ-4, технологический №Б-42, заводской №129, регистрационный №Б/Н, инвентарный №Б/Н, ТЦРПиК, применяемое на опасном производственном объекте ООО «Афипский НПЗ;заключение ЭПБ № 30-ТУ-14487-2023;https://monitor-pb.ru/conclusion/30-%D0%A2%D0%A3-14487-2023;реестр заключений ЭПБ, monitor-pb.ru
