srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
expired;воздуходувка;11-ТУ-08525-2018;13.08.2018;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";техническое устройство, применяемое на опасном производственном объекте: Объект экспертизы Воздуходувка поз. B-D404-01, зав. №78-870. Местонахождение объекта: 301650, РФ, г. Новомосковск, Тульская обл., Комсомольское шоссе, 64. Эксплуатирующая организация: ООО «Проктер энд Гэмбл-Новомосковск». Наименование ОПО: «Площадка цехов производства товаров бытовой химии», рег. № ОПО А11-00061-0001, I класс опасности;ТУ;7725768160;"ООО ""ПРОФЭКСП""";не в полной мере;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-08525-2018;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;11-ТУ-08535-2018;13.08.2018;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";техническое устройство, применяемое на опасном производственном объекте: Объект экспертизы Воздуходувка поз. B-D407-01, зав. №54-557. Местонахождение объекта: 301650, РФ, г. Новомосковск, Тульская обл., Комсомольское шоссе, 64. Эксплуатирующая организация: ООО «Проктер энд Гэмбл-Новомосковск». Наименование ОПО: «Площадка цехов производства товаров бытовой химии», рег. № ОПО А11-00061-0001, I класс опасности;ТУ;7725768160;"ООО ""ПРОФЭКСП""";не в полной мере;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-08535-2018;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;11-ТУ-08537-2018;13.08.2018;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";техническое устройство, применяемое на опасном производственном объекте: Объект экспертизы Воздуходувка поз. B-D401-01, зав. №78-869. Местонахождение объекта: 301650, РФ, г. Новомосковск, Тульская обл., Комсомольское шоссе, 64. Эксплуатирующая организация: ООО «Проктер энд Гэмбл-Новомосковск». Наименование ОПО: «Площадка цехов производства товаров бытовой химии», рег. № ОПО А11-00061-0001, I класс опасности;ТУ;7725768160;"ООО ""ПРОФЭКСП""";не в полной мере;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-08537-2018;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;11-ТУ-08543-2018;13.08.2018;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";техническое устройство, применяемое на опасном производственном объекте: Объект экспертизы Воздуходувка поз. B-D405-01, зав. №78-873. Местонахождение объекта: 301650, РФ, г. Новомосковск, Тульская обл., Комсомольское шоссе, 64. Эксплуатирующая организация: ООО «Проктер энд Гэмбл-Новомосковск». Наименование ОПО: «Площадка цехов производства товаров бытовой химии», рег. № ОПО А11-00061-0001, I класс опасности;ТУ;7725768160;"ООО ""ПРОФЭКСП""";не в полной мере;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-08543-2018;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;68-ТУ-14578-2019;09.07.2019;4203001617;"ПАО ""ЦОФ ""Березовская""""";"технические устройства: грохот ГИСЛ-62У (инв.№09075 поз.129-1), грохот ГИТ52 (инв.№31100958 поз.11), элеватор ЭБ10А-МК (инв.№31010641 поз.254-1), питатель качающийся ПК-2,6-12 (инв.№50407122 поз.3), питатель качающийся ПК-2,6-12 (инв.№31080696 поз.493-2), питатель Ш5-45 (инв.№4040528/1 сушка), питатель Ш5-45 (инв.№4040528 сушка), вибратор ВНДВ-3 (инв.№90201181 ЯПУ), вибратор ВНДВ-3 (инв.№90201182 ЯПУ), воздуходувка DT50/102МТ (инв.№09398 ПВС), привод шибера Ц2У (инв.№492041 поз.922-I), лебедка ЛМ-3,2 (инв.№492082 поз.953), лебедка ЛПК-10Б (инв.№31100605 поз.74-1), ПАО ""ЦОФ ""Берёзовская""";ТУ;4205995812;"АССОЦИАЦИЯ ""КЦНТО ""ПРОМБЕЗОПАСНОСТЬ""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-14578-2019;https://monitor-pb.ru/customer/4203001617
expired;турбовоздуходувка;70-ТУ-08099-2016;16.12.2016;8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";Турбовоздуходувка ТВ-80-1,4 №4, инв. №15832;ТУ;7723561360;"АО НИЦ ""ГОРНЫЙ ЭКСПЕРТ""";не в полной мере;https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-08099-2016;https://monitor-pb.ru/customer/8401005730
expired;турбовоздуходувка;66-ТУ-02505-2021;24.02.2021;8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";на техническое устройство: Турбовоздуходувка ТВ-80-1.4 № 4, инв. № 30200015832.;ТУ;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";не в полной мере;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%A3-02505-2021;https://monitor-pb.ru/customer/8401005730
expired;турбовоздуходувка;68-ТУ-28026-2018;17.12.2018;4214000608;"ПАО ""ЮЖНЫЙ КУЗБАСС""";"техническое устройство: турбовоздуходувка ТВ-80/1.4 поз. 513B-II, ПАО ""Южный Кузбасс""";ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-28026-2018;https://monitor-pb.ru/customer/4214000608
expired;турбовоздуходувка;41-ЗС-21799-2017;04.07.2017;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";«Воздухозаборная труба Вт-46 турбовоздуходувки ТВ-80-1,4 поз. 46, об. 349, цех № 5, ГХЗ» инв. № 250000429 ООО «Газпром нефтехим Салават»;ЗС;0266031896;"ООО ""АНТИКОРСЕРВИС""";не в полной мере;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-21799-2017;https://monitor-pb.ru/customer/0266048970
expired;турбовоздуходувка;45-ТУ-00628-2019;07.02.2019;1316105019;"ОАО ""АПО Элеком""";Турбовоздуходувки ТВ-200 поз. №№ 701, 702, 703, применяемые на опасном производственном объекте: «Цех мукомольного производства», рег. № А45-00050-0008 / III класс опасности, расположенном по адресу:431600, Республика Мордовия, п. Ромоданово, Хлебное шоссе, д. 1, эксплуатирующая организация: Открытое акционерное общество «Агропромышленное объединение Элеком»;ТУ;7723561360;"АО НИЦ ""ГОРНЫЙ ЭКСПЕРТ""";не в полной мере;https://monitor-pb.ru/conclusion/45-%D0%A2%D0%A3-00628-2019;https://monitor-pb.ru/customer/1316105019
active;турбокомпрессор;48-ТУ-845161-2026;26.05.2026;4823006703;"ПАО ""НЛМК""";Кислородный цех- турбокомпрессор К-3000-61-1 СТ№4, инв.№77981;ТУ;4823073763;"ООО ""МЕЖРЕГИОНАЛЬНЫЙ ИНЖИНИРИНГОВЫЙ ЦЕНТР ЭКСПЕРТИЗЫ И ДИАГНОСТИКИ""";не соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-845161-2026;https://monitor-pb.ru/customer/4823006703
active;турбокомпрессор;38-ТУ-718834-2026;01.03.2026;3801009466;"АО ""АНХК""";Турбокомпрессор марки К-1500-62-1, поз. 35/3, зав. № 2854, ПНХ, цех 12/44, установка 44, объект 1721;ТУ;5001100952;"ООО ""ОРГЭНЕРГОНЕФТЬ""";не соответствует;https://monitor-pb.ru/conclusion/38-%D0%A2%D0%A3-718834-2026;https://monitor-pb.ru/customer/3801009466
expiring;турбокомпрессор;41-ТУ-43293-2022;18.07.2022;0268036071;"ОАО ""Синтез-Каучук""";Турбокомпрессор центробежный «Сильва» поз.301/1, зав.№ 805608, инв.№ 158426104 Цех И-3, отделение №3 (И-3/4), АО «Синтез-Каучук»;ТУ;0268052517;"ООО ""НХД""";не в полной мере;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-43293-2022;https://monitor-pb.ru/customer/0268036071
expiring;турбокомпрессор;58-ТУ-13270-2017;03.04.2017;8608048498;"ООО ""ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ""";"Технологический трубопровод ""Обвязка турбокомпрессора ТК-2"" рег. № 3053194, эксплуатируемых ТПП ""Лангепаснефтегаз"" ООО ""ЛУКОЙЛ-Западная Сибирь""";ТУ;8608053410;"ООО ""Центр научно-исследовательских и производственных работ""";не в полной мере;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-13270-2017;https://monitor-pb.ru/customer/8608048498
expiring;турбокомпрессор;58-ТУ-13278-2017;03.04.2017;8608048498;"ООО ""ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ""";"Технологический трубопровод ""Обвязка турбокомпрессора ТК-1"" рег. № 3053192, эксплуатируемых ТПП ""Лангепаснефтегаз"" ООО ""ЛУКОЙЛ-Западная Сибирь""";ТУ;8608053410;"ООО ""Центр научно-исследовательских и производственных работ""";не в полной мере;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-13278-2017;https://monitor-pb.ru/customer/8608048498
expiring;турбокомпрессор;41-ЗС-85425-2022;27.12.2022;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Заключение № 0471/12-22 экспертизы промышленной безопасности на здание «Укрытие под турбокомпрессор ТК-901/1» (инв. №Ю9241) «Южно-Балыкского ГПЗ» – филиала АО «СибурТюменьГаз»;ЗС;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";не в полной мере;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-85425-2022;https://monitor-pb.ru/customer/7202116628
expiring;турбокомпрессор;41-ЗС-85445-2022;27.12.2022;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Заключение № 0470/12-22 экспертизы промышленной безопасности на здание «Укрытие под турбокомпрессор ТК-801/3» (инв. №Ю9222) «Южно-Балыкского ГПЗ» – филиала АО «СибурТюменьГаз»;ЗС;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";не в полной мере;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-85445-2022;https://monitor-pb.ru/customer/7202116628
expiring;турбокомпрессор;41-ЗС-85449-2022;27.12.2022;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";Заключение № 0472/12-22 экспертизы промышленной безопасности на здание «Укрытие под турбокомпрессор ТК-901/2» (инв. №Ю9242) «Южно-Балыкского ГПЗ» – филиала АО «СибурТюменьГаз»;ЗС;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";не в полной мере;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-85449-2022;https://monitor-pb.ru/customer/7202116628
expiring;турбокомпрессор;68-ТУ-47488-2022;22.12.2022;4221000535;"АО ""РУСАЛ НОВОКУЗНЕЦК""";техническое устройство: турбокомпрессор типа К250-61-5, инв. № 520251, эксплуатируется на опасном производственном объекте II класса опасности (Цех электролиза алюминия, регистрационный номер в реестре ОПО А68-00343-0002 от 19.07.2000 г.) АО «РУСАЛ Новокузнецк» г. Новокузнецк;ТУ;4217150143;"ООО ""СИБЭКСПЕРТ"" (ИНН 4217150143)";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-47488-2022;https://monitor-pb.ru/customer/4221000535
expired;турбокомпрессор;49-ТУ-19065-2021;14.04.2021;5607019523;"АО ""УРАЛЬСКАЯ СТАЛЬ""";Воздушный турбокомпрессор К-250 №4 ККЦ АО «Уральская Сталь»;ТУ;5607014437;"ООО ""ПРОМТЭК""";не в полной мере;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-19065-2021;https://monitor-pb.ru/customer/5607019523
expired;турбокомпрессор;69-ТУ-01236-2014;24.12.2014;7530000048;"ПАО ""ППГХО""";турбокомпрессор К-250, зав. №795 на ТКС №2;ТУ;7536055861;"АНО ""Забайкальский горно-технический центр""";не в полной мере;https://monitor-pb.ru/conclusion/69-%D0%A2%D0%A3-01236-2014;https://monitor-pb.ru/customer/7530000048
expired;турбокомпрессор;49-ТУ-20481-2020;15.06.2020;5607019523;"АО ""УРАЛЬСКАЯ СТАЛЬ""";Воздушный турбокомпрессор К-345-91-1 №2 ККЦ АО «Уральская Сталь»;ТУ;5607014437;"ООО ""ПРОМТЭК""";не в полной мере;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-20481-2020;https://monitor-pb.ru/customer/5607019523
expired;турбокомпрессор;11-ТУ-01325-2015;26.02.2015;7118004789;"ОАО ""Щекиноазот""";Техническое устройство: Турбокомпрессор ТК-2, зав. № 1387 цех компрессии и синтеза аммиака ОАО «Щекиноазот»;ТУ;7106063620;"ООО ""ЭЦТБ""";не в полной мере;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-01325-2015;https://monitor-pb.ru/customer/7118004789
expired;турбокомпрессор;11-ТУ-01339-2015;26.02.2015;7118004789;"ОАО ""Щекиноазот""";Техническое устройство: Кислородный турбокомпрессор КТК-12,5/35, зав. № 77005 кислородный цех ОАО «Щекиноазот»;ТУ;7106063620;"ООО ""ЭЦТБ""";не в полной мере;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-01339-2015;https://monitor-pb.ru/customer/7118004789
expired;турбокомпрессор;11-ТУ-01340-2015;26.02.2015;7118004789;"ОАО ""Щекиноазот""";Техническое устройство: Турбокомпрессор ТК-4, зав.№ 1385 цех компрессии и синтеза аммиака ОАО «Щекиноазот»;ТУ;7106063620;"ООО ""ЭЦТБ""";не в полной мере;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-01340-2015;https://monitor-pb.ru/customer/7118004789
expired;турбокомпрессор;11-ТУ-01345-2015;26.02.2015;7118004789;"ОАО ""Щекиноазот""";Техническое устройство: Турбокомпрессор ТК-3, зав.№ 1386 цех компрессии и синтеза аммиака ОАО «Щекиноазот»;ТУ;7106063620;"ООО ""ЭЦТБ""";не в полной мере;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-01345-2015;https://monitor-pb.ru/customer/7118004789
expired;турбокомпрессор;49-ТУ-38230-2016;29.11.2016;5607019523;"АО ""УРАЛЬСКАЯ СТАЛЬ""";Воздушный турбокомпрессор К-1500-61-2 №8 рег. №1500012667ККЦ АО «Уральская Сталь»;ТУ;560704351744;Индивидуальный предприниматель Иванов Алексей Владимирович;не в полной мере;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-38230-2016;https://monitor-pb.ru/customer/5607019523
expired;турбокомпрессор;66-ТУ-09265-2021;08.07.2021;2457061920;"ООО ""НОРИЛЬСКИЙ ОБЕСПЕЧИВАЮЩИЙ КОМПЛЕКС""";турбокомпрессор К250-61-5 (№ 1), зав. № 281, инв. № 989019;ТУ;7723561360;"АО НИЦ ""ГОРНЫЙ ЭКСПЕРТ""";не в полной мере;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%A3-09265-2021;https://monitor-pb.ru/customer/2457061920
expired;турбокомпрессор;13-ТУ-14060-2023;21.09.2023;4823006703;"ПАО ""НЛМК""";Турбокомпрессор К-3000-61-1, инв. №77981, ст. №4;ТУ;4823073763;"ООО ""МЕЖРЕГИОНАЛЬНЫЙ ИНЖИНИРИНГОВЫЙ ЦЕНТР ЭКСПЕРТИЗЫ И ДИАГНОСТИКИ""";не в полной мере;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-14060-2023;https://monitor-pb.ru/customer/4823006703
expired;турбокомпрессор;68-ТУ-32572-2019;13.12.2019;4218000951;"АО ""ЕВРАЗ ЗСМК""";"техническое устройство: турбокомпрессор станционный № 5, АО ""ЕВРАЗ ЗСМК"" АЭ.16.00125.002";ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-32572-2019;https://monitor-pb.ru/customer/4218000951
expired;турбокомпрессор;13-ТУ-15371-2017;21.12.2017;4823006703;"ПАО ""НЛМК""";Турбокомпрессор К-3000-61-1, инв. № 45682, ст. № 6, Площадка кислородной станции № 1 кислородного цеха;ТУ;4823073763;"ООО ""МЕЖРЕГИОНАЛЬНЫЙ ИНЖИНИРИНГОВЫЙ ЦЕНТР ЭКСПЕРТИЗЫ И ДИАГНОСТИКИ""";не в полной мере;https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-15371-2017;https://monitor-pb.ru/customer/4823006703
expired;турбокомпрессор;41-ТУ-57235-2021;08.11.2021;0268036071;"ОАО ""Синтез-Каучук""";Турбокомпрессор центробежный «Сильва» поз.301/4, зав.№ 805611, цех И-3, отделение №3 (И-3/4), ОАО «Синтез-Каучук»;ТУ;0268052517;"ООО ""НХД""";не в полной мере;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-57235-2021;https://monitor-pb.ru/customer/0268036071
expired;турбокомпрессор;26-ТУ-00962-2018;22.01.2018;5191431170;"АО ""КОЛЬСКАЯ ГМК""";всасывающий воздуховод турбокомпрессоров К-1500, ст.№№ 2,3, инв.№ 170005, КВО цеха энергообеспечения АО «Кольская ГМК» (пл. Мончегорск, Мурманской обл.);ТУ;7425003297;"АО НТЦ ""ДИАГНОСТИКА""";не в полной мере;https://monitor-pb.ru/conclusion/26-%D0%A2%D0%A3-00962-2018;https://monitor-pb.ru/customer/5191431170
expired;турбокомпрессор;41-ТУ-32729-2016;18.10.2016;0266008329;"ОАО ""Газпром нефтехим Салават""";Трубопровод оборотной воды на турбокомпрессоре К-500-61-1 поз. 5. Рег. № 5К500.ОВ, об. 264/2 цех № 5 «ГХЗ»;ТУ;0266031896;"ООО ""АНТИКОРСЕРВИС""";не в полной мере;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-32729-2016;https://monitor-pb.ru/customer/0266008329
expired;турбокомпрессор;49-ТУ-02455-2016;26.01.2016;5610058025;"ООО ""ГАЗПРОМ ДОБЫЧА ОРЕНБУРГ""";вентиляционное оборудование помещений турбокомпрессоров №101, 102, 103, 104, 105, 106 ДКС-1 ГПУ ООО «Газпром добыча Оренбург» г. Оренбург;ТУ;5612025057;АНОНТПОГУ «Технопарк ОГУ»;не в полной мере;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-02455-2016;https://monitor-pb.ru/customer/5610058025
expired;турбокомпрессор;63-ТУ-23282-2015;30.11.2015;2211005435;"ОАО ""Алтайский Химпром""";турбокомпрессор ТВ-80-1,6-М1-01(зав. №101, поз. Н53) корпуса 121 участка БОС и УХО ОАО «Алтайский Химпром»;ТУ;2221064239;"ООО НТЭЦ "" ТЕХНОЛОГИЯ """;не в полной мере;https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-23282-2015;https://monitor-pb.ru/customer/2211005435
expired;турбокомпрессор;68-ТУ-02432-2018;20.02.2018;4218000951;"АО ""ЕВРАЗ ЗСМК""";техническое устройство: паропровод, регистрационный № 1497, от коллекторов перегретого пара ЦПП до турбокомпрессора станционный № 8, принадлежащий АО «ЕВРАЗ ЗСМК», ПВС, турбинный цех;ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-02432-2018;https://monitor-pb.ru/customer/4218000951
expired;турбокомпрессор;54-ТУ-02128-2016;15.02.2016;6623000708;"ОАО ""ВГОК"" (ИНН 6623000708)";турбокомпрессор К- 250-61-1, зав.№157, инв.№003744, цех.№7 ОАО «Высокогорский горно-обогатительный комбинат» Место установки: поверхность шахты «Магнетитовая».;ТУ;7816374814;"ООО ""ГЦЭ - СЕВЕР""";не в полной мере;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-02128-2016;https://monitor-pb.ru/customer/6623000708
expired;турбокомпрессор;54-ТУ-02129-2016;15.02.2016;6623000708;"ОАО ""ВГОК"" (ИНН 6623000708)";турбокомпрессор К- 250-61-1, зав.№156, инв.№003758, цех.№6 ОАО «Высокогорский горно-обогатительный комбинат» Место установки: поверхность шахты «Магнетитовая».;ТУ;7816374814;"ООО ""ГЦЭ - СЕВЕР""";не в полной мере;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-02129-2016;https://monitor-pb.ru/customer/6623000708
expired;турбокомпрессор;54-ТУ-02156-2016;15.02.2016;6623000708;"ОАО ""ВГОК"" (ИНН 6623000708)";турбокомпрессор К- 250-61-1, зав.№1039, инв.№50649, агрегатный №:2 ОАО «Высокогорский горно-обогатительный комбинат» Место установки: поверхность шахты «Южная».;ТУ;7816374814;"ООО ""ГЦЭ - СЕВЕР""";не в полной мере;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-02156-2016;https://monitor-pb.ru/customer/6623000708
expired;турбокомпрессор;66-ТУ-13606-2021;12.10.2021;8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";кислородный турбокомпрессор КТК -12,5/35, ст. №4/15М, зав. №75010, инв. №30800015012;ТУ;7816374814;"ООО ""ГЦЭ - СЕВЕР""";не в полной мере;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%A3-13606-2021;https://monitor-pb.ru/customer/8401005730
expired;турбокомпрессор;54-ТУ-07697-2017;21.06.2017;6623000680;"ПАО ""ЕВРАЗ""";трубопровода воздуха низкого давления от турбокомпрессоров К-1500 (Ду 1000, 800, 600, 500) отделения компрессии №2 кислородно-компрессорного цеха АО «ЕВРАЗ НТМК» , г.Нижний Тагил,;ТУ;6658399434;"ООО ""ЮИНКОМ""";не в полной мере;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-07697-2017;https://monitor-pb.ru/customer/6623000680
expired;турбокомпрессор;25-ТУ-06153-2019;05.12.2019;1103019252;"АО ""Воркутауголь""";"""Турбокомпрессор воздушный ТВ-80/1,4 заводской № 456, позиция № 356, УОФ «Воркутинская», применяемый на опасном производственном объекте - ОПО шахта угольная «Заполярная-2""";ТУ;7702333839;"ООО ""ГОРМАШ - ЮЛ""";не в полной мере;https://monitor-pb.ru/conclusion/25-%D0%A2%D0%A3-06153-2019;https://monitor-pb.ru/customer/1103019252
expired;турбокомпрессор;66-ТУ-13351-2023;29.08.2023;2457080792;"ООО ""МЕДВЕЖИЙ РУЧЕЙ""";Заключение № 1357/2022-ЭПБ экспертизы промышленной безопасности на техническое устройство: Турбокомпрессор №2 К-500-61-1 зав. №9825, инв. №33100006355;ТУ;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";не в полной мере;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%A3-13351-2023;https://monitor-pb.ru/customer/2457080792
expired;турбокомпрессор;47-ТУ-39499-2019;13.09.2019;7703647595;"АО ""ОХК ""УРАЛХИМ""";"турбокомпрессор поз. М101/56 агрегата ГТТ-3М №5, зав.№ 165 цех 53 ОПО ""Площадка цеха № 53 Производство неконцентрированной азотной кислоты"" А01-12112-0055 I - класс опасности";ТУ;5905301934;"ООО ""РЦ ЭХО""";не в полной мере;https://monitor-pb.ru/conclusion/47-%D0%A2%D0%A3-39499-2019;https://monitor-pb.ru/customer/7703647595
expired;турбокомпрессор;68-ТУ-05627-2020;11.03.2020;4218000951;"АО ""ЕВРАЗ ЗСМК""";техническое устройство: паропровод от коллекторов перегретого пара к турбокомпрессору станционный № 7, регистрационный № 1488, принадлежащий АО «ЕВРАЗ ЗСМК», ПВС, турбинный цех АЭ.15.00104.004;ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-05627-2020;https://monitor-pb.ru/customer/4218000951
expired;турбокомпрессор;68-ТУ-15437-2017;02.08.2017;4214000608;"ПАО ""ЮЖНЫЙ КУЗБАСС""";турбокомпрессор ТВ-200-1,4 позиция № 2193 (ФК ФК1592/1), эксплуатируемый в ЦОФ «Кузбасская», пос. Распадный, АБК ЦОФ «Кузбасская» , ОПО регистрационный № А68-00603-0008 площадка обогащения угля (ЦОФ «Кузбасская»),;ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-15437-2017;https://monitor-pb.ru/customer/4214000608
expired;турбокомпрессор;54-ТУ-09208-2021;23.06.2021;6623000680;"ПАО ""ЕВРАЗ""";техническое устройство - турбокомпрессор К-1500 №2, зав.№4653 Здания отделения ком-прессии №2 (ОК №2) кислородно-компрессорного цеха АО «ЕВРАЗ НТМК», эксплуатируемого на ОПО «Станция возду-хоразделительная (кислородно-компрессорный цех)», №А54-00438-0016;ТУ;6658399434;"ООО ""ЮИНКОМ""";не в полной мере;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-09208-2021;https://monitor-pb.ru/customer/6623000680
expired;турбокомпрессор;68-ТУ-34811-2019;30.12.2019;4218000951;"АО ""ЕВРАЗ ЗСМК""";турбокомпрессор станционный № 2, принадлежащий АО «ЕВРАЗ ЗСМК», ПВС, турбинный цех, эксплуатируемый на ОПО регистрационный № А68-00341-0076 «Площадка главного корпуса ТЭЦ (ПВС)», III класс опасности АЭ.16.00125.002;ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-34811-2019;https://monitor-pb.ru/customer/4218000951
expired;турбокомпрессор;54-ТУ-07702-2021;02.06.2021;6623000680;"ПАО ""ЕВРАЗ""";техническое устройство, турбокомпрессор К-1500 №7, зав.№6205 Здания отделения компрессии №2 (ОК №2) кислородно-компрессорного цеха АО «ЕВРАЗ НТМК», эксплуатируемого на ОПО «Станция воздухоразделительная (кислородно-компрессорный цех)», №А54-00438-0016 от 05.05.2005г. (II класс опасности),;ТУ;6658399434;"ООО ""ЮИНКОМ""";не в полной мере;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-07702-2021;https://monitor-pb.ru/customer/6623000680
expired;турбокомпрессор;68-ТУ-17009-2020;03.08.2020;4218000951;"АО ""ЕВРАЗ ЗСМК""";воздухопровод от турбокомпрессора станционный № 3 регистрационный № 2, принадлежащий АО «ЕВРАЗ ЗСМК», ПВС, турбинный цех, эксплуатируемый на ОПО № А68-00341-0076, «Площадка главного корпуса ТЭЦ (ПВС)», III класс опасности АЭ.16.00125.002;ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-17009-2020;https://monitor-pb.ru/customer/4218000951
expired;турбокомпрессор;68-ТУ-20332-2021;24.08.2021;4214000608;"ПАО ""ЮЖНЫЙ КУЗБАСС""";турбокомпрессор ТВ-200-1,4 позиция № 2193, принадлежащий ПАО «Южный Кузбасс», эксплуатируемый в филиале ПАО «Южный Кузбасс» - Управление по обогащению и переработке угля ЦОФ «Кузбасская», на опасном производственном объекте II класса опасности,;ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-20332-2021;https://monitor-pb.ru/customer/4214000608
expired;турбокомпрессор;68-ТУ-23533-2020;05.10.2020;4218000951;"АО ""ЕВРАЗ ЗСМК""";техническое устройство: турбокомпрессор станционный № 7, установленный на АО «ЕВРАЗ ЗСМК», ПВС, турбинный цех, эксплуатируемый на ОПО «Площадка главного корпуса ТЭЦ (ПВС)», регистрационный № А68-00341-0076, III класс опасности АЭ.16.00125.002;ТУ;4220024710;"ООО ""ЭНЕРГОПРОМ-М""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-23533-2020;https://monitor-pb.ru/customer/4218000951
