inn;predpriyatie;istochnik;chem_dokazano;tekst;ssylka;pochemu
8617002073;ГАЗПРОМ ТРАНСГАЗ СУРГУТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 31502049003;Закупка запасных частей для автомобильной техники;https://etpgpb.ru/procedure/tender/gaz/31389-zakupka-zapasnyh-chastey-dlya-avtomobilnoy-tehniki/;в тексте факта нет ни одного слова машины — доказательством быть не может
8617002073;ГАЗПРОМ ТРАНСГАЗ СУРГУТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 31502665398;Поставка запасных частей к автомобильной технике;https://etpgpb.ru/procedure/tender/gaz/41984-postavka-zapasnyh-chastey-k-avtomobilnoy-tehnike/;в тексте факта нет ни одного слова машины — доказательством быть не может
8617002073;ГАЗПРОМ ТРАНСГАЗ СУРГУТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 31502935790;"Разработка рабочей документации на капитальный ремонт объектов ООО ""Газпром трансгаз Сургут"" в 2016 году (4 лота).";https://etpgpb.ru/procedure/tender/gaz/47918-razrabotka-rabochey-dokumentatsii-na-kapitalnyy-remont-obektov-ooo-gazprom-transgaz-surgut-v-2016-godu-4-lota/;в тексте факта нет ни одного слова машины — доказательством быть не может
8617002073;ГАЗПРОМ ТРАНСГАЗ СУРГУТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 31908237563;Приобретение программного обеспечения для расчёта концентрации загрязняющих веществ в атмосфере серии Эколог в 2019 году;https://etpgpb.ru/procedure/tender/gaz/140966-priobretenie-programmnogo-obespecheniya-dlya-raschyota-kontsentratsii-zagryaznyayuschih-veschestv-v-atmosfere-serii-ekolog-v-2019-g;в тексте факта нет ни одного слова машины — доказательством быть не может
8617002073;ГАЗПРОМ ТРАНСГАЗ СУРГУТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 31502968031;"Услуги по проведению корпоративных праздничных, культурно-массовых и спортивных мероприятий для работников ООО ""Газпром трансгаз Сургут"" 5 Лотов.";https://etpgpb.ru/procedure/tender/gaz/48880-uslugi-po-provedeniyu-korporativnyh-prazdnichnyh-kulturno-massovyh-i-sportivnyh-meropriyatiy-dlya-rabotnikov-ooo-gazprom-transgaz-su;в тексте факта нет ни одного слова машины — доказательством быть не может
8617002073;ГАЗПРОМ ТРАНСГАЗ СУРГУТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 32110793318;"Поставка теплосантехнического и нестандартизированного оборудования для нужд ООО ""Газпром трансгаз Сургут""";https://etpgpb.ru/procedure/tender/gaz/173726-postavka-teplosantehnicheskogo-i-nestandartizirovannogo-oborudovaniya-dlya-nuzhd-ooo-gazprom-transgaz-surgut/;в тексте факта нет ни одного слова машины — доказательством быть не может
8617002073;ГАЗПРОМ ТРАНСГАЗ СУРГУТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 279194;"Поставка насосного оборудования для нужд ООО ""Газпром трансгаз Сургут""";https://etpgpb.ru/procedure/tender/price_request/279194-postavka-nasosnogo-oborudovaniya-dlya-nuzhd-ooo-gazprom-transgaz-surgut/;в тексте факта нет ни одного слова машины — доказательством быть не может
8617002073;ГАЗПРОМ ТРАНСГАЗ СУРГУТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 86038;Поставка агрегата электронасосного для объектов капитального ремонта (2 этап 2019 год);https://etpgpb.ru/procedure/tender/price_request/86038-postavka-agregata-elektronasosnogo-dlya-obektov-kapitalnogo-remonta-2-etap-2019-god/;в тексте факта нет ни одного слова машины — доказательством быть не может
8617002073;ГАЗПРОМ ТРАНСГАЗ СУРГУТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 32008858355;"Поставка насосного оборудования для нужд ООО ""Газпром трансгаз Сургут"" в 2020 году";https://etpgpb.ru/procedure/tender/gaz/149564-postavka-nasosnogo-oborudovaniya-dlya-nuzhd-ooo-gazprom-transgaz-surgut-v-2020-godu/;в тексте факта нет ни одного слова машины — доказательством быть не может
8617002073;ГАЗПРОМ ТРАНСГАЗ СУРГУТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 262749;"Поставка вентиляционного оборудования для нужд ООО ""Газпром трансгаз Сургут""";https://etpgpb.ru/procedure/tender/price_request/262749-postavka-ventilyatsionnogo-oborudovaniya-dlya-nuzhd-ooo-gazprom-transgaz-surgut/;в тексте факта нет ни одного слова машины — доказательством быть не может
8617002073;ГАЗПРОМ ТРАНСГАЗ СУРГУТ;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 280580;"Поставка вентиляционного оборудования для нужд ООО ""Газпром трансгаз Сургут""";https://etpgpb.ru/procedure/tender/price_request/280580-postavka-ventilyatsionnogo-oborudovaniya-dlya-nuzhd-ooo-gazprom-transgaz-surgut/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРЕАЛ. РЕГИОНАЛЬНЫ";РТС-тендер;процедура 4541630;БГК_Запчасти Камаз Урал УАЗ;https://www.rts-tender.ru/poisk/id/l4541630-4-12-1/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРЕАЛ. РЕГИОНАЛЬНЫ";РТС-тендер;процедура 4537205;Котел для МНВ и котельное оборудование;https://www.rts-tender.ru/poisk/id/l4537205-4-12-1/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП326241;"Закупка запасных частей к SHACMAN для нужд ООО ""Дарасунского рудника""";https://etpgpb.ru/procedure/tender/etp/744016-zakupka-zapasnyh-chastey-k-shacman-dlya-nuzhd-ooo-darasunskogo-rudnika/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП255156;"Закупка запасных частей к ГАЗ, ПАЗ. Камаз, УАЗ для нужд АО ""Ново-Широкинский рудник""";https://etpgpb.ru/procedure/tender/etp/661706-zakupka-zapasnyh-chastey-k-gaz-paz-kamaz-uaz-dlya-nuzhd-ao-novo-shirokinskiy-rudnik/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП333516;"Закуп инструмента и оборудования для нужд службы ремонтов АО ""Многовершинное""";https://etpgpb.ru/procedure/tender/etp/841513-zakup-instrumenta-i-oborudovaniya-dlya-nuzhd-sluzhby-remontov-ao-mnogovershinnoe/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП208939;"Поставка запчастей на технику ДЗ-98 для АО ""Многовершинное"" по ПЗ 2022";https://etpgpb.ru/procedure/tender/etp/665626-postavka-zapchastey-na-tehniku-dz-98-dlya-ao-mnogovershinnoe-po-pz-2022/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП313259;"Поставка запасных частей на технику ДЗ-98В, ДЗ-180 для АО ""Многовершинное""";https://etpgpb.ru/procedure/tender/etp/731053-postavka-zapasnyh-chastey-na-tehniku-dz-98v-dz-180-dlya-ao-mnogovershinnoe/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП359494;Закупка запчастей к буровому оборудованию Sandvik для АО ЧГГК. ПЗ 2024г. г. Архангельск.;https://etpgpb.ru/procedure/tender/etp/874872-zakupka-zapchastey-k-burovomu-oborudovaniyu-sandvik-dlya-ao-chggk-pz-2024g-g-arhangelsk/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП254716;Закупка запчастей на буровое оборудование Epiroc для АО Многовершинное. ПЗ 2022. г. Комсомольск-на-Амуре.;https://etpgpb.ru/procedure/tender/etp/651613-zakupka-zapchastey-na-burovoe-oborudovanie-epiroc-dlya-ao-mnogovershinnoe-pz-2022-g-komsomolsk-na-amure/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП255722;Закупка запчастей на буровое оборудование для АО Базовые металлы. ПЗ 2022. п. Нижний Бестях.;https://etpgpb.ru/procedure/tender/etp/663147-zakupka-zapchastey-na-burovoe-oborudovanie-dlya-ao-bazovye-metally-pz-2022-p-nizhniy-bestyah/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП224943;Закупка сборная для БМ;https://etpgpb.ru/procedure/tender/etp/719068-zakupka-sbornaya-dlya-bm/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП350615;"Закупка запасных частей к внутришахтному транспорту (Запасные части ST-7 (Atlas Copco) для АО ""Ново-Широкинский рудник"" согласно ПЗ 2023";https://etpgpb.ru/procedure/tender/etp/750586-zakupka-zapasnyh-chastey-k-vnutrishahtnomu-transportu-zapasnye-chasti-st-7-atlas-copco-dlya-ao-novo-shirokinskiy-rudnik-soglasno-pz;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП303390;"Закупка запасных частей к буровому оборудованию (Запасные части к DL 321) для АО ""Ново-Широкинский рудник"" согласно ПЗ 2023";https://etpgpb.ru/procedure/tender/etp/751823-zakupka-zapasnyh-chastey-k-burovomu-oborudovaniyu-zapasnye-chasti-k-dl-321-dlya-ao-novo-shirokinskiy-rudnik-soglasno-pz-2023/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 599527;"Закуп запасных частей к буровому оборудованию для АО ""Ново-Широкинский рудник""";https://etpgpb.ru/procedure/tender/price_request/599527-zakup-zapasnyh-chastey-k-burovomu-oborudovaniyu-dlya-ao-novo-shirokinskiy-rudnik/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП301345;Закупка запчастей на буровое оборудование Epiroc для АО Многовершинное. ПЗ 2023. г. Комсомольск-на-Амуре.;https://etpgpb.ru/procedure/tender/etp/729032-zakupka-zapchastey-na-burovoe-oborudovanie-epiroc-dlya-ao-mnogovershinnoe-pz-2023-g-komsomolsk-na-amure/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП210431;"Закупка запасных частей к УАЗ,ГАЗ,КАМАЗ и др. для нужд ООО ""Озерное""";https://etpgpb.ru/procedure/tender/etp/686867-zakupka-zapasnyh-chastey-k-uaz-gaz-kamaz-i-dr-dlya-nuzhd-ooo-ozernoe/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 538354;"Запасные части на Minetruck MT2010 для АО ""Ново-Широкинский рудник""";https://etpgpb.ru/procedure/tender/price_request/538354-zapasnye-chasti-na-minetruck-mt2010-dlya-ao-novo-shirokinskiy-rudnik/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 539019;"Запчасти для бурового оборудования для нужд АО ""НОВО-ШИРОКИНСКИЙ РУДНИК""";https://etpgpb.ru/procedure/tender/price_request/539019-zapchasti-dlya-burovogo-oborudovaniya-dlya-nuzhd-ao-novo-shirokinskiy-rudnik/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП339643;Закупка запасных частей к самосвалам Volvo для нужд ГРК Дархан;https://etpgpb.ru/procedure/tender/etp/760558-zakupka-zapasnyh-chastey-k-samosvalam-volvo-dlya-nuzhd-grk-darhan/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП327518;Закупка запчастей на буровое оборудование для АО Базовые металлы. ПЗ 2023. п. Нижний Бестях.;https://etpgpb.ru/procedure/tender/etp/757615-zakupka-zapchastey-na-burovoe-oborudovanie-dlya-ao-bazovye-metally-pz-2023-p-nizhniy-bestyah/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП217002;Закупка запчастей Epiroc для ООО Рудник Валунистый. ПЗ 2022. г. Находка.;https://etpgpb.ru/procedure/tender/etp/633757-zakupka-zapchastey-epiroc-dlya-ooo-rudnik-valunistyy-pz-2022-g-nahodka/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП220213;Закупка запчастей СБШ для ООО Рудник Валунистый. ВНЗ RV0000482. г. Находка.;https://etpgpb.ru/procedure/tender/etp/666049-zakupka-zapchastey-sbsh-dlya-ooo-rudnik-valunistyy-vnz-rv0000482-g-nahodka/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП272539;"Поставка запасных частей на технику Mercedes, для ООО ""Рудник Валунистый""";https://etpgpb.ru/procedure/tender/etp/727893-postavka-zapasnyh-chastey-na-tehniku-mercedes-dlya-ooo-rudnik-valunistyy/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП312516;Узлы и агрегаты к буровому оборудованию для ООО Рудник Валунистый. ИП 2024г. г. Находка.;https://etpgpb.ru/procedure/tender/etp/878259-uzly-i-agregaty-k-burovomu-oborudovaniyu-dlya-ooo-rudnik-valunistyy-ip-2024g-g-nahodka/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 538558;Поставка запасных частей для конвейерного оборудования для нужд АО «Ново-Широкинский рудник» в рамках плана закупа на 2024г. ТОРО;https://etpgpb.ru/procedure/tender/price_request/538558-postavka-zapasnyh-chastey-dlya-konveyernogo-oborudovaniya-dlya-nuzhd-ao-novo-shirokinskiy-rudnik-v-ramkah-plana-z/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 409881;Закупка Масел (смазки) для АО Многовершинное;https://etpgpb.ru/procedure/tender/price_request/409881-zakupka-masel-smazki-dlya-ao-mnogovershinnoe/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 539018;"КИПиА для АО ""Ново-Широкинский рудник""";https://etpgpb.ru/procedure/tender/price_request/539018-kipia-dlya-ao-novo-shirokinskiy-rudnik/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП271624;ИМ-361-22 горизонтальный центробежный шламовый насос + ЗИП;https://etpgpb.ru/procedure/tender/etp/711609-im-361-22-gorizontalnyy-tsentrobezhnyy-shlamovyy-nasos-zip/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 327556;Поставка центробежных насосов;https://etpgpb.ru/procedure/tender/price_request/327556-postavka-tsentrobezhnyh-nasosov/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 363119;"Насос центробежный ЦНСК 300-420 Q300м3/ч 420м 503кВт для ООО ""Дарасунский рудник""";https://etpgpb.ru/procedure/tender/price_request/363119-nasos-tsentrobezhnyy-tsnsk-300-420-q300m3-ch-420m-503kvt-dlya-ooo-darasunskiy-rudnik/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП345719;"Закупка лабораторного оборудования для нужд АО ""Базовые металлы""";https://etpgpb.ru/procedure/tender/etp/845197-zakupka-laboratornogo-oborudovaniya-dlya-nuzhd-ao-bazovye-metally/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП305431;Закуп Насосного Оборудования для Водоотлива;https://etpgpb.ru/procedure/tender/etp/783042-zakup-nasosnogo-oborudovaniya-dlya-vodootliva/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП313262;"Поставка запасных частей на спец технику для АО ""Многовершинное"" (сборный лот)";https://etpgpb.ru/procedure/tender/etp/731059-postavka-zapasnyh-chastey-na-spets-tehniku-dlya-ao-mnogovershinnoe-sbornyy-lot/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП327939;Насосы ИП 2023 для АО Многовершинное. Базис поставки Комсомольск на Амуре;https://etpgpb.ru/procedure/tender/etp/758865-nasosy-ip-2023-dlya-ao-mnogovershinnoe-bazis-postavki-komsomolsk-na-amure/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП272344;Вентиляторы ПЗ 2023 для ООО Рудник Валунистый, АО Базовые металлы;https://etpgpb.ru/procedure/tender/etp/727340-ventilyatory-pz-2023-dlya-ooo-rudnik-valunistyy-ao-bazovye-metally/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП313726;Насосы, запасные части к насосам ПЗ 2023 для АО Многовершинное Базис поставки: Комсомольск-на-Амуре, ООО «ДДСК» Хорпинское шоссе 12/2 (Причал);https://etpgpb.ru/procedure/tender/etp/732249-nasosy-zapasnye-chasti-k-nasosam-pz-2023-dlya-ao-mnogovershinnoe-bazis-postavki-komsomolsk-na-amure-ooo-ddsk-horpinskoe-shosse-12-2;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП318481;Закупка хозяйственных материалов для АО ЧГГК;https://etpgpb.ru/procedure/tender/etp/799678-zakupka-hozyaystvennyh-materialov-dlya-ao-chggk/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 454299;Закуп Насосного Оборудования;https://etpgpb.ru/procedure/tender/price_request/454299-zakup-nasosnogo-oborudovaniya/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 396288;Закуп насосов ЦНС для АО Ново-Широкинский рудник в рамках ИП 2023;https://etpgpb.ru/procedure/tender/price_request/396288-zakup-nasosov-tsns-dlya-ao-novo-shirokinskiy-rudnik-v-ramkah-ip-2023/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП359759;Насосы Warman, Metso, Гном и другие, запчасти к ним ПЗ 2024 для АО Многовершинное, базис поставки ООО ДВТК г. Комсомольск-на-Амуре, Хорпинское шоссе 12/2 (Причал);https://etpgpb.ru/procedure/tender/etp/875779-nasosy-warman-metso-gnom-i-drugie-zapchasti-k-nim-pz-2024-dlya-ao-mnogovershinnoe-bazis-postavki-ooo-dvtk-g-komsomolsk-na-amure-hor;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 363067;"Закуп насосов для ООО ""Дарасунский рудник""";https://etpgpb.ru/procedure/tender/price_request/363067-zakup-nasosov-dlya-ooo-darasunskiy-rudnik/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 577214;"Поставка насосов для нужд АО ""Ново-Широкинский рудник""";https://etpgpb.ru/procedure/tender/price_request/577214-postavka-nasosov-dlya-nuzhd-ao-novo-shirokinskiy-rudnik/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 560480;"Поставка насосов для нужд АО ""Ново-Широкинский рудник""";https://etpgpb.ru/procedure/tender/price_request/560480-postavka-nasosov-dlya-nuzhd-ao-novo-shirokinskiy-rudnik/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 560488;"Поставка отопительного и вентиляционного оборудования для нужд АО ""Ново-Широкинский рудник""";https://etpgpb.ru/procedure/tender/price_request/560488-postavka-otopitelnogo-i-ventilyatsionnogo-oborudovaniya-dlya-nuzhd-ao-novo-shirokinskiy-rudnik/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 591495;"Поставка отопительного и вентиляционного оборудования для нужд АО ""Ново-Широкинский рудник""";https://etpgpb.ru/procedure/tender/price_request/591495-postavka-otopitelnogo-i-ventilyatsionnogo-oborudovaniya-dlya-nuzhd-ao-novo-shirokinskiy-rudnik/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП211879;Поставка насосов;https://etpgpb.ru/procedure/tender/etp/700330-postavka-nasosov/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП316428;Закуп запасных узлов и ремкомплектов к торкрет-установке СБ 67М;https://etpgpb.ru/procedure/tender/etp/771185-zakup-zapasnyh-uzlov-i-remkomplektov-k-torkret-ustanovke-sb-67m/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП223136;Поставка запасных частей к насосам;https://etpgpb.ru/procedure/tender/etp/700957-postavka-zapasnyh-chastey-k-nasosam/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 391064;"ЗАПРОС КОММЕРЧЕСКОГО ПРЕДЛОЖЕНИЯ НА ПРИОБРЕТЕНИЕ НАСОСА ЦГ 25/20 И ЗАПАСНЫХ ЧАСТЕЙ ДЛЯ ДАННОГО НАСОСА СОГЛАСНО ЧЕРТЕЖА, ЗАКАЗЧИК ООО ГРК ""ДАРХАН""";https://etpgpb.ru/procedure/tender/price_request/391064-zapros-kommercheskogo-predlozheniya-na-priobretenie-nasosa-tsg-25-20-i-zapasnyh-chastey-dlya-dannogo-nasosa-sogla/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 543965;Поставка насосного оборудования для нужд ООО «Дарасунский рудник» в рамках плана закупа на 2024г.;https://etpgpb.ru/procedure/tender/price_request/543965-postavka-nasosnogo-oborudovaniya-dlya-nuzhd-ooo-darasunskiy-rudnik-v-ramkah-plana-zakupa-na-2024g/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП359713;Насосы WILO, Warman, Metso, Metab, и другие, запчасти к насосам ПЗ 2024 для АО Базовые металлы, базис поставки АО У.М.К.А, г. Архангельск, ул. 2-я Биржевая улица 21 (ул. Дежнёвцев, 34), территория «Арктик Терминал»;https://etpgpb.ru/procedure/tender/etp/875624-nasosy-wilo-warman-metso-metab-i-drugie-zapchasti-k-nasosam-pz-2024-dlya-ao-bazovye-metally-bazis-postavki-ao-u-m-k-a-g-arhangelsk-;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП339723;"Закупка запчастей, фильтров к технике МАЗ 7074Н1 (МАЗ 6312) для нужд ООО ""Озерное""";https://etpgpb.ru/procedure/tender/etp/760800-zakupka-zapchastey-filtrov-k-tehnike-maz-7074n1-maz-6312-dlya-nuzhd-ooo-ozernoe/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП229833;Закупка противопожарных товаров для АО Многовершинное;https://etpgpb.ru/procedure/tender/etp/637352-zakupka-protivopozharnyh-tovarov-dlya-ao-mnogovershinnoe/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП328899;"Закуп инструмента по ПЗ 2023 для нужд АО ""Многовершинное""";https://etpgpb.ru/procedure/tender/etp/775620-zakup-instrumenta-po-pz-2023-dlya-nuzhd-ao-mnogovershinnoe/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 369626;"Поставка СИЗ и инструмента по запросу 126_ОЗ для ООО ""Озерное""";https://etpgpb.ru/procedure/tender/price_request/369626-postavka-siz-i-instrumenta-po-zaprosu-126-oz-dlya-ooo-ozernoe/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура 486143;"Поставка инструмента для ООО ""Озерное"" в рамках расценки на 2024г.";https://etpgpb.ru/procedure/tender/price_request/486143-postavka-instrumenta-dlya-ooo-ozernoe-v-ramkah-rastsenki-na-2024g/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП205021;"Поставка инструмента для АО ""Базовые металлы"" по ПЗ 2022 Архангельск";https://etpgpb.ru/procedure/tender/etp/631925-postavka-instrumenta-dlya-ao-bazovye-metally-po-pz-2022-arhangelsk/;в тексте факта нет ни одного слова машины — доказательством быть не может
8703010889;Стенмикс ОКО;ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП302925;"Закуп инструмента по ПЗ 2023г. для нужд АО ""Базовые Металлы""";https://etpgpb.ru/procedure/tender/etp/740597-zakup-instrumenta-po-pz-2023g-dlya-nuzhd-ao-bazovye-metally/;в тексте факта нет ни одного слова машины — доказательством быть не может
