inn;predpriyatie;rol;nomer;predmet;organizator;vid;summa;data;data_zayavok;stadiya;istochnik;ssylka
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000024;поставку комплекта технических средств для измерения и анализа шума и вибрации на базе анализатора спектра PULSE или эквивалента;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;20941000;10.12.2012 16:32;08.01.2013 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=1198580
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000023;поставку комплекта технических средств для проведения измерений виброшумовых характеристик механического оборудования и испытаний трубопроводов на базе анализатора спектра PULSE или эквивалента;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;30466000;10.12.2012 16:25;08.01.2013 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=1198552
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000022;поставку комплекса технических средств для проведения измерений и анализа виброакустических сигналов на базе анализатора спектра LMS Scadas Mobile или эвкивалент;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;26210000;10.12.2012 15:25;10.01.2013 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=1198282
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000021;поставку комплекса технических средств для проведения вибродиагностических измерений и анализа на базе анализатора спектра LMS Scadas Mobile или эквивалента;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;5090000;10.12.2012 15:17;10.01.2013 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=1198251
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000020;поставку образцовой установки для поверки и калибровки виброизмерительных преобразователей в диапазоне частот 0,1 – 15 000 Гц;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;5390000;10.12.2012 14:45;08.01.2013 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=1198132
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000019;Поставка комплекса технических средств для проведения измерений и анализа источников воздушного шума и вибрации элементов систем вентиляции и кондиционирования воздуха на базе анализатора спектра LMS Scadas Mobile или эквивалента;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;4054000;10.12.2012 14:35;10.01.2013 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=1198085
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000018;Поставка бортового автомобиля для грузоперевозок с тентом на базе автомобиля ГАЗ 330232 или эквивалента;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;630000;27.11.2012 16:24;17.12.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=1166307
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000017;Поставка комплекта технических средств для проведения диагностики и балансировки механического оборудования;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;2515000;27.11.2012 15:59;17.12.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=1166092
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000016;поставка комплекса оборудования для проведения электрохимических анализов нефтепродуктов, органических и неорганических материалов;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;5978963.67;28.03.2012 09:50;17.04.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=714650
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000015;поставка комплекта измерительного оборудования;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;905025;28.03.2012 09:37;04.04.2012 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=714614
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000014;поставка бортового спецавтомобиля для перевозки радиоактивных отходов с краном-манипулятором;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;4018000;20.03.2012 14:36;25.04.2012 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=703655
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000013;поставка установки автоматизированной трехфазной для поверки счетчиков электроэнергии и электроизмерительных приборов;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;1144160;13.03.2012 11:33;23.03.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=692554
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000012;поставка прибора для поверки концевых мер длины с программным обеспечением;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;169250;13.03.2012 11:18;23.03.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=692535
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000011;поставка комплекса оборудования для проведения мониторинга окружающей среды;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;785934;12.03.2012 16:50;02.04.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=691449
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000010;Поставка комплекта оборудования для количественного анализа неметаллических материалов фотоколориметрическим методом;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;1784691.94;06.03.2012 14:29;26.03.2012 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=684775
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000009;Поставка прибора для поверки индикаторов;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;422693;06.03.2012 14:10;26.03.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=684655
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000008;"Поставка комплекта электротермического оборудования для лаборатории

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;2453500;01.03.2012 16:35;21.03.2012 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=679857
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000007;"Поставка комплекта поверочного серии Transmille: многофункциональный  калибратор и прецизионный цифровой мультиметр или эквиваленты 



";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;2959653.58;01.03.2012 16:22;21.03.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=679815
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000006;Поставка комплекта поверочного: стандарт частоты PENDULUM, цифровой осциллограф GOS, цифровой осциллограф Le Croy Wave Runner, генератор сигналов или эквиваленты ;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;1759515;01.03.2012 16:08;26.03.2012 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=679756
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000005;"Поставка комплекта электронных динамометров  переносных  АЦДС, АЦДР 2 разряда 1 класса или эквивалент

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;761250;01.03.2012 15:42;21.03.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=679622
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000004;"Поставка прибора для поверки концевых мер длины с программным обеспечением

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;169250;21.02.2012 16:40;12.03.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=668701
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000003;"Поставка установки для поверки секундомеров



";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;300476;21.02.2012 16:22;12.03.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=668642
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000002;"Поставка установки автоматизированной трехфазной для поверки счетчиков электроэнергии и электроизмерительных приборов

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;1144160;21.02.2012 16:21;12.03.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=668635
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000312000001;"поставка четырех стационарных высокостабилизированных  рентгеновских аппаратов  кабельного типа

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;16867200;16.02.2012 17:06;07.03.2012 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=663480
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000042;"выполнение комплекса работ  по модернизации действующего магнитоизмерительного стенда для отработки и измерения магнитных полей

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;405935266;30.12.2011 09:49;30.01.2012 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=625653
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000041;"поставка, монтаж и пуско-наладочные работы  портального поворотного крана  с  шарнирно-сочленённой стреловой системой,  максимальной грузоподъемностью  120/16 тонн

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;389237711;28.12.2011 15:10;17.01.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=622216
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000040;"поставка анализатора углерода и серы

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;4625010;15.12.2011 16:31;12.01.2012 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=608254
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000039;"поставка комплекта аналитических весов

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;3412774;15.12.2011 16:18;16.01.2012 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=608179
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000038;"поставка автоматического микротвердомера с моторизованной нагрузкой от 1 до 2000 гс

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;1462577;15.12.2011 15:20;12.01.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=608053
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000037;"поставка универсальной испытательной машины с максимальным усилием ± 50 кН

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;4166968;15.12.2011 14:47;12.01.2012 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=607947
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000036;"поставка комплекта приборов для измерения параметров шероховатости поверхности

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;733758;15.12.2011 09:38;12.01.2012 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=607305
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000035;"поставка комплекса гамма - спектрометрического мобильного

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;2736000;15.12.2011 09:16;12.01.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=607282
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000034;"поставка комплекта оборудования для выполнения комплекса работ по радиационному контролю

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;1246000;15.12.2011 08:54;12.01.2012 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=607256
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000033;"поставка, монтаж и пусконаладка автоматизированной линии обработки прямого профильного проката 

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;175841500;01.12.2011 12:21;21.12.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=581671
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000032;"поставка грузопассажирского автомобиля «Соболь» ГАЗ 2217 или эквивалента

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;590670;23.11.2011 16:14;13.12.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=557967
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000031;поставка комплекта микропроцессорных многоканальных тензометрических систем;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;6098000;23.11.2011 15:57;13.12.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=557823
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000030;"поставка сварочных тракторов c блоком управления в комплекте со сварочным выпрямителем

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;18525000;17.11.2011 16:17;07.12.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=541386
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000029;"поставка постов автоматической сварки под флюсом

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;16250000;17.11.2011 15:54;07.12.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=541177
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000028;"поставка комплекта сварочного оборудования на основе постов ручной сварки в среде защитных газов с источником питания

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;17000000;17.11.2011 15:37;07.12.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=541014
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000027;"поставка конвертора сварочного универсального

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;7000000;17.11.2011 15:23;07.12.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=540858
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000026;"поставка свааочного оборудования для аргонодуговой сварки в среде защитных газов

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;9540000;17.11.2011 15:07;07.12.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=540739
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000025;"поставка грузопассажирского автомобиля ""Соболь"" ГАЗ 2217 или эквивалента

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;590670;01.11.2011 09:37;21.11.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=498242
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000024;"поставка четырех стационарных высокостабилизированных  рентгеновских аппаратов  кабельного типа для промышленной  радиографии и радиоскопии «Руслан 320-26» или эквивалент

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;17178866;26.10.2011 17:05;15.11.2011 09:00;Отменено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=487480
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000023;"поставка комплекта микропроцессорных многоканальных тензометрических систем ММТС-64.01 или эквивалент

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;6098000;26.10.2011 16:39;15.11.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=487296
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000022;"поставка комплекта компараторов массы CCE111, CCE 605 или эквивалента

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;2428868;26.10.2011 16:19;15.11.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=487208
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000021;"поставка комплекта динамометров ДОРМ-3, ДОСМ-3 или эквивалента

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;926505;26.10.2011 15:56;15.11.2011 09:00;Отменено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=487154
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000020;"поставка оптического эмиссионного спектрометра

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;13630000;19.10.2011 11:32;08.11.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=471964
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000019;"Поставка, монтаж и пусконаладка  автоматизированной поточной линии для сборки и роботизированной сварки микропанелей

";"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;135000000;26.09.2011 09:48;28.10.2011 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=431233
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000018;поставка крана мостового двухбалочного электрического грузоподъемностью 10 тонн;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;7000000;22.09.2011 09:26;12.10.2011 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=427300
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000017;выполнение комплекса работ по модернизации установок электронно-лучевой сварки;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;129000000;08.09.2011 16:14;28.09.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=405464
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000016;Поставка комплекта технических средств для проведения диагностики и балансировки механического оборудования;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;1310000;26.08.2011 17:16;15.09.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=385164
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000015;поставка оптического эмиссионного спектрометра;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;13630000;19.08.2011 10:22;12.09.2011 09:00;Отменено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=372179
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000014;Поставка комплекта мобильного анализатора металлов;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;4200000;19.08.2011 10:07;12.09.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=372118
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000013;поставка машины термической резки портальной конструкции с ЧПУ;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;67650000;19.08.2011 09:43;08.09.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=372047
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000012;поставка автоматизированного комплекса загрузки (разгрузки) металлопроката;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;33725000;19.08.2011 09:17;12.09.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=371973
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000011;выполнение комплекса работ  с  приобретением нового оборудования для создания комплексной лаборатории;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;27354690;15.08.2011 11:10;15.09.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=363492
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000010;выполнение комплекса работ для создания комплексной лаборатории;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;27354690;04.08.2011 17:25;24.08.2011 09:00;Отменено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=347834
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000009;поставка камеры тепла и холода ;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;443200;25.07.2011 09:31;15.08.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=328168
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000008;поставку камеры солнечной радиации ;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;1604000;25.07.2011 09:15;15.08.2011 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=328092
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000007;поставка комплекта поверочного: цифровых мультиметров ;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;1452000;22.07.2011 15:26;11.08.2011 09:00;Завершено;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=326870
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000006;выполнение комплекса работ по модернизации установок электронно-лучевой сварки ;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;129000000;22.07.2011 11:03;11.08.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=325964
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000005;поставка комплекта технических средств для проведения виброакустических испытаний механического оборудования;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;25310000;22.07.2011 09:51;12.09.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=325690
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000004;поставка комплекта технических средств для измерения и анализа шума и вибрации;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;4500000;22.07.2011 09:33;11.08.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=325663
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000003;поставка комплекта технических средств для проведения диагностики и балансировки механического оборудования;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;1310000;21.07.2011 15:56;22.08.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=324459
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000002;Поставка комплекта технических средств для проведения измерений и анализа общей ходовой и местной вибрации, модального анализа;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;18770000;21.07.2011 15:35;10.08.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=324379
2902059091;"АО ""ПО ""СЕВМАШ""";zakazchik;0424100000311000001;поставка комплекта технических средств для проведения измерения и анализа крутильных колебаний;"Открытое акционерное общество ""Производственное объединение ""Северное машиностроительное предприятие""";Открытый аукцион в электронной форме;5110000;21.07.2011 14:48;10.08.2011 09:00;Не состоялась;Госзакупки по ФЗ-94;https://www.sberbank-ast.ru/purchaseview.aspx?id=324154
2902059091;"АО ""ПО ""СЕВМАШ""";organizator;2024400000124000002;"Проведение обязательного аудита бухгалтерской (финансовой) отчетности АО ""ПО ""Севмаш"" за 2024 год";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""СЕВЕРНОЕ МАШИНОСТРОИТЕЛЬНОЕ ПРЕДПРИЯТИЕ""";Открытый конкурс в электронной форме (ч. 19 ст. 48 44-ФЗ);3125604.67;22.03.2024 19:13;08.04.2024 09:00;Завершено;Госзакупки по 44-ФЗ;https://www.sberbank-ast.ru/OK/purchaseview.aspx?id=9800764
