company_id;name;inn;kpp;slug
23713;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВ ОЙЛФИЛД СЕРВИСЕЗ ВОСТОК""";7705815622;770501001;-140-1
23715;"АО ""СОЭМИ""";3128001324;312801001;ao-starooskolskiy-zavod-elektromontazhnyh-izdeliy
23716;АДМИНИСТРАЦИЯ ГОРОДА ОБИ НОВОСИБИРСКОЙ ОБЛАСТИ;5448107718;544801001;administratsiya-goroda-obi-novosibirskoy-oblasti
23718;ГБУ ЖИЛИЩНИК РАЙОНА ЛЮБЛИНО;7723876836;772301001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-goroda-moskvy-zhilischnik-rayona-lyublino
23719;Комитет по культуре и туризму Администрации Раменского городского округа;5040040947;504001001;komitet-po-kulture-i-turizmu-administratsii-ramenskogo-gorodskogo-okruga
23720;АДМИНИСТРАЦИЯ АРГАЯШСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;7460072938;746001001;administratsiya-argayashskogo-munitsipalnogo-okruga-chelyabinskoy-oblasti
23721;КГКУ АЧИНСКИЙ ОТДЕЛ ВЕТЕРИНАРИИ;2443019188;244301001;kraevoe-gosudarstvennoe-kazennoe-uchrezhdenie-achinskiy-otdel-veterinarii
23722;МБДОУ-ДЕТСКИЙ САД № 7;6658439207;665801001;munitsipalnoe-byudzhetnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-7
23726;МБОУ ХМР СОШ П. ЛУГОВСКОЙ;8618004926;861801001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-hanty-mansiyskogo-rayona-srednyaya-obscheobrazovatelnaya-shkola-p-lugovskoy
23727;СПБ ГБУ ПРОФЕССИОНАЛЬНО-РЕАБИЛИТАЦИОННЫЙ ЦЕНТР;7801074455;780101001;sankt-peterburgskoe-gosudarstvennoe-byudzhetnoe-spetsialnoe-reabilitatsionnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-tehnikum-dlya-invalidov-professionalno-reabilitatsionnyy-tsentr
23733;МБУ  СК ВИКТОРИЯ;5031065230;503101001;munitsipalnoe-byudzhetnoe-uchrezhdenie-sportivnyy-kompleks-viktoriya
23735;ГБУЗ СО СТАВРОПОЛЬСКАЯ ЦРБ;6382007327;638201001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-samarskoy-oblasti-stavropolskaya-tsentralnaya-rayonnaya-bolnitsa
23736;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИПЕЦКИЙ ЗАВОД ВЫСОКОВОЛЬТНОГО ОБОРУДОВАНИЯ""";4802015200;480201001;-142-1
23738;МБУ СБСК;6350023647;635001001;munitsipalnoe-byudzhetnoe-uchrezhdenie-sluzhba-blagoustroystva-i-soderzhaniya-gorodskogo-okruga-kinel
23739;МБУК Никольский СКДЦПолет;5032246091;503201001;munitsipalnoe-byudzhetnoe-uchrezhdenie-kultury-nikolskiy-selskiy-kulturno-dosugovyy-tsentrpolet
23740;КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ КИНЕЛЬ-ЧЕРКАССКОГО РАЙОНА;6372003549;637201001;komitet-po-upravleniyu-imuschestvom-kinel-cherkasskogo-rayona
23741;ГБОУ ООШ №4 Г. НОВОКУЙБЫШЕВСКА;6330053001;633001001;gosudarstvennoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-samarskoy-oblasti-osnovnaya-obscheobrazovatelnaya-shkola-4-imeni-ii-mironova-goroda-novokuybyshevska-gorodskogo-okruga-novokuybyshevsk-samarskoy-oblasti
23742;МКУ ЗЕЛЕНВЛАД;2543139584;254301001;munitsipalnoe-kazennoe-uchrezhdenie-zelenyy-vladivostok
23744;МБДОУ ДЕТСКИЙ САД № 14 ЧУОРААНЧЫК С. МАЯГАС;1427007899;142701001;munitsipalnoe-byudzhetnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-14-chuoraanchyk-s-mayagas-munitsipalnogo-rayona-ust-aldanskiy-ulus-rayon-respubliki-saha-yakutiya
23746;ГБУЗ ГКБ ИМ. Ф.И. ИНОЗЕМЦЕВА ДЗМ;7719046800;771901001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-goroda-moskvy-gorodskaya-klinicheskaya-bolnitsa-imeni-fi-inozemtseva-departamenta-zdravoohraneniya-goroda-moskvy
23747;САХАЛИНСТАТ;6500000169;650101001;territorialnyy-organ-federalnoy-sluzhby-gosudarstvennoy-statistiki-po-sahalinskoy-oblasti
23750;ФГБОУ ВО КИРОВСКИЙ ГМУ МИНЗДРАВА РОССИИ;4346010151;434501001;federalnoe-gosudarstvennoe-byudzhetnoe-obrazovatelnoe-uchrezhdenie-vysshego-obrazovaniya-kirovskiy-gosudarstvennyy-meditsinskiy-universitet-ministerstva-zdravoohraneniya-rossiyskoy-federatsii
23756;МКУ УЖКХ Г. СТЕРЛИТАМАК;0268039347;026801001;munitsipalnoe-kazennoe-uchrezhdenie-upravlenie-zhilischno-kommunalnogo-hozyaystva-blagoustroystva-i-inzhenernogo-obespecheniya-administratsii-gorodskogo-okruga-gorod-sterlitamak-respubliki-bashkortostan
23759;ГБУЗ ССП № 2;6319038803;631901001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-samarskoy-oblasti-samarskaya-stomatologicheskaya-poliklinika-2-promyshlennogo-rayona
23765;ДШИ №2 МО ГОРОД КРАСНОДАР;2311063617;231101001;munitsipalnoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-detskaya-shkola-iskusstv-2-munitsipalnogo-obrazovaniya-gorod-krasnodar
23768;МУП ЛЕНСКИЙ ЦЕНТР ПИТАНИЯ;1414010608;141401001;munitsipalnoe-unitarnoe-predpriyatie-lenskiy-tsentr-pitaniya-munitsipalnogo-rayona-lenskiy-rayon-respubliki-saha-yakutiya
23769;МБУ ОМЦ УК;4202007969;420201001;munitsipalnoe-byudzhetnoe-uchrezhdenie-organizatsionno-metodicheskiy-tsentr-upravleniya-kultury
23772;АДМИНИСТРАЦИЯ БЕРЁЗОВСКОГО СЕЛЬСОВЕТА ПЕРВОМАЙСКОГО РАЙОНА АЛТАЙСКОГО КРАЯ;2263005330;226301001;administratsiya-beryozovskogo-selsoveta-pervomayskogo-rayona-altayskogo-kraya
23775;ГБОУ СОШ С. БОЛЬШАЯ КАМЕНКА;6376021958;637601001;gosudarstvennoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-samarskoy-oblasti-srednyaya-obscheobrazovatelnaya-shkola-s-bolshaya-kamenka-munitsipalnogo-rayona-krasnoyarskiy-samarskoy-oblasti
23776;МОБУ СОШ С. НИЖЕГОРОДКА;0245009265;024501001;munitsipalnoe-obscheobrazovatelnoe-byudzhetnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-s-nizhegorodka-munitsipalnogo-rayona-ufimskiy-rayon-respubliki-bashkortostan
23778;ФГБУ НАЦИОНАЛЬНЫЙ ПАРК РУССКАЯ АРКТИКА;2901214940;290101001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-natsionalnyy-park-russkaya-arktika
23780;ФГБПОУ ГУОР Г. КОНДОПОГА;1003018311;100301001;federalnoe-gosudarstvennoe-byudzhetnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-gosudarstvennoe-uchilische-tehnikum-olimpiyskogo-rezerva-v-g-kondopoge
23786;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА Г.ФРОЛОВО;3439000877;343901001;administratsiya-gorodskogo-okruga-gorod-frolovo-volgogradskoy-oblasti
23789;ОКУ ЦЕНТР МАТЕРИАЛЬНОГО ОБЕСПЕЧЕНИЯ;4632047868;463201001;oblastnoe-kazyonnoe-uchrezhdenie-tsentr-materialnogo-obespecheniya
23790;ГУ РК ККД;1101487230;110101001;gosudarstvennoe-uchrezhdenie-respubliki-komi-klinicheskiy-kardiologicheskiy-dispanser
23795;ОИЗО АКМО СК;2609024925;260901001;otdel-imuschestvennyh-i-zemelnyh-otnosheniy-administratsii-kirovskogo-munitsipalnogo-okruga-stavropolskogo-kraya
23796;СУЗДАЛЬСКИЙ ОСЗН;3310006382;331001001;gosudarstvennoe-kazennoe-uchrezhdenie-vladimirskoy-oblasti-suzdalskiy-otdel-sotsialnoy-zaschity-naseleniya
23797;МБОУ КАРГАЛИНСКАЯ ГИМНАЗИЯ;1641003117;165201001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-kargalinskaya-gimnaziya-chistopolskogo-munitsipalnogo-rayona-respubliki-tatarstan
23799;УФНС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;1654009437;165501001;upravlenie-federalnoy-nalogovoy-sluzhby-po-respublike-tatarstan
23801;ГОСУКС РЕСПУБЛИКИ МОРДОВИЯ;1326134450;132601001;gosudarstvennoe-kazennoe-uchrezhdenie-upravlenie-kapitalnogo-stroitelstva-respubliki-mordoviya
23802;МБУК «Рыбновское клубное объединение»;6213004240;621301001;munitsipalnoe-byudzhetnoe-uchrezhdenie-kultury-rybnovskoe-klubnoe-obedinenie
23803;МБУ ДО ДЮЦ РОСТОК;2304032840;230401001;munitsipalnoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-detsko-yunosheskiy-tsentr-rostok-munitsipalnogo-obrazovaniya-gorod-kurort-gelendzhik
23807;ПРОКУРАТУРА МОСКОВСКОЙ ОБЛАСТИ;7702151927;770201001;prokuratura-moskovskoy-oblasti
23808;МБОУ СОШ № 12 Г . НЕВИННОМЫССКА;2631023074;263101001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-12-goroda-nevinnomysska
23810;ГБУ ДПО ЦПК;6325026475;632501001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-professionalnogo-obrazovaniya-samarskoy-oblasti-tsentr-povysheniya-kvalifikatsii
23817;МБОУ СОШ № 3;2204006526;220401001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-3-3
23820;ФАУ ДПО ИПКЛХ;2446000650;244601001;federalnoe-avtonomnoe-uchrezhdenie-dopolnitelnogo-professionalnogo-obrazovaniya-institut-povysheniya-kvalifikatsii-rabotnikov-lesnogo-hozyaystva
23821;ФКУЗ МСЧ МВД РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН;1655104997;165501001;federalnoe-kazennoe-uchrezhdenie-zdravoohraneniya-mediko-sanitarnaya-chast-ministerstva-vnutrennih-del-rossiyskoy-federatsii-po-respublike-tatarstan
23822;МКУ ХЭС СЕЛЬСКОГО ПОСЕЛЕНИЯ КИНЕЛЬ-ЧЕРКАССЫ;6372019203;637201001;munitsipalnoe-kazennoe-uchrezhdenie-hozyaystvenno-ekspluatatsionnaya-sluzhba-selskogo-poseleniya-kinel-cherkassy-munitsipalnogo-rayona-kinel-cherkasskiy-samarskoy-oblasti
23823;МКУ ЦЕНТР БУХГАЛТЕРСКОГО УЧЕТА;7627062295;762701001;munitsipalnoe-kazennoe-uchrezhdenie-tsentr-buhgalterskogo-ucheta-2
23828;ДКЛ;7810781027;900101001;ooo-dekargologistik
23829;ОГБУЗ НИКОЛАЕВСКАЯ РБ;7903000501;790301001;oblastnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-nikolaevskaya-rayonnaya-bolnitsa
23831;ГБУ МРЦ;4213002338;421301001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-mariinskiy-reabilitatsionnyy-tsentr-dlya-detey-i-podrostkov-s-ogranichennymi-vozmozhnostyami
23836;МБОУ ШКОЛА № 120;5258025993;525801001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-shkola-120
23837;ТОГБПОУ АГРАРНО-ТЕХНОЛОГИЧЕСКИЙ ТЕХНИКУМ;6820030652;682001001;tambovskoe-oblastnoe-gosudarstvennoe-byudzhetnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-agrarno-tehnologicheskiy-tehnikum
23840;МБУ ДО СШ № 25 Г. СОЧИ;2320171591;231901001;munitsipalnoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-sportivnaya-shkola-25-munitsipalnogo-obrazovaniya-gorodskoy-okrug-gorod-kurort-sochi-krasnodarskogo-kraya
23841;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИНКОР""";1831162490;183101001;-143
23844;МБОУ ППМС ЦДИК НМР РТ;1651036425;165101001;munitsipalnoe-byudzhetnoe-obrazovatelnoe-uchrezhdenie-dlya-detey-nuzhdayuschihsya-v-psihologo-pedagogicheskoy-i-mediko-sotsialnoy-pomoschi-tsentr-diagnostiki-i-konsultirovaniya-nizhnekamskogo-munitsipalnogo-rayona-respubliki-tatarstan
23846;МБОУ СОШ № 20;2332013906;233201001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-20-imeni-ng-chernysheva-stanitsy-kazanskaya-munitsipalnogo-obrazovaniya-kavkazskiy-rayon
23847;АДМИНИСТРАЦИЯ ОКУЛОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;5300022220;530001001;administratsiya-okulovskogo-munitsipalnogo-okruga-novgorodskoy-oblasti
23850;МКУ ЦГУ;7206031703;720601001;munitsipalnoe-kazennoe-uchrezhdenie-tsentr-gorodskih-uslug
23851;КГКУ ЦФО;4101171828;410101001;kraevoe-gosudarstvennoe-kazennoe-uchrezhdenie-tsentr-finansovogo-obespecheniya
23852;МБУДО Чеховская ДШИ;5048052260;804801001;munitsipalnoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-chehovskaya-detskaya-shkola-iskusstv
23853;ФГБУ ГМЦ РОССТАТА;9719059987;771901001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-glavnyy-mezhregionalnyy-tsentr-obrabotki-i-rasprostraneniya-statisticheskoy-informatsii-federalnoy-sluzhby-gosudarstvennoy-statistiki
23854;УПРАВЛЕНИЕ ЭКОЛОГИИ И ПРИРОДНЫХ РЕСУРСОВ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА;2469005528;246901001;upravlenie-ekologii-i-prirodnyh-resursov-administratsii-taymyrskogo-dolgano-nenetskogo-munitsipalnogo-rayona
23855;"ПАО ""ТМК""";7710373095;667943001;filial-publichnoe-aktsionernoe-obschestvo-trubnaya-metallurgicheskaya-kompaniya-severskiy-trubnyy-zavod
23861;"ООО ""УРЕНГОЙСКИЙ РЕЧНОЙ ПОРТ""";8904071546;890401001;ooo-urengoyskiy-rechnoy-port
23867;ГУ ДО ДШИ КРАСНОКУТСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;6417069292;641701001;gosudarstvennoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-detskaya-shkola-iskusstv-krasnokutskogo-munitsipalnogo-rayona
23872;ГБОУ СОШ С. АЛЬКИНО;6372019620;637201001;gosudarstvennoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-samarskoy-oblasti-srednyaya-obscheobrazovatelnaya-shkola-s-alkino-munitsipalnogo-rayona-pohvistnevskiy-samarskoy-oblasti
23873;ГБОУ ШКОЛА № 292 ФРУНЗЕНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;7816165190;781601001;gosudarstvennoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-292-s-uglublennym-izucheniem-matematiki-frunzenskogo-rayona-sankt-peterburga
23875;МИНИСТЕРСТВО ТРУДА И ЗАНЯТОСТИ НАСЕЛЕНИЯ;6730067520;673001001;ministerstvo-truda-i-zanyatosti-naseleniya-smolenskoy-oblasti
23876;АДМИНИСТРАЦИЯ ШИЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;6225002583;622501001;administratsiya-munitsipalnogo-obrazovaniya-shilovskiy-munitsipalnyy-rayon-ryazanskoy-oblasti
23881;МБОУ ХАНТЫ-МАНСИЙСКОГО РАЙОНА СОШ П.ГОРНОПРАВДИНСК;8618004683;861801001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-hanty-mansiyskogo-rayona-srednyaya-obscheobrazovatelnaya-shkola-pgornopravdinsk
23882;МБОУ МИХАЙЛОВСКАЯ СОШ № 2;6208006838;620801001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-mihaylovskaya-srednyaya-obscheobrazovatelnaya-shkola-2-mihaylovskogo-munitsipalnogo-okruga-ryazanskoy-oblasti
23884;Маратова Карина Александровна;561603453340;;maratova-karina-aleksandrovna
23888;УФССП РОССИИ ПО БРЯНСКОЙ ОБЛАСТИ;3250057358;325701001;upravlenie-federalnoy-sluzhby-sudebnyh-pristavov-po-bryanskoy-oblasti
23889;ГБУЗ НО ВАДСКАЯ ЦРБ;5206000740;520601001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-nizhegorodskoy-oblasti-vadskaya-tsentralnaya-rayonnaya-bolnitsa
23892;Аппарат Совета депутатов муниципального округа Чертаново Северное в городе Москве;7726083930;772601001;apparat-soveta-deputatov-vnutrigorodskogo-munitsipalnogo-obrazovaniya-munitsipalnogo-okruga-chertanovo-severnoe-v-gorode-moskve
23894;АДМИНИСТРАЦИЯ РЯЖСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;6200000908;620001001;administratsiya-ryazhskogo-munitsipalnogo-okruga-ryazanskoy-oblasti
23895;МИНИМУЩЕСТВО КБР;0721017836;072501001;ministerstvo-zemelnyh-i-imuschestvennyh-otnosheniy-kabardino-balkarskoy-respubliki
23896;ГКУ ДИРЕКЦИЯ ООПТ;7536065789;753601001;gosudarstvennoe-kazennoe-uchrezhdenie-direktsiya-osobo-ohranyaemyh-prirodnyh-territoriy-zabaykalskogo-kraya
23897;БУ ОО ППМС-ЦЕНТР;5752019590;575201001;byudzhetnoe-uchrezhdenie-orlovskoy-oblasti-dlya-detey-nuzhdayuschihsya-v-psihologo-pedagogicheskoy-meditsinskoy-i-sotsialnoy-pomoschi-orlovskiy-regionalnyy-tsentr-psihologo-pedagogicheskoy-meditsinskoy-i-sotsialnoy-pomoschi
23898;АДМИНИСТРАЦИЯ ХОРОЛЬСКОГО МО;2533016897;253301001;administratsiya-horolskogo-munitsipalnogo-okruga
23903;МБУ УБГИО;6330038476;633001001;mbu-ubgio
23905;МБУ ДО СШОР ИМ. С. МАКАРОВА Г. ЧЕЛЯБИНСКА;7453155950;745301001;munitsipalnoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-sportivnaya-shkola-olimpiyskogo-rezerva-po-hokkeyu-imeni-sergeya-makarova-goroda-chelyabinska
23907;МБУ СЛУЖБА ОБЕСПЕЧЕНИЯ;1306000183;130601001;munitsipalnoe-byudzhetnoe-uchrezhdenie-sluzhba-obespecheniya-administratsii-dubenskogo-munitsipalnogo-rayona
23908;СДМШ № 2 ИМ.А.КАРАМАНОВА;9102159163;910201001;munitsipalnoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-simferopolskaya-detskaya-muzykalnaya-shkola-2-imeni-alemdara-karamanova-munitsipalnogo-obrazovaniya-gorodskoy-okrug-simferopol
23912;МБУ МЦ ДУБЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;1300012947;130001001;munitsipalnoe-byudzhetnoe-uchrezhdenie-molodezhnyy-tsentr-dubenskogo-munitsipalnogo-rayona
23915;ГБПОУ ПХУ ИМ. К.А. САВИЦКОГО;5837004521;583701001;gosudarstvennoe-byudzhetnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-penzenskoe-hudozhestvennoe-uchilische-im-ka-savitskogo
23917;МБУ ДО СШ № 12 Г. СОЧИ;2320185925;232001001;munitsipalnoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-sportivnaya-shkola-12-munitsipalnogo-obrazovaniya-gorodskoy-okrug-gorod-kurort-sochi-krasnodarskogo-kraya
23918;МБОУ СОШ №6;2454011286;245401001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-6-goroda-lesosibirska
23920;АДМИНИСТРАЦИЯ ШЕКСНИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;3500018851;350001001;administratsiya-sheksninskogo-munitsipalnogo-okruga-vologodskoy-oblasti
23921;МБУК ЦЕНТР КУЛЬТУРЫ И КИНО НАДЕЖДА;3816032267;381601001;munitsipalnoe-byudzhetnoe-uchrezhdenie-kultury-tsentr-kultury-i-kino-nadezhda
23923;ГБОУ ШКОЛА № 695 РАДУГА ПУШКИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;7820020261;782001001;gbou-shkola-695-raduga-pushkinskogo-rayona-sankt-peterburga
23927;ГБУ РО КАСИМОВСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ;6226005756;622601001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-ryazanskoy-oblasti-kasimovskiy-kompleksnyy-tsentr-sotsialnogo-obsluzhivaniya-naseleniya
23929;МБОУ СОШ № 18 ГОРОДА НЕВИННОМЫССКА;2631022987;263101001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-18-s-uglublennym-izucheniem-otdelnyh-predmetov-goroda-nevinnomysska
23932;МБДОУ ДЕТСКИЙ САД № 6;1652015393;165201001;munitsipalnoe-byudzhetnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-obscherazvivayuschego-vida-6zhemchuzhinka-chistopolskogo-munitsipalnogo-rayona-respubliki-tatarstan
23933;ГБУ ЖИЛИЩНИК РАЙОНА ПЕЧАТНИКИ;7723895250;772301001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-goroda-moskvy-zhilischnik-rayona-pechatniki
23935;АО РЕМОС;9715292083;771501001;ao-remos
23938;СПБГБПОУ С-АК;7804157893;780401001;sankt-peterburgskoe-gosudarstvennoe-byudzhetnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-sadovo-arhitekturnyy-kolledzh
23939;ФГБУ НМИЦ ИМ. В.А. АЛМАЗОВА МИНЗДРАВА РОССИИ;7802030429;781401001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-natsionalnyy-meditsinskiy-issledovatelskiy-tsentr-imeni-va-almazova-ministerstva-zdravoohraneniya-rossiyskoy-federatsii
23944;КУ ОО ЦЕНТР ПОДДЕРЖКИ РАЗВИТИЯ ОТРАСЛИ КУЛЬТУРЫ;5504054558;550401001;kazennoe-uchrezhdenie-omskoy-oblasti-tsentr-podderzhki-razvitiya-otrasli-kultury-na-territorii-omskoy-oblasti
23946;ЛОГБУ «Тихвинский КЦСОН»;4715006030;471501001;leningradskoe-oblastnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-tihvinskiy-kompleksnyy-tsentr-sotsialnogo-obsluzhivaniya-naseleniya
23950;ГБДОУ ДЕТСКИЙ САД № 75;7802948480;780201001;gosudarstvennoe-byudzhetnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-75-vyborgskogo-rayona-sankt-peterburga
23951;МУЗЕЙ-ЗАПОВЕДНИК ХМЕЛИТА;6722007648;672201001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-kultury-gosudarstvennyy-istoriko-kulturnyy-i-prirodnyy-muzey-zapovednik-asgriboedova-hmelita
23955;ГБОУ ЛИЦЕЙ № 533 КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;7806040322;780601001;gosudarstvennoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-litsey-533-obrazovatelnyy-kompleks-malaya-ohta-krasnogvardeyskogo-rayona-sankt-peterburga
23959;ГКУ КК - УСЗН В ДИНСКОМ РАЙОНЕ;2373019463;237301001;gosudarstvennoe-kazennoe-uchrezhdenie-krasnodarskogo-kraya-upravlenie-sotsialnoy-zaschity-naseleniya-v-dinskom-rayone
23960;ГБОУ ШКОЛА № 1558 ИМЕНИ РОСАЛИИ ДЕ КАСТРО;7716199950;771601001;gosudarstvennoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-goroda-moskvy-shkola-1558-imeni-rosalii-de-kastro
23961;МБУК ДК ШАРМ;6730032373;673201001;munitsipalnoe-byudzhetnoe-uchrezhdenie-kultury-dom-kultury-sharm-goroda-smolenska
23963;АДМИНИСТРАЦИЯ РАЙОНА;2222015971;222201001;administratsiya-industrialnogo-rayona-goroda-barnaula
23968;МБУ ДО СШДИНАМО НМР РТ;1651063323;165101001;munitsipalnoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-sportivnaya-shkola-dinamo-nizhnekamskogo-munitsipalnogo-rayona-respubliki-tatarstan
23969;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОКРУГА МАРФИНО В ГОРОДЕ МОСКВЕ, АДМИНИСТРАЦИЯ МО МАРФИНО;7715049938;771501001;administratsiya-vnutrigorodskogo-munitsipalnogo-obrazovaniya-munitsipalnogo-okruga-marfino-v-gorode-moskve
23972;ФГБУ СПБ НИИФ МИНЗДРАВА РОССИИ;7815022288;784201001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-sankt-peterburgskiy-nauchno-issledovatelskiy-institut-ftiziopulmonologii-ministerstva-zdravoohraneniya-rossiyskoy-federatsii
23973;ФГБОУ ВО ПГУТИ, ПГУТИ;6317017702;631701001;federalnoe-gosudarstvennoe-byudzhetnoe-obrazovatelnoe-uchrezhdenie-vysshego-obrazovaniya-povolzhskiy-gosudarstvennyy-universitet-telekommunikatsiy-i-informatiki
23986;МБОУ ШКОЛА №69;5259030562;525901001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-shkola-69
23994;МБДОУ ДЕТСКИЙ САД РАДУГА;1647007090;164701001;munitsipalnoe-byudzhetnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-raduga-kombinirovannogo-vida-zainskogo-munitsipalnogo-rayona-respubliki-tatarstan
23996;ГБПОУ СО АЛЕКСЕЕВСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИКУМ;6361005223;636101001;gosudarstvennoe-byudzhetnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-samarskoy-oblasti-alekseevskiy-gosudarstvennyy-tehnikum
24001;МБУ КОМПЛЕКСНЫЙ ЦЕНТР УВЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА;7424022610;742401001;munitsipalnoe-byudzhetnoe-uchrezhdenie-kompleksnyy-tsentr-sotsialnogo-obsluzhivaniya-uvelskogo-munitsipalnogo-okruga-chelyabinskoy-oblasti
24002;ГБОУ СРЕДНЯЯ ШКОЛА № 201 ФРУНЗЕНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;7816164077;781601001;gosudarstvennoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-201-frunzenskogo-rayona-sankt-peterburga
24004;АДМИНИСТРАЦИЯ ГОРОДА ТРЕХГОРНОГО;7405002810;745701001;administratsiya-goroda-trehgornogo
