inn;predpriyatie;obekt;deystvuet_do;status;data;vyvod;ekspertnaya_org;ssylka
8608048498;"ООО ""ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ""";"центробежный турбокомпрессор типа 8RPA70, зав. № 1805872 Эксплуатируемый  ТПП ""Лангепаснефтегаз"" ООО ""ЛУКОЙЛ-Западная Сибирь""";27.04.2021;Срок истёк;20.09.2017;соответствует;"ООО ""Центр научно-исследовательских и производственных работ""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-30571-2017
8608048498;"ООО ""ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ""";"центробежный турбокомпрессор типа 8RPA70, зав. № 1805873 Эксплуатируемый  ТПП ""Лангепаснефтегаз"" ООО ""ЛУКОЙЛ-Западная Сибирь""";27.04.2021;Срок истёк;20.09.2017;соответствует;"ООО ""Центр научно-исследовательских и производственных работ""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-30576-2017
7722245108;"ООО ""МЕЧЕЛ-ЭНЕРГО""";"техническое устройство Вспомогательный паропровод турбокомпрессора №№4,5 рег. № п/п-789 площадки подсобного хозяйстваЧФ ООО ""Мечел-Энерго""";24.04.2021;Срок истёк;14.09.2017;соответствует;"ООО ИДЦ ""ОЛИМП""";https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-12602-2017
8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";влагоотделитель ВП-90/0,8 К-1500 № 2 инв.№ 25352, зав.№ 8014 ВОЗДУШНОГО КОМПРЕССОРА K 1700-61-2 №2/6М  КС НМЗ;10.04.2021;Срок истёк;09.06.2017;не в полной мере;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-03356-2017
8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";влагоотделитель ВП-90/0,8 К-1500 № 3 инв. № 15003, зав.№ 8013 ВОЗДУШНОГО КОМПРЕССОРА K 1500-62-2 №3/7М  КС НМЗ;10.04.2021;Срок истёк;09.06.2017;не в полной мере;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-03359-2017
4205000908;"КАО ""АЗОТ""";техническое устройство: турбокомпрессор «Анна» ТК-Р44,4-39,5 поз.2 зав. № 805/761;07.04.2021;Срок истёк;22.05.2017;соответствует;"ООО ""АЛТАЙТЕХНОИНЖИНИРИНГ""";https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-10267-2017
4205000908;"КАО ""АЗОТ""";техническое устройство: турбокомпрессор «Анна» ТК-Р44,4-39,5 поз.4 зав. № 805/762;07.04.2021;Срок истёк;22.05.2017;соответствует;"ООО ""АЛТАЙТЕХНОИНЖИНИРИНГ""";https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-10269-2017
1902014500;"АО ""РУСАЛ САЯНОГОРСК""";"техническое устройство - компрессор К-500-61-5, зав. № 9846, техн. № 7, эксплуатируемый на ОПО «Участок компрессорной станции», IV класс, рег. № А65-00705-051;";05.04.2021;Срок истёк;21.08.2017;соответствует;"ООО ""СИБМАШХОЛДИНГ""";https://monitor-pb.ru/conclusion/65-%D0%A2%D0%A3-08044-2017
1902014500;"АО ""РУСАЛ САЯНОГОРСК""";"техническое устройство - компрессор К-500-61-5, зав. № 8332, техн. № 4, эксплуатируемый на ОПО «Участок компрессорной станции», IV класс, рег. № А65-00705-051;";05.04.2021;Срок истёк;21.08.2017;соответствует;"ООО ""СИБМАШХОЛДИНГ""";https://monitor-pb.ru/conclusion/65-%D0%A2%D0%A3-08048-2017
1902014500;"АО ""РУСАЛ САЯНОГОРСК""";"техническое устройство - компрессор К-250-61-5, зав. № 1527, техн. № 1, эксплуатируемый на опасном производственном объекте «Участок компрессорной станции», IV класс, рег. № А65-00705-051;";05.04.2021;Срок истёк;21.08.2017;соответствует;"ООО ""СИБМАШХОЛДИНГ""";https://monitor-pb.ru/conclusion/65-%D0%A2%D0%A3-08086-2017
1902014500;"АО ""РУСАЛ САЯНОГОРСК""";техническое устройство - компрессор К-250-61-5, зав. № 270, техн. № 2, эксплуатируемый на опасном производственном объекте «Участок компрессорной станции», IV класс, рег. № А65-00705-051;05.04.2021;Срок истёк;21.08.2017;соответствует;"ООО ""СИБМАШХОЛДИНГ""";https://monitor-pb.ru/conclusion/65-%D0%A2%D0%A3-08091-2017
1902014500;"АО ""РУСАЛ САЯНОГОРСК""";"техническое устройство - компрессор К-500-61-5, зав. № 8, техн. № 3, эксплуатируемый на опасном производственном объекте «Участок компрессорной станции», IV класс, рег. № А65-00705-051;";05.04.2021;Срок истёк;21.08.2017;соответствует;"ООО ""СИБМАШХОЛДИНГ""";https://monitor-pb.ru/conclusion/65-%D0%A2%D0%A3-08094-2017
6320004728;"АО ""ТОАЗ""";«Центробежный компрессор КНД тип 553-В9 (компрессор низкого давления компрессорной установки К-601), технологический индекс К-601 КНД, заводской № 553-9-3281, цех № 01А (1 агрегат)»;05.04.2021;Срок истёк;10.08.2017;соответствует;"ООО ""Промбезопасность"" (ИНН 6319731207)";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11401-2017
3128005752;"АО ""ОЭМК ИМ. А.А. УГАРОВА""";Технического устройства «Компрессор центробежный ЦК-135/8 М1-3 » в ЭнЦ №1, АО «ОЭМК»;01.04.2021;Срок истёк;16.01.2019;соответствует;"ООО ""ИЦ ""Юнитэкс""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-00301-2019
3128005752;"АО ""ОЭМК ИМ. А.А. УГАРОВА""";Компрессор центробежный ЦК-135/8 М1-1 зав.№ 88027, инв.№ 45218 ЭнЦ-1 АО «ОЭМК»;01.04.2021;Срок истёк;08.08.2018;соответствует;"ООО ""ИЦ ""Юнитэкс""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-09610-2018
3128005752;"АО ""ОЭМК ИМ. А.А. УГАРОВА""";Компрессор центробежный ЦК-135/8 М1-2 зав.№ 88028, инв.№ 45219 ЭнЦ-1 АО «ОЭМК»;01.04.2021;Срок истёк;08.08.2018;соответствует;"ООО ""ИЦ ""Юнитэкс""";https://monitor-pb.ru/conclusion/06-%D0%A2%D0%A3-09613-2018
6320004728;"АО ""ТОАЗ""";«Центробежный компрессор КВД тип 3М7 (компрессор высокого давления компрессорной установки К-901), технологический индекс К-901 КВД, заводской № 3-7-3228, цех № 01А (1 агрегат)»;01.04.2021;Срок истёк;09.08.2017;соответствует;"ООО ""Промбезопасность"" (ИНН 6319731207)";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11305-2017
6320004728;"АО ""ТОАЗ""";«Центробежный компрессор КНД тип 3М9-7 (компрессор низкого давления компрессорной установки К-901), технологический индекс К-901 КНД, заводской № 3-7-3228, цех № 01А (1 агрегат)»;01.04.2021;Срок истёк;09.08.2017;соответствует;"ООО ""Промбезопасность"" (ИНН 6319731207)";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11307-2017
6320004728;"АО ""ТОАЗ""";«Центробежный компрессор КВД тип 3М-10-8 (компрессор высокого давления компрессорной установки К-602), технологический индекс К-602 КВД, заводской № -8-3236, цех № 01А (1 агрегат)»;01.04.2021;Срок истёк;09.08.2017;соответствует;"ООО ""Промбезопасность"" (ИНН 6319731207)";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11310-2017
6320004728;"АО ""ТОАЗ""";«Центробежный компрессор КСД тип 373-В5/5 (компрессор среднего давления компрессорной установки К-601), технологический индекс К-601 КСД, заводской № 373-10-3282, цех № 01А (1 агрегат)»;01.04.2021;Срок истёк;09.08.2017;соответствует;"ООО ""Промбезопасность"" (ИНН 6319731207)";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11303-2017
6320004728;"АО ""ТОАЗ""";«Центробежный компрессор КВД тип 272-В7/1R (компрессор высокого давления компрессорной установки К-601), технологический индекс К-601 КВД, заводской № 272-8-3283, цех № 01А (1 агрегат)»;01.04.2021;Срок истёк;09.08.2017;соответствует;"ООО ""Промбезопасность"" (ИНН 6319731207)";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11304-2017
6320004728;"АО ""ТОАЗ""";«Центробежный компрессор КНД тип 4М-8-6 (компрессор низкого давления компрессорной установки К-602) Технологический индекс К-602 КНД, Заводской №4-6-3235, цех № 01А (2 агрегат)»;01.04.2021;Срок истёк;01.12.2017;соответствует;"ООО ""Промбезопасность"" (ИНН 6319731207)";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-22397-2017
6320004728;"АО ""ТОАЗ""";«Центробежный компрессор КВД тип 3М-10-8 (компрессор высокого давления компрессорной установки К-602) Технологический индекс К-602 КВД, Заводской №3-8-3234, цех № 01А (2 агрегат)»;01.04.2021;Срок истёк;01.12.2017;соответствует;"ООО ""Промбезопасность"" (ИНН 6319731207)";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-22401-2017
6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Воздуходувка ТВ-80-1,2,  зав. №350, техн.№В-603/1 ПАО «КуйбышевАзот», цех 22;01.04.2021;Срок истёк;27.04.2017;соответствует;"ООО ""ИЦ ""АЭ-СИСТЕМЫ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05945-2017
6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Воздуходувка ТВ-80-1,2, техн.  № Н-603/2, зав. № 855, ПАО «КуйбышевАзот», цех № 22;01.04.2021;Срок истёк;03.07.2017;соответствует;"ООО ""ИЦ ""АЭ-СИСТЕМЫ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-08806-2017
6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Воздуходувка ТВ-80-1,2 М01,  зав. №1472, техн.№В-603/2 ПАО «КуйбышевАзот», цех 35;01.04.2021;Срок истёк;18.04.2017;соответствует;"ООО ""ИЦ ""АЭ-СИСТЕМЫ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05521-2017
6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Воздуходувка ТВ-80-1,2 М01,  зав. №1475, техн.№В-603/1 ПАО «КуйбышевАзот», цех 35;01.04.2021;Срок истёк;18.04.2017;соответствует;"ООО ""ИЦ ""АЭ-СИСТЕМЫ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05530-2017
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";корпус центробежного нагнетателя природного газа типа            370-18-1 зав. № 4938, станц. № 27. Рег. № А58-80046-0028 «Площадка компрессорной станции Уральского линейного производственного управления магистральных газопроводов» II класса опасности;01.04.2021;Срок истёк;30.12.2016;соответствует;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-43983-2016
2205001753;"АО ""АЛТАЙ-КОКС""";"технические устройства, применяемые на опасном производственном объекте - компрессоры типа 43ВЦ-160/9 инв. №№ 19513, 17087, 17086, 17088 принадлежащие ОАО ""Алтай-Кокс"", применяемые на опасном производственном объекте металлургической промышленности  ""Участок станции воздухоразделительной (ЦТВС)"", расположенному по адресу 659107, Алтайский край, г. Заринск, ул. Притаёжная, 2";31.03.2021;Срок истёк;07.04.2017;соответствует;"ООО ""КУЗНЕЦК ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-07097-2017
4218000951;"АО ""ЕВРАЗ ЗСМК""";техническое устройство: концевой воздухоохладитель центробежного компрессора, цех. № 1 (вода/воздух), peг. № 31326, зав. № 845, инв. № 505220 на опасном производственном объекте из состава энергетического цеха (ЭЦ), принадлежащий АО «ЕВРАЗ ЗСМК»;31.03.2021;Срок истёк;25.04.2017;соответствует;"ООО ""КУЗНЕЦК ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-08369-2017
7116000066;"АО ""НАК ""АЗОТ""";центробежный компрессор технологического воздуха поз.101-J, инв.№1431512301, эксплуатируемый  в АО «НАК» Азот»  цех  Аммиак-2  (ОПО I класса опасности, индекс отраслевой принадлежности-7);31.03.2021;Срок истёк;14.08.2017;соответствует;"ПАО ""НОРЭ""";https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-07063-2017
7116000066;"АО ""НАК ""АЗОТ""";центробежный компрессор природного газа поз.102-J, инв.№1431532301, эксплуатируемый в АО «НАК» Азот»  цех  Аммиак-2  (ОПО I класса опасности, индекс отраслевой принадлежности-7);31.03.2021;Срок истёк;14.08.2017;соответствует;"ПАО ""НОРЭ""";https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-07066-2017
7116000066;"АО ""НАК ""АЗОТ""";центробежный компрессор синтез-газа поз.103-J, инв.№1431522301, эксплуатируемый в АО «НАК» Азот»  цех  Аммиак-2  (ОПО I класса опасности, индекс отраслевой принадлежности-7).;31.03.2021;Срок истёк;14.08.2017;соответствует;"ПАО ""НОРЭ""";https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-07068-2017
4218000951;"АО ""ЕВРАЗ ЗСМК""";технических устройств: центробежные  компрессоры К-1500-62-2 №1, инв.№ 505220, К-1500-62-2 №2, инв.№ 506702 из состава ЭЦ на опасном производственном объекте III-класса опасности (участок станции воздухоразделительной РП АО «ЕВРАЗ  ЗСМК», регистрационный номер в реестре ОПО А68-00341-0039 от 29.07.2011г.), принадлежащие АО «ЕВРАЗ ЗСМК»,;30.03.2021;Срок истёк;19.08.2019;соответствует;"ООО ""КУЗНЕЦК ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-18525-2019
4205000908;"КАО ""АЗОТ""";техническое устройство: турбокомпрессор «Анна» ТК-Р44,4-39,5 поз.4 зав. №805/762;27.03.2021;Срок истёк;14.04.2017;соответствует;"ООО ""АЛТАЙТЕХНОИНЖИНИРИНГ""";https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-07626-2017
4823006703;"ПАО ""НЛМК""";"техническое устройство ""Воздушный компрессор К-1500-62-1, ст. № 1, инв. № 46557"", применяемое на опасном производственном объекте, площадка воздухоразделительных установок №1.";14.03.2021;Срок истёк;04.06.2019;соответствует;"ООО ИТЦ ""МОНОЛИТ""";https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-07789-2019
4823006703;"ПАО ""НЛМК""";"техническое устройство ""Воздушный компрессор К-500-61-1, ст. № 1, инв. № 29427"", применяемое на опасном производственном объекте, площадка воздухоразделительных установок № 1.";14.03.2021;Срок истёк;02.07.2019;не в полной мере;"ООО ИТЦ ""МОНОЛИТ""";https://monitor-pb.ru/conclusion/13-%D0%A2%D0%A3-08888-2019
3448003962;"АО ""КАУСТИК""";турбокомпрессор АТКА-735 цех №31;28.02.2021;Срок истёк;10.03.2015;соответствует;"ООО ""Центр испытаний, оценки соответствия и экспертиз""";https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-02146-2015
3814007314;"АО ""САЯНСКХИМПЛАСТ""";№ 8хм-003-2015 Центробежный компрессор 4VRZ поз. 818/4, зав. № 7220. Место расположения г. Саянск, ПХиК;24.02.2021;Срок истёк;28.09.2015;соответствует;"ООО ""НИПЦ ""ИРКУТСКНИИХИММАШ""";https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-08918-2015
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";"компрессор центробежный 3М9-7, зав.№3-7-3867F, инв.№10554861 установленный в цехе переработки газа №1 Управления по переработке газа ОАО ""Сургутнефтегаз""";21.02.2021;Срок истёк;14.08.2018;соответствует;"ООО ""НПП УРАЛНЕФТЕГАЗДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-28481-2018
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";"компрессор центробежный 553В6, зав.№553-6-3841F, инв.№10554739 установленный в цехе переработки газа №1 Управления по переработке газа ОАО ""Сургутнефтегаз""";20.02.2021;Срок истёк;14.08.2018;соответствует;"ООО ""НПП УРАЛНЕФТЕГАЗДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-28445-2018
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";"компрессор центробежный 553В6, зав.№553-6-3844F, инв.№10554745 установленный в цехе переработки газа №1 Управления по переработке газа ОАО ""Сургутнефтегаз""";19.02.2021;Срок истёк;14.08.2018;соответствует;"ООО ""НПП УРАЛНЕФТЕГАЗДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-28440-2018
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";"компрессор центробежный 553В6, зав.№553-6-3843F, инв.№10554743 установленный в цехе переработки газа №1 Управления по переработке газа ОАО ""Сургутнефтегаз""";19.02.2021;Срок истёк;14.08.2018;соответствует;"ООО ""НПП УРАЛНЕФТЕГАЗДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-28443-2018
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";"компрессор центробежный 5М8-6, зав.№5-6-3834F, инв.№10554749 установленный в цехе переработки газа №1 Управления по переработке газа ОАО ""Сургутнефтегаз""";19.02.2021;Срок истёк;14.08.2018;соответствует;"ООО ""НПП УРАЛНЕФТЕГАЗДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-28447-2018
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";"компрессор центробежный 5М8-6, зав.№5-6-3831F, инв.№10554747 установленный в цехе переработки газа №1 Управления по переработке газа ОАО ""Сургутнефтегаз""";19.02.2021;Срок истёк;14.08.2018;соответствует;"ООО ""НПП УРАЛНЕФТЕГАЗДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-28452-2018
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";"компрессор центробежный 4М9-8, зав.№4-8-3824F, инв.№10554759 установленный в цехе переработки газа №1 Управления по переработке газа ОАО ""Сургутнефтегаз""";19.02.2021;Срок истёк;14.08.2018;соответствует;"ООО ""НПП УРАЛНЕФТЕГАЗДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-28468-2018
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";"компрессор центробежный 2ВС-4, зав.№2-4-3851F, инв.№10554763 установленный в цехе переработки газа №1 Управления по переработке газа ОАО ""Сургутнефтегаз""";19.02.2021;Срок истёк;14.08.2018;соответствует;"ООО ""НПП УРАЛНЕФТЕГАЗДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-28483-2018
8602060555;"ПАО ""СУРГУТНЕФТЕГАЗ""";"компрессор центробежный 2ВС-4, зав.№2-4-3854F, инв.№10554761 установленный в цехе переработки газа №1 Управления по переработке газа ОАО ""Сургутнефтегаз""";19.02.2021;Срок истёк;14.08.2018;соответствует;"ООО ""НПП УРАЛНЕФТЕГАЗДИАГНОСТИКА""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-28485-2018
8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";компрессор центробежный, воздушный К-1500-62-2, ст. № 13/61М, зав. № 9969, инв. № 201855 НМЗ;09.02.2021;Срок истёк;03.05.2017;соответствует;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-02486-2017
8608048498;"ООО ""ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ""";центробежный компрессор К354-101-1, зав.№ 9188, тех№ КЦ 101/1, эксплуатируемый ТПП «Повхнефтегаз» ООО «ЛУКОЙЛ-Западная Сибирь»,;08.02.2021;Срок истёк;06.04.2020;соответствует;"ООО ""Центр научно-исследовательских и производственных работ""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-12735-2020
4205000908;"КАО ""АЗОТ""";Турбокомпрессор «Анна» ТК-Р44,4-39,4 поз.2 зав. №805/761,;07.02.2021;Срок истёк;06.03.2017;соответствует;"ООО ""АЛТАЙТЕХНОИНЖИНИРИНГ""";https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-04494-2017
8608048498;"ООО ""ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ""";"центробежный компрессор D06R7S, зав. № DF5-059-B01 эксплуатируемый  ТПП ""Лангепаснефтегаз"" ООО ""ЛУКОЙЛ-Западная Сибирь""";26.01.2021;Срок истёк;14.05.2018;соответствует;"ООО ""Центр научно-исследовательских и производственных работ""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-18084-2018
8608048498;"ООО ""ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ""";"центробежный компрессор D06R7S, зав.№ DF5-059-А01 эксплуатируемый ТПП ""Лангепаснефтегаз"" ООО ""ЛУКОЙЛ-Западная Сибирь""";26.01.2021;Срок истёк;14.05.2018;соответствует;"ООО ""Центр научно-исследовательских и производственных работ""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-18087-2018
8608048498;"ООО ""ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ""";центробежный компрессор К354-101-1, зав.№ 9187, тех№ КЦ 101/2, эксплуатируемый ТПП «Повхнефтегаз» ООО «ЛУКОЙЛ-Западная Сибирь»,;17.01.2021;Срок истёк;06.04.2020;соответствует;"ООО ""Центр научно-исследовательских и производственных работ""";https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-12736-2020
1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";ротор, зав. № 96108551, центробежного нагнетателя Н-235-28-1, ГПА №1, цех№2 «Уренгой-Центр1», Шеморданское ЛПУМГ ООО «Газпром трансгаз Казань»;01.01.2021;Срок истёк;06.07.2015;соответствует;"ЗАО ""НПП ""Компрессор""""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-04836-2015
8622000931;"ООО ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";корпус центробежного нагнетателя природного газа типа            370-18-1 зав. № 6465, станц. № 54. Рег. № А58-80046-0011 «Площадка компрессорной станции Надымского линейного производственного управления магистральных газопроводов» II класса опасности;01.01.2021;Срок истёк;29.12.2016;соответствует;"ООО ""ГАЗМАШПРОЕКТ""";https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-43917-2016
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";"пропановый центробежный компрессор марки ""Галя-П"" ТК-8RPA 62, зав. № 1805331, техн № 6";31.12.2020;Срок истёк;09.12.2015;соответствует;"ЗАО ""НПП ""Компрессор""""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-13610-2015
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";"пропановый центробежный компрессор марки ""Галя-П"" ТК-8RPA 62, зав. № 1805492, техн. № 2";31.12.2020;Срок истёк;09.12.2015;соответствует;"ЗАО ""НПП ""Компрессор""""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-13614-2015
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";"пропановый центробежный компрессор марки ""Галя-П"" (ТК-8RPA 62), зав. № 1805330, техн. № 7 цеха №2";31.12.2020;Срок истёк;09.12.2015;соответствует;"ЗАО ""НПП ""Компрессор""""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-13592-2015
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";"этановый центробежный компрессор марки ""Галя-Э"" (ТК-6RPA 56), зав. № 1805294, техн. № 10 цеха № 2";31.12.2020;Срок истёк;09.12.2015;соответствует;"ЗАО ""НПП ""Компрессор""""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-13600-2015
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";центробежный компрессор К-400-51-1  поз. 3/1. (Зав. № 3198) принадлежащий  ПАО «Нижнекамскнефтехим», цех № 1506;31.12.2020;Срок истёк;30.07.2015;соответствует;"ООО ""Центр диагностики и контроля нефтегазоперерабатывающий нефтехимического и химического оборудования""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-05850-2015
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";центробежный компрессор ТК-R-393 «Весна»  поз. 308/1. (Зав. № 805949) принадлежащий  ПАО «Нижнекамскнефтехим», цех № 1506 завода СК;31.12.2020;Срок истёк;09.11.2015;соответствует;"ООО ""Центр диагностики и контроля нефтегазоперерабатывающий нефтехимического и химического оборудования""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-11537-2015
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";Воздуходувка ТВ-350-1,06, техн.№ В-16/2;31.12.2020;Срок истёк;01.02.2017;соответствует;"ООО ""НТП ЦЕНТРХИММАШ""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-01277-2017
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";Воздуходувка ТВ-350-1,06, техн.№ В-16/1;31.12.2020;Срок истёк;02.02.2017;соответствует;"ООО ""НТП ЦЕНТРХИММАШ""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-01332-2017
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";Воздуходувка ТВ-350-1,06, техн.№ В-16/3, эксплуатируемый в  ПАО «Нижнекамскнефтехим», завода ИМ, цех № 1812;31.12.2020;Срок истёк;31.01.2017;соответствует;"ООО ""НТП ЦЕНТРХИММАШ""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-01171-2017
1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";заключение экспертизы промышленной безопасности технического устройства опасного производственного объекта «Воздуходувка ТВ-350-1,06, техн.№ В-16/4, эксплуатируемый в ПАО «Нижнекамскнефтехим», завода ИМ, цех № 1812», класс опасности – I, рег.№  рег.№  А43-00503-0004от 08.08.2000 г.»;31.12.2020;Срок истёк;31.01.2017;соответствует;"ООО ""НТП ЦЕНТРХИММАШ""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-01187-2017
1658008723;"ПАО ""КАЗАНЬОРГСИНТЕЗ""";центробежный нагнетатель Н-50-32-1, техн.№В-5;31.12.2020;Срок истёк;15.06.2017;соответствует;"ЗАО ""ДИНАМИКА""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-05959-2017
1659032038;"ОАО""КЗСК""";нагнетатель центробежный 360-21-1 (техн.№9/3);31.12.2020;Срок истёк;02.07.2015;соответствует;"ЗАО ""ДИНАМИКА""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-04765-2015
2308065678;"ООО ""ГАЗПРОМ ДОБЫЧА КРАСНОДАР""";"газопровод цеха А от кр. П45, В 41, Н 42, Н 32, П 23, В 21, Н 22, В 11 до кр. 19-А с обвязкой нагнетателей ГПА 101-104 инв. № 125896 (рег. № 7.1.19). Организация: ООО ""Газпром добыча Краснодар"". Объект: Вуктыльское ордена Трудового Красного Знамени ГПУ, ДКС";31.12.2020;Срок истёк;15.12.2015;соответствует;"ООО ""ЮТАР""";https://monitor-pb.ru/conclusion/25-%D0%A2%D0%A3-05159-2015
