inn;name;name_obzvon;division;segment;okved;okved_all;region;address;egrul_status;director;revenue_rub;revenue_h;priority_max;priority_total;equipment;site;activity;is_competitor;verified;best_email;contacts;contacts_n;phones;signals_n;hotness_max;news_event;news_what;news_url;stages;in_obzvon;in_sender;sent_n;sent_last
2201011091;;"МУП ""ГОРВОДОКАНАЛ"" Г. АЛЕЙСКА";;;;36.00|37.00;;658133, Алтайский край, г. о. город Алейск, г. Алейск, ул. Советская, д. 7А, помещ. 1;Действующая компания;Черных Ольга Леонидовна;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
5246060898;;"ООО ""ВОДА НИЖНЕГО НОВГОРОДА""";;;;36.00|37.00|84.11;;606440, Нижегородская область, м. о. город Бор, г. Бор, Стеклозаводское шоссе, д. 1;Действующая компания;;0.0;0 руб.;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
2452051325;;"МУП ""ГОРВОДОКАНАЛ""";;;;36.00|37.00;;662970, Красноярский край, г. о. Зато город Железногорск, г. Железногорск, ул. Восточная, д. 12;Действующая компания;Манаков Александр Сергеевич;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
2502084174;;"МУП ""АРСВОДОКАНАЛ"" АГО";;;;36.00|36.00.2|49.41|37.00;;692337, Приморский край, г. о. Арсеньевский, г. Арсеньев, ул. Таежная, д. 1;Действующая компания;Фролов Александр Юрьевич;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
2511136076;;"МКП ""КИРОВСКИЙ ВОДОКАНАЛ""";;;;36.00|37.00;;692091, Приморский край, м. о. Кировский, пгт Кировский, ул. Колхозная, д. 57;Действующая компания;Акишин Анатолий Николаевич;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
5981014794;;"МКУ ""ВОДОКАНАЛ""";;;;36.00|68.32.1|37.00|36.00.1|36.00.2|49.41.2;;617210, Пермский край, м. о. Карагайский, с. Карагай, ул. Кирова, зд. 11;Действующая организация;Субботин Сергей Иванович;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
6623150630;;"МУП ""ВОДОКАНАЛ"" ИВДЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА";;;;36.00|37.00;;624590, Свердловская область, м. о. Ивдельский, г. Ивдель, ул. Гидролизная, д. 10;Действующая компания;Миллер Валерий Викторович;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
5223035126;;"ООО ""ВОДОКАНАЛ""";;;;37.00|02.20|16.10|02.10|36.00.1|36.00.2|16.10.9;;607102, Нижегородская область, г. Навашино, пр-кт Корабелов, зд. 10кс;Действующая компания;;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
2465353549;;"ООО ""ВОДА СЕРВИС""";;;;37.00|82.11|39.00|36.00|38.11|81.10;;660111, Красноярский край, г. о. город Красноярск, г. Красноярск, ул. Пограничников, зд. 28, стр. 23, помещ. 6, ком. 3;Действующая компания;Ратькин Сергей Викторович;0.0;;4;10;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
4027147248;;"ООО ""ПИТЬЕВАЯ АРТЕЗИАНСКАЯ ВОДА № 1""";;;;36.00|46.34.1|46.69|46.90|47.25|47.29.3|47.99|49.41.1|49.41.2|52.29|68.20|68.31.12|68.31.22;;248001, Калужская область, г. о. город Калуга, г. Калуга, ул. Кирова, д. 44, помещ. 11;Действующая компания;;0.0;;3;9;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
6617029480;;"МУП ""СЕВЕРОУРАЛЬСКИЙ ВОДОКАНАЛ""";;;;36.00|38.11|38.12|38.21|38.22|42.91|45.20|49.31|49.32|49.39|49.41|49.42|52.29|71.12;;624480, Свердловская область, м. о. Североуральский, г. Североуральск, ул. Молодежная, д. 13;Действующая организация;Харитонов Степан Михайлович;0.0;;3;9;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
7813607637;;"ООО ""ВОДОКАНАЛ ТЕХСЕРВИС""";;;;43.99|33.12|33.14|33.17|33.19|33.20|43.21|43.22|43.29|43.99.1|46.62|46.69|46.73|46.74|46.76|47.78|47.89|47.99|71.12;;190005, г. Санкт-Петербург, вн. тер. г. муниципальный округ Измайловское, пр-кт Измайловский, д. 7, литера А, помещ. 8Н, р.м. №3;Действующая компания;;0.0;0 руб.;4;8;Промышленные компрессоры от 200 000 ₽ | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
0544013781;;"МУП ""ГОРВОДОСНАБ Г. ХАСАВЮРТ""";;;;36.00;;368003, Республика Дагестан, г. Хасавюрт, Махачкалинское шоссе, д. 10;Действующая компания;Шираев Магомед Нухаевич;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
0500054283;;"МУП ""БУЙНАКСКИЙ РАЙОННЫЙ ВОДОКАНАЛ""";;;;36.00|36.00.1|68.32.1|36.00.2|68.32.2;;368211, Республика Дагестан, м. р-н Буйнакский, с. п. Сельсовет Карамахинский, с. Карамахи, ул. Школьная, зд. 3;Действующая компания;;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
1201005836;;"ООО ""ВОДОКАНАЛ-МАЛОЕ ИВАНОВО""";;;;36.00;;425020, Республика Марий Эл, Волжский район, д. Петъял, ул. Школьная, д. 5;Действующая компания;Муромцев Николай Николаевич;0.0;0 руб.;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
4345474721;;"ООО ""ЖИВАЯ ВОДА ВЯТКИ""";;;;36.00|36.00.1|46.34|36.00.2|46.34.1;;610020, Кировская область, г. Киров, ул. Московская, д. 25Г, офис 1/5;Действующая компания;Пентин Дмитрий Владимирович;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
2311315455;;"ПКВ ""НИВА-ВОДА""";;;;36.00;;350915, Краснодарский край, г. о. город Краснодар, ст-ца Елизаветинская, тер. снт. Нива, ул. Ягодная, д. 158, помещ. 1;Действующая организация;;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
2352058140;;"ООО ""ТАМАНЬВОДА""";;;;36.00|46.34|46.90|46.39;;353543, Краснодарский край, м. р-н Темрюкский, с. п. Новотаманское, п. Прогресс, ул. Гаражная, д. 30;Действующая компания;;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
9404005353;;"ПК ""НАША ВОДА""";;;;36.00|81.10;;292220, Луганская Народная Республика, м. о. Белокуракинский, с. Александрополь, ул. Шевченко, д. 41;;;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
7743429755;;"ООО ""ВОДА С ЛЮБОВЬЮ""";;;;36.00|46.39|46.90|46.34|47.19|47.81|47.11;;125252, г. Москва, вн. тер. г. муниципальный округ Сокол, ул. Новопесчаная, д. 19, к. 4, кв. 178;Действующая компания;;0.0;0 руб.;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
2800001896;;"ООО ""ВОДОКАНАЛ""";;;;36.00|36.00.1|36.00.2;;676306, Амурская область, г. о. город Шимановск, г. Шимановск, ул. Пограничная, зд. 20;Действующая компания;Будагаев Олег Аюрзанович;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
9714089459;;"ООО ""УЛЬЯНКИ-ВОДОПРОВОД""";;;;36.00;;127083, г. Москва, вн. тер. г. муниципальный округ Савеловский, ул. Юннатов, д. 15, к. 1, кв. 44;Действующая компания;Дубровин Матвей Вячеславович;0.0;;3;6;Промышленные компрессоры от 200 000 ₽ | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
6229018746;;"ГБУ РО ""ПОЛИКЛИНИКА ЗАВОДА ""КРАСНОЕ ЗНАМЯ""";;;;86.10|86.21;;390010, Рязанская область, г. Рязань, ул. Октябрьская, д. 63А;Действующая организация;;0.0;;5;5;Генераторы кислорода;;;;;;;;;;;;;;;1;;;
5916996195;;"НП ПО ГАЗИФИКАЦИИ И ТЕХНИЧЕСКОМУ ОБСЛУЖИВАНИЮ ГАЗОПРОВОДА ЖИЛЫХ ДОМОВ ПО ЧЕТНОЙ СТОРОНЕ УЛИЦЫ НЕФТЯНАЯ ГОРОДА КРАСНОКАМСКА ""НЕФТЯНАЯ""";;;;35.22|68.32.1;;617067, Пермский край, г. Краснокамск, ул. Коммунистическая, зд. 42;Действующая организация;;0.0;;5;5;МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
0542021402;;"МУП ""ДЕРБЕНТСКИЕ ОЧИСТНЫЕ СООРУЖЕНИЯ""";;;;37.00;;368602, Республика Дагестан, г. о. город Дербент, г. Дербент, пл. Свободы, двлд. 2, ком. 302;;;0.0;0 руб.;4;4;Генераторы кислорода;;;;;;;;;;;;;;;1;;;
7814856516;;"ООО ""ВОДОКАНАЛ""";;;;37.00|41.20|43.22|42.99|49.20.1;;197343, г. Санкт-Петербург, вн. тер. г. муниципальный округ Ланское, Ланское шоссе, д. 12, к. 1, литера А, кв. 44;Действующая компания;;0.0;;4;4;Генераторы кислорода;;;;;;;;;;;;;;;1;;;
5800021129;;"МАУ ""ВОДООТВЕДЕНИЕ""";;;;37.00;;442310, Пензенская область, м. р-н Городищенский, г. п. город Городище, г. Городище, ул. Советская, д. 48;Действующая организация;Асташкина Елена Николаевна;0.0;;4;4;Генераторы кислорода;;;;;;;;;;;;;;;1;;;
1400054387;;"ООО ""ДОМ РЫБОВОДА""";;;;03.22|03.12.2|03.22.1|03.12|03.22.5|03.22.9|03.22.2;;677008, Республика Саха (Якутия), г. о. город Якутск, г. Якутск, Вилюйский 5 Км тракт, д. 3/17;Действующая компания;Жирохов Егор Дмитриевич;0.0;;3;3;Генераторы кислорода;;;;;;;;;;;;;;;1;;;
7729133410;;"АО ""АКВАСЕРВИС""";;;;72.19;;115230, г. Москва, Хлебозаводский проезд, д. 7, стр. 10, помещ. 417 этаж 4;Действующая компания;;0.0;0 руб.;2;2;Генераторы азота;;;;;;;;;;;;;;;1;;;
9102272610;;"ООО ""ВОДА КРЫМА""";;;;36.00|02.10|02.20|02.40|03.11|03.21|03.22|18.11|20.13|35.11|35.12|35.13|35.30|37.00|38.11|38.12|38.21|38.22|38.32|41.20|42.21|42.91|43.11|43.12.3|43.21|43.22|43.29|43.39|43.99|43.99.3|45.20|49.41|49.42|49.50|52.10|52.21|52.21.24|52.24|52.29|55.10|55.20|55.90|56.29|56.30|58.11|58.12|58.13|58.14|61.10|62.01|62.02|68.20|68.31|70.22|71.12|71.20|73.11|73.20|74.20|74.30|77.11|77.31|77.32|77.33|77.39|77.39.11|78.10|80.10|80.20|80.30|81.22|81.29.9|82.92|82.99|85.42|91.01|91.02|91.03|95.11|96.04|96.09;;295000, Республика Крым, г. о. Симферополь, г. Симферополь, ул. Большевистская, д. 28/9, помещ. 42;Действующая компания;;0.0;;5;95;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
6500023350;;"ООО ""ВОДА КЛЮЧЕВСКАЯ""";;;;43.13|11.07|25.11|25.62|41.10|41.20|42.21|42.22|42.99|43.21|43.22|43.29|43.99|45.20|47.81|47.99.2|68.20|68.32;;693021, Сахалинская область, г. о. город Южно-Сахалинск, г. Южно-Сахалинск, ул. 2-я Пионерская, д. 35, кв. 17;Действующая компания;Мородецкая Нонна Антоновна;0.0;;5;55;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
5042164850;;"ООО ""ВОДОКАНАЛ""";;;;36.00|08.11|08.12|11.07.1|33.12|37.00|41.20|42.21|42.22.1|42.22.2|43.13|43.22|43.99.3|68.32.1|71.12.3|71.20.1;;141307, Московская область, г. о. Сергиево-Посадский, г. Сергиев Посад, ул. Фестивальная, д. 10, этаж 3, пом. 13;Действующая компания;;0.0;;4;55;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
0542017332;;"ООО ""ЧИСТАЯ ВОДА""";;;;11.07|25.11|25.99|33.12|38.32.2|38.32.3|38.32.4|42.11|43.21|43.31|43.32|43.99|46.12|46.13|46.17|46.17.2|46.18|46.19|46.31|46.31.11|46.33|46.34|46.34.1|46.34.23|46.35|46.36|46.37|46.38|46.39|46.42|46.49|46.61|46.62|46.64|46.66|46.69.5|46.71|46.72|46.75|46.77|46.90|47.11|47.21|47.25.12|47.25.2|47.29.35|49.41.1|49.41.2|52.10|52.24|52.29|56.10|56.10.1|56.10.3|56.29|56.30|68.20.2|70.22|82.92;;368604, Республика Дагестан, г. Дербент, ул. У. Буйнакского, д. 8/11, корп. 3, пом. 2;Действующая компания;;0.0;;4;54;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
7448195570;;"ООО ""НОВАЯ ВОДА""";;;;36.00|42.21|35.30|11.07|20.13|37.00;;454100, Челябинская область, г. Челябинск, пр-кт Комсомольский, д. 107А, помещ. 4;Действующая компания;Малахов Иван Павлович;0.0;;5;54;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
4828997328;;"МБУ ""ИЗМАЛКОВСКИЙ ВОДОКАНАЛ""";;;;36.00|11.07.1|33.11|33.12|33.14|37.00|41.20|42.21|43.12|43.21|43.22|43.29|43.31|43.32|43.33|43.34|43.39|43.99|45.20|46.69.2|46.69.5|46.74.2|47.19|47.59.9|49.41|49.42|52.10|52.21|52.24|52.29|66.19|68.20|68.32|71.20;;399000, Липецкая область, м. о. Измалковский, с. Измалково, ул. Октябрьская, д. 1А;Действующая организация;Рудыкин Юрий Анатольевич;0.0;;4;54;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
2511135989;;"ООО ""ЕДИНЫЙ ВОДОКАНАЛ""";;;;36.00|02.20|02.40|16.10|16.10.9|35.30.14|35.30.2|37.00|38.11|38.32|41.20|42.21|42.22.1|42.91|42.99|43.11|43.12|43.12.3|43.21|43.22|43.29|43.31|43.32|43.33|43.34|43.39|43.91|43.99.1|45.20|46.71|46.90|47.11|49.31|49.41|49.41.1|49.41.2|49.41.3|49.42|52.10|52.10.4|52.21.24|52.21.29|52.29|63.11|68.20|68.20.1|68.20.2|68.31.3|68.31.31|68.31.32|68.31.4|68.31.41|68.31.42|68.32|68.32.1|68.32.2|69.10|81.10|81.21|81.22|81.29|81.29.1|81.29.2|81.29.9|81.30|82.91|82.99|84.25|96.03;;692085, Приморский край, м. о. Кировский, кп. Горные Ключи, ул. 60 лет Ссср, д. 5, кв. 4;Действующая компания;Боярчук Виктор Данилович;0.0;;4;50;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
6900020770;;"ООО ""ВОДА ВОЛГА""";;;;11.07|10.86.7|22.22|36.00.1|46.17.21|46.34.1|46.90|47.25.2|47.78.9|47.91.2|49.41|52.10|52.24|52.29|68.20|68.32|77.12|77.39.2|77.39.27|82.92;;171252, Тверская область, м. о. Конаковский, г. Конаково, ул. Баскакова, д. 14, кв. 93;Действующая компания;Иваненко Оксана Ивановна;0.0;;5;44;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
3812166830;;"ООО ""БАЙКАЛЬСКАЯ ЖИВАЯ ВОДА""";;;;11.07|10.86.7|17.21|36.00|41.20|46.17|46.31|46.32|46.34|46.38|46.90|47.25.2|47.29|52.10|52.21|52.29|55.10|56.10|68.10|69.20|82.92;;665910, Иркутская область, м. р-н Слюдянский, г. п. Култукское, рп. Култук, ул. Матросова, зд. 23А;Действующая компания;;0.0;;5;39;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
2311365209;;"ООО ""КРЫМВОДОКАНАЛ""";;;;37.00|01.11|01.19|01.50|01.63|35.30|41.20|42.21|42.91|42.99|43.11|43.12|43.21|43.22|43.29|43.31|43.32|43.33|43.34|43.39|43.91|43.99;;350010, Краснодарский край, г. о. город Краснодар, г. Краснодар, ул. им. Петра Метальникова, д. 1, офис 11;Действующая компания;Саркисов Юрий Александрович;0.0;;4;39;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
0522022454;;"ООО ""БЕКЕНЕЗ ВОДОКАНАЛ""";;;;36.00|25.11|37.00|38.11|38.21|38.32.1|38.32.11|38.32.12|41.20|42.13|42.21;;368530, Республика Дагестан, Карабудахкентский район, с. Карабудахкент, ул. Дахадаева, зд. 22;Действующая компания;Гайдаров Магомедмахсум Парзилавович;0.0;;4;35;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
6382098564;;"ООО ""АКВАСЕРВИС""";;;;37.00|36.00|38.11|38.32|41.20|42.11|42.21|42.22|42.99|43.12|43.21|43.22|43.29|81.10|81.21|81.22|81.29|81.30|82.11;;445161, Самарская область, м. р-н Ставропольский, с. п. Александровка, с. Александровка, ул. Фабричная, д. 33, офис 3;Действующая компания;Космачев Алексей Владимирович;0.0;;4;34;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы кислорода | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
5009132480;;"ООО ""ВОДА И ЯГОДЫ""";;;;11.07|46.34.1|11.07.2|46.52|46.62|10.39|10.86.7|47.25.2|10.32|46.69;;142005, Московская область, г. о. Домодедово, г. Домодедово, мкр. Центральный, ул. Кирова, д. 13, к. 1, помещ. 57, ком. 2;Действующая компания;;0.0;;5;33;Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота;;;;;;;;;;;;;;;1;;;
4024017787;;"ООО ""ЧИСТАЯ ВОДА 24""";;;;43.99|10.86.7|46.17.2|46.17.21|46.19|46.34.1|46.90|47.11.3|47.25.2|47.29.3|47.29.39|47.91.2|47.99.1|47.99.2|49.41.1|49.41.2|49.42|52.10|52.29|53.20.3|53.20.31|81.22|81.29;;249311, Калужская область, м. о. Думиничский, д. Верхнее Гульцово, д. 27;Действующая компания;;0.0;0 руб.;5;30;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
7329022138;;"ООО ""АКВАСЕРВИС""";;;;36.00|01.11|01.19|01.41|01.42|01.43|01.45|01.46|01.47|01.49|01.61|01.62|01.63|01.64|37.00|41.20|42.91|43.11|43.12.3|43.21|43.22|43.29|43.31|43.32|43.33|43.34|43.39|43.91|43.99|43.99.1|49.4|68.32.1;;433421, Ульяновская область, Чердаклинский район, с. Татарский Калмаюр, ул. Советская, двлд. 59;Действующая компания;Ахсянов Рамиль Амирович;0.0;;4;30;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
5918218049;;"ООО ""ЛЕСНАЯ ВОДА""";;;;11.07|52.29|46.17.21|46.34.1|47.25.2|10.86.7|70.22|49.41|46.90;;618902, Пермский край, г. Лысьва, ул. Ленина, д. 44, кв. 136;Действующая компания;Сердитых Ирина Александровна;0.0;;5;29;Рентген-детекторы и рентген-инспекционные системы | Генераторы азота | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
5837083072;;"ООО ""ВОДА""";;;;11.07|46.17|46.13|46.34|46.73|08.12|36.00|52.10|08.11|46.90;;440513, Пензенская область, м. р-н Пензенский, с. п. Засечный Сельсовет, с. Засечное, ул. Центральная, д. 23, помещ. 17А;Действующая компания;;0.0;;4;29;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
0400017640;;"ООО ""ТЕЛЕЦКАЯ ВОДА""";;;;11.07|10.86.7|46.90|46.34.1;;649000, Республика Алтай, г. о. город Горно-Алтайск, г. Горно-Алтайск, ул. Проточная, д. 10/1, к. 4, кв. 16;Действующая компания;Зильбер Наталья Евгеньевна;0.0;;5;26;Рентген-детекторы и рентген-инспекционные системы | Генераторы азота;;;;;;;;;;;;;;;1;;;
5233003589;;"ООО ""ЖИВАЯ ВОДА""";;;;11.07|09.90|18.12|22.22|42.21|46.34.1|47.25.2|49.41|52.29|74.10|82.92;;606970, Нижегородская область, Тонкинский район, рп. Тонкино, ул. Нагорная, д. 2, кв. 1;Действующая компания;Любимов Юрий Владимирович;0.0;;4;26;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | МКС — мобильные компрессорные станции | МКС — модульные или блочно-компрессорные станции;;;;;;;;;;;;;;;1;;;
2465343420;;"ООО ""СИБАКВАСЕРВИС""";;;;11.07|47.99.1|11.07.1|46.34.1|47.81|10.86.7|47.99.2|47.91|46.39;;660077, Красноярский край, г. о. город Красноярск, г. Красноярск, ул. Молокова, д. 1, к. 4, помещ. 155, ком. 2;Действующая компания;;0.0;;5;26;Рентген-детекторы и рентген-инспекционные системы | Генераторы азота;;;;;;;;;;;;;;;1;;;
5948071266;;"ООО ""ВОДА САССИ""";;;;11.07|10.86.61|10.86.62|10.86.5|10.86.69|10.89.1|10.86.63;;614055, Пермский край, г. о. Пермский, г. Пермь, ул. Промышленная, зд. 96;Действующая компания;Галкина Ксения Алексеевна;0.0;;5;26;Рентген-детекторы и рентген-инспекционные системы | Генераторы азота;;;;;;;;;;;;;;;1;;;
5506170221;;"ООО ""ТАВОДА""";;;;11.07|36.00.1|46.17|46.34|46.38.29|46.39|46.90|47.11|47.19|47.25.2|47.29.39|47.81|47.99|49.41|52.29|70.22|77.11|77.39;;644010, Омская область, г. Омск, ул. Маяковского, д. 83, кв. 11;Действующая компания;Вольф Роман Александрович;0.0;;5;25;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
4100050725;;"ООО ""ВОДА КАМЧАТКИ""";;;;11.07|09.90|36.00|46.34|46.90|52.10|52.29|55.20|55.30|56.10|56.30|68.32|77.21|79.11|79.12;;683001, Камчатский край, г. о. Петропавловск-Камчатский, г. Петропавловск-Камчатский, ул. Ленинская, д. 59, офис 1303;Действующая компания;;0.0;;4;24;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
4100053518;;"ООО ""КАМЧАТСКАЯ ВОДА""";;;;11.07|08.99|09.90|36.00|46.15|46.17|46.34|46.90|52.10|52.29|55.20|55.30|56.10|56.30;;683024, Камчатский край, г. о. Петропавловск-Камчатский, г. Петропавловск-Камчатский, ул. Лукашевского, д. 27Б, офис 4;Действующая компания;Журавлев Петр Владимирович;0.0;;4;24;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
6135008735;;"ООО ""ДОНПРИРОДВОДА""";;;;11.07|03.2|36.00|46.34.1|47.25.2|52.21.2|79.11|79.90.1|79.90.2|79.90.3|82.92;;346550, Ростовская область, м. р-н Усть-Донецкий, г. п. Усть-Донецкое, рп. Усть-Донецкий, ул. Ленина, д. 15/2, помещ. 1, 2, 3;Действующая компания;Касьянов Алексей Николаевич;0.0;0 руб.;4;23;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | Генераторы кислорода | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
9717086618;;"ООО ""ВОДА ПРЕМИУМ""";;;;11.07|46.34|46.90|47.99|52.10|52.24|52.29|68.10|68.20|69.10|69.20|70.22|73.20|73.20.1|77.11|77.12|77.31|77.32|77.39;;676930, Амурская область, м. о. Ивановский, с. Ивановка, ул. Торговая, д. 5, офис 1;Действующая компания;;0.0;;5;23;Промышленные компрессоры от 200 000 ₽ | Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
4407007110;;"ООО ""ШАРЬИНСКАЯ ВОДА""";;;;36.00|11.07|11.07.1|11.07.2|46.17|46.34.1|47.1|47.2|47.9|68.1|68.2|69|77.3;;157501, Костромская область, г. о. город Шарья, г. Шарья, ул. им. Адмирала Виноградова, зд. 28;Действующая компания;Майоров Андрей Олегович;0.0;;5;22;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
5040199222;;"ООО ""КРАТОВСКАЯ ВОДА""";;;;11.07|46.34|47.25|10.32|52.24|68.20|52.29|49.41.2;;Московская область, м. о. Раменский, пгт Кратово, ул. Мира, стр. 14/4;Действующая компания;;0.0;;4;21;Фотосепараторы | Рентген-детекторы и рентген-инспекционные системы | МКС — мобильные компрессорные станции;;;;;;;;;;;;;;;1;;;
2311348468;;"ПК ""АРТЕЗИАНСКАЯ ВОДА""";;;;36.00|10.72|38.11|11.07;;350005, Краснодарский край, г. о. город Краснодар, г. Краснодар, ул. им. 60-Летия Победы, д. 39;Действующая организация;Васильев Сергей Германович;0.0;;4;21;Промышленные компрессоры от 200 000 ₽ | Рентген-детекторы и рентген-инспекционные системы | Генераторы кислорода;;;;;;;;;;;;;;;1;;;
