god;mesyac;inn;zakazchik;erpid;tip;status;data_nachala;vid_nadzora;adres;est_kompressor;tekst
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";75250031000016894127;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный строительный надзор;;;NON_REQUIRED
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";25250801000116986608;;Предостережение объявлено;2025-01-22;Федеральный государственный контроль (надзор) в области железнодорожного транспорта;;;Предостережение о недопустимости нарушения обязательных требований в области железнодорожного транспорта
2025;1;6315376946;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""";13251373157516954690;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный контроль (надзор) за соблюдением трудового законодательства и иных нормативных правовых актов, содержащих нормы трудового права;;;NON_REQUIRED
2025;1;5911029807;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""УРАЛКАЛИЙ""";59250925900016959371;Внеплановое КНМ;Завершено;2025-01-22;Региональный государственный строительный надзор;;;NON_REQUIRED
2025;1;7704214548;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АФИПСКИЙ НЕФТЕПЕРЕРАБАТЫВАЮЩИЙ ЗАВОД""";23250031000016962359;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный строительный надзор;;;объект: «Комплекс Гидрокрекинга ООО «Афипский НПЗ». Первый этап», по адресу: 353236, Краснодарский край, Северский район, пгт Афипский, тер. промзона NON_REQUIRED
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";52251185200016965928;Внеплановое КНМ;Завершено;2025-01-22;Региональный государственный жилищный контроль (надзор);;;PROMPTLY
2025;1;1644003838;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАТНЕФТЬ"" ИМЕНИ В.Д. ШАШИНА";16250031000016966421;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный строительный надзор;;;Россия, Республика Татарстан, (Татарстан), Альметьевский муниципальный район NON_REQUIRED
2025;1;6829012680;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КВАДРА-ГЕНЕРИРУЮЩАЯ КОМПАНИЯ""";48251184840116966998;Внеплановое КНМ;Завершено;2025-01-22;Региональный государственный жилищный контроль (надзор);;;обл Липецкая,г Липецк,пр-кт Победы,д. 116 PROMPTLY
2025;1;6315376946;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""";59251185900016975637;Внеплановое КНМ;Завершено;2025-01-22;Региональный государственный жилищный контроль (надзор);;;614094, Пермский край, г. Пермь, ул. Мильчакова, д 33 614094, Пермский край, г. Пермь, ул. Вильвенская, д 21 PROMPTLY
2025;1;6829012680;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КВАДРА-ГЕНЕРИРУЮЩАЯ КОМПАНИЯ""";48251184840116973641;Внеплановое КНМ;Завершено;2025-01-22;Региональный государственный жилищный контроль (надзор);;;обл Липецкая,г Липецк,ул П.И.Смородина,д. 24 PROMPTLY
2025;1;7606053324;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТЕРРИТОРИАЛЬНАЯ ГЕНЕРИРУЮЩАЯ КОМПАНИЯ №2""";29251182900016978826;Внеплановое КНМ;Завершено;2025-01-22;Региональный государственный жилищный контроль (надзор);;;163072, обл. Архангельская, г. Архангельск, ул. Комсомольская, д 38 к 1 PROMPTLY
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";61250801000116988556;;Предостережение объявлено;2025-01-22;Федеральный государственный контроль (надзор) в области железнодорожного транспорта;;;"16.01.2025 на участках железнодорожного пути железнодорожной станции Новочеркасск должностным лицом МТУ Ространснадзора по ЮФО проведено контрольное (надзорное) мероприятие в виде выездного обследования (далее – КНМ). В рамках КНМ проведено обследование искусственных сооружений, находящихся на балансе Ростовской дистанции искусственных сооружений - структурного подразделения Северо-Кавказской дирекции инфраструктуры - структурного подразделения Центральной дирекции инфраструктуры - филиала ОАО «РЖД» и  Шахтинской дистанции пути - структурного подразделения Северо-Кавказской дирекции инфраструктуры - структурного подразделения Центральной дирекции инфраструктуры - филиала ОАО «РЖД» выявлено, следующее:
- железнодорожный путь №II (1174км ПК1). Ширина плеча балластной призмы должна быть не менее 35/40 см для участков бесстыкового железнодорожного пути. Выявлено – не нормативное плече балластной призмы (собственник ОАО «РЖД»);
- железнодорожный путь №4 (1173км ПК10). Выплески грязи (собственник ОАО «РЖД»);
- на железнодорожном пути № III (1173км ПК5). Поверхность балластной призмы должна быть в одном уровне с верхом средней части железобетонных шпал. Выявлено-балластная призма ниже сре"
2025;1;5103070023;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АПАТИТ""";64250926400016923359;Внеплановое КНМ;Завершено;2025-01-22;Региональный государственный строительный надзор;;;Балаковский муниципальный район, с. Быков Отрог, проезд Химиков NON_REQUIRED
2025;1;1911000014;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОММУНАРОВСКИЙ РУДНИК""";24250861000216906178;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный земельный контроль (надзор);;;Республика Хакасия, Ширинский район, земельный участок с кадастровым номером 19:11:030102:5. APPROVED REQUIRED
2025;1;5406323202;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТЕРРИТОРИАЛЬНАЯ ГЕНЕРИРУЮЩАЯ КОМПАНИЯ 11""";54250021000116933869;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный экологический контроль (надзор);;;Омская область, город Омск, улица 10 лет Октября, дом 219, корпус 2 NON_REQUIRED
2025;1;6829012680;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КВАДРА-ГЕНЕРИРУЮЩАЯ КОМПАНИЯ""";68251706800116992215;;Предостережение объявлено;2025-01-22;Муниципальный контроль в сфере благоустройства;;;на земельном участке в районе д. 47, к. 1 по ул. Интернациональная г. Тамбова не восстановлено нарушенное благоустройство после проведения земляных работ (благоустройство дворовой территории)
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";63250031000016877554;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный строительный надзор;;;NON_REQUIRED
2025;1;4205049090;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УГОЛЬНАЯ КОМПАНИЯ ""КУЗБАССРАЗРЕЗУГОЛЬ""";42251373165916992617;;Предостережение объявлено;2025-01-22;Федеральный государственный контроль (надзор) за соблюдением трудового законодательства и иных нормативных правовых актов, содержащих нормы трудового права;;;"В Государственную инспекцию труда  поступило обращение Мартыненко И.А. (вх.№ПГ/28546) в части невыплаты денежных сумм за выслугу лет, а также невыдачи расчетного листа при увольнении работодателем АО «Угольная компания «Кузбассразрезуголь» филиал «Бачатский угольный разрез». Для рассмотрения данного обращения работодателю был направлен запрос на предоставление письменных объяснений с предоставлением документов (при необходимости).  
В соответствии с частью 1 статьи 37 Конституции РФ труд свободен. Каждый имеет право свободно распоряжаться своими способностями к труду, выбирать род деятельности и профессию, а также право на вознаграждение за труд без какой - либо дискриминации и не ниже установленного федеральным законом минимального размера оплаты труда.
В соответствии со статьей 1 Трудового кодекса Российской Федерации основными задачами трудового законодательства являются создание необходимых правовых условий для достижения оптимального согласования интересов сторон трудовых отношений, а также правовое регулирование трудовых отношений и иных непосредственно связанных с ними отношений по организации труда и управлению трудом.
Согласно статье 5 Трудового кодекса Российской Федераци"
2025;1;4823006703;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОЛИПЕЦКИЙ МЕТАЛЛУРГИЧЕСКИЙ КОМБИНАТ""";36250021000216966304;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный экологический контроль (надзор);;;«ОАО НЛМК». ДЦ №2. Строительство доменной печи № 7. Участок приема, разгрузки и складирования привозного кокса и углей для приготовления ПУТ» г. Липецк, площадь Металлургов, д. 2 NON_REQUIRED
2025;1;1644003838;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАТНЕФТЬ"" ИМЕНИ В.Д. ШАШИНА";16250031000016966860;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный строительный надзор;;;Россия, Республика Татарстан, (Татарстан), Альметьевский муниципальный район NON_REQUIRED
2025;1;1644003838;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАТНЕФТЬ"" ИМЕНИ В.Д. ШАШИНА";16250031000016966567;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный строительный надзор;;;Россия, Республика Татарстан, (Татарстан), Аксубаевский муниципальный район NON_REQUIRED
2025;1;7022000310;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТОМСКНЕФТЬ"" ВОСТОЧНОЙ НЕФТЯНОЙ КОМПАНИИ";70251297000016987274;;Предостережение объявлено;2025-01-22;Федеральный государственный контроль (надзор) в области охраны, воспроизводства и использования объектов животного мира и среды их обитания;;;разлив нефтесодержащей жидкости при осуществлении хозяйственной деятельности на месторождении АО «Томскнефть» ВНК расположенном в Каргасокском районе Томской области несет потенциальную угрозу гибели объектов животного мира, обитающих в условиях естественной свободы, в результате изменения среды обитания и нарушения путей миграции.
2025;1;1644003838;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАТНЕФТЬ"" ИМЕНИ В.Д. ШАШИНА";16250031000016966242;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный строительный надзор;;;Россия, Республика Татарстан, (Татарстан), Актанышский муниципальный район NON_REQUIRED
2025;1;6315376946;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""";59250041000116993239;;Предостережение объявлено;2025-01-22;Федеральный государственный санитарно-эпидемиологический контроль (надзор);;;"22.01.2025 г. в период с 9.00 ч. до 10.00 ч. в ходе наблюдения за соблюдением обязательных требований при рассмотрении заключительного акта по результатам проведенного периодического медицинского осмотра (ПМО) за 2024 г. работников Филиала «Пермский»/Центральная ремонтная служба/Участок ЦРС ПТЭЦ-6 (ИНН 6315376946, ОГРН 1056315070350, юридический адрес: 143421, Московская область, г.о. Красногорск, тер. автодорога Балтия, км 26-й, д. 5, стр. 3, офис 506) от 02.12.2024 г. установлено непрохождение периодического медицинского осмотра (ПМО не завершен, заключение не дано), подлежащими к прохождению ПМО работником (2 чел., согласно разделу 9) по п.п. 4.4, 4.9, 5.1, 4.8, 9, 6.2 Приложения к Порядку проведения обязательных предварительных и периодических медицинских осмотров работников, предусмотренных ч. 4 ст. 213 Трудового кодекса РФ, утв. Приказом № 29н.
Указанные действия (бездействие) могут привести/приводят к нарушениям следующих обязательных требований, установленных:
- ст. 11, ч.ч. 1, 3, 9 ст. 34 Федерального закона от 30.03.1999 г. № 52-ФЗ «О санитарно-эпидемиологическом благополучии населения»;
- п.п. 1, 3 раздела I, п.п.  4.4, 4.9, 5.1, 4.8, 9, 6.2 Приложения к Порядку проведен"
2025;1;1658008723;"КАЗАНСКОЕ ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОРГАНИЧЕСКИЙ СИНТЕЗ""";16250031000016887108;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный строительный надзор;;;территория объекта капитального строительства: «Пункт подготовки газа на территории ПАО «Казаньоргсинтез»Россия, Республика Татарстан, (Татарстан), город Казань, Химическая NON_REQUIRED
2025;1;6829012680;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КВАДРА-ГЕНЕРИРУЮЩАЯ КОМПАНИЯ""";46251184600016923718;Внеплановое КНМ;Завершено;2025-01-22;Региональный государственный жилищный контроль (надзор);;;NON_REQUIRED
2025;1;1644003838;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАТНЕФТЬ"" ИМЕНИ В.Д. ШАШИНА";16250031000016966025;Внеплановое КНМ;Завершено;2025-01-22;Федеральный государственный строительный надзор;;;Россия, Республика Татарстан, (Татарстан), Альметьевский муниципальный район NON_REQUIRED
2025;1;1600000036;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";16250861000116988271;;Предостережение объявлено;2025-01-22;Федеральный государственный земельный контроль (надзор);;;"На основании задания на проведение наблюдения за соблюдением обязательных требований земельного законодательства  от 15.01.2025г. №2 было проведено наблюдение за соблюдением обязательных требований земельного законодательства на огороженном земельном участке с объектом недвижимости с кадастровым номером  16:36:160101:906.
При проведении наблюдения за соблюдением обязательных требований земельного законодательства на не поставленном на государственный кадастровый учет огороженном  земельном участке с объектом недвижимости с кадастровым номером 16:36:160101:906 в с.Александровка выявлено нарушение обязательных требований земельного законодательства. На указанном земельном участке, расположенном по адресу: РТ, Сармановский район, с.Александровка, около землепользования с кадастровым номером 16:36:160101:220 осуществлено строительство газорегуляторного пункта (ГРП) на земельном участке  площадью 160 кв.м. Земельный участок под ГРП на государственный кадастровый учет не поставлен. В ЕГРН какие-либо сведения о принадлежности земельного участка не внесены. При этом на земельном участке имеется объект недвижимости -  кирпичное здание ГРП 1988 года постройки площадью 23,1 кв.м. В ЕГРН внесе"
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";77250803445716988394;;Предостережение объявлено;2025-01-22;Федеральный государственный контроль (надзор) в области железнодорожного транспорта;;;"При осуществлении Федерального государственного контроля (надзора) в области железнодорожного транспорта поступили сведения о следующих действиях (бездействии):
Межрегиональным территориальным управлением Федеральной службы по надзору       в сфере транспорта по Центральному Федеральному округу (далее — Управление), в рамках федерального государственного контроля (надзора) в области обеспечения безопасности движения железнодорожного транспорта, проведено – выездное обследование за соблюдением обязательных требований в области железнодорожного транспорта в отношении железнодорожных платформ остановочных пунктов и пешеходных переходов.
В ходе выездного обследования проведенного 21.01.2025 на станции Орджоникидзеград Московской железной дороги - филиала ОАО «РЖД», в соответствии с ч. 2 ст. 57 Федерального закона от 31 июля 2020 года № 248-ФЗ «О государственном контроле (надзоре) и муниципаль-ном контроле в Российской Федерации» (далее – Закон № 248-ФЗ), на основании задания   на проведение выездного обследования от 20.01.2024 № 01-25-31, осмотрены пассажирские платформы и пешеходный мост Брянск-Калужского регионального участка пассажирских обу-стройств структурного подразделения Центр"
2025;1;6315376946;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""";64251186440116993861;;Предостережение объявлено;2025-01-22;Региональный государственный жилищный контроль (надзор);;;06-02-05/93 от 22.01.2025 -обеспечить бесперебойное круглосуточное горячее водоснабжение в течение года жильцам многоквартирного дома по адресам: г. Саратов, ул. Дачная, д. 30А
2025;1;1600000036;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";16250861000116988788;;Предостережение объявлено;2025-01-22;Федеральный государственный земельный контроль (надзор);;;"На основании задания на проведение наблюдения за соблюдением обязательных требований земельного законодательства  от 15.01.2025г. №9 было проведено наблюдение за соблюдением обязательных требований земельного законодательства на огороженном земельном участке с объектом недвижимости с кадастровым номером 16:36:090401:303.
При проведении наблюдения за соблюдением обязательных требований земельного законодательства на не поставленном на государственный кадастровый учет огороженном  земельном участке с объектом недвижимости с кадастровым номером 16:36:090401:303 в д.Бал-Тамак выявлено нарушение обязательных требований земельного законодательства. На указанном земельном участке, расположенном по адресу: РТ, Сармановский район, д.Бал-Тамак, около въездной дороги в деревню, осуществлено строительство газорегуляторного пункта (ГРП) на земельном участке  площадью 348 кв.м. Земельный участок под ГРП на государственный кадастровый учет не поставлен. В ЕГРН какие-либо сведения о принадлежности земельного участка не внесены. При этом на земельном участке имеется объект недвижимости -  кирпичное здание ГРП площадью 13,8 кв.м 1994 года постройки с кадастровым номером 16:36:090401:303. В ЕГРН внес"
2025;1;1434031363;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДАЛЬНЕВОСТОЧНАЯ ГЕНЕРИРУЮЩАЯ КОМПАНИЯ""";25250023733016987695;;Предостережение объявлено;2025-01-22;Федеральный государственный экологический контроль (надзор);;;"В адрес Дальневосточного межрегионального управления Росприроднадзора (далее – Управление) от Главное управление МЧС России по Приморскому краю поступило информационное письмо следующего содержания.
Главным управлением, в соответствии с требованиями постановления Правительства Российской Федерации от 31 декабря 2020 г. № 2451 «Об утверждении Правил организации мероприятий по предупреждению и ликвидации разливов нефти и нефтепродуктов на территории Российской Федерации, за исключение внутренних морских вод Российской Федерации и территориального моря Российской Федерации, а также о признании утратившими силу некоторых актов Правительства Российской Федерации» (далее - Постановление), осуществляется работа по оценке готовности эксплуатирующих организаций к действиям по локализации и ликвидации разливов нефти и нефтепродуктов на объектах, предназначенных для осуществления деятельности в области геологического изучения, разведки и добычи углеводородного сырья, а также для переработки (производства), транспортировки, хранения, реализации углеводородного сырья и произведенной из него продукции.
По состоянию на начало 2024 года планы по предупреждению и ликвидации разливов нефти и нефтепр"
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";77250803445716989239;;Предостережение объявлено;2025-01-22;Федеральный государственный контроль (надзор) в области железнодорожного транспорта;;;"1. Орловской дистанции пути Московской дирекции инфраструктуры – структурного подразделения Центральной дирекции инфраструктуры – филиала ОАО «Российские железные дороги» (ИНН 7708503727)

2. При осуществлении Федерального государственного контроля (надзора) в области железнодорожного транспорта поступили сведения о следующих действиях (бездействии):
Межрегиональным территориальным управлением Федеральной службы по надзору   
в сфере транспорта по Центральному федеральному округу в рамках осуществления государственного контроля (надзора) в области железнодорожного транспорта в соответствии со ст. 75 Федерального закона от 31.07.2020 № 248-ФЗ «О государственном контроле (надзоре) и муниципальном контроле в Российской Федерации» (далее - Федеральный закон № 248-ФЗ), на основании задания от 20.01.2025 №01-25-33,  21 января 2025 года проведено контрольное (надзорное) мероприятие без взаимодействия 
с контролируемым лицом – выездное обследование объектов инфраструктуры железнодорожного транспорта общего пользования и ее составных частей подсистем и элементов составных частей подсистем на железнодорожной станции Верховье Московской железной дороги в ходе, которого выявлены нарушения обяз"
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";52250804272216989558;;Предостережение объявлено;2025-01-22;Федеральный государственный контроль (надзор) в области железнодорожного транспорта;;;Выявлены нарушения обязательных требований законодательства Российской Федерации в области обеспечения безопасности при эксплуатации железнодорожного подвижного состава.
2025;1;6320005915;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КУЙБЫШЕВАЗОТ""";63251373158516999065;;Предостережение объявлено;2025-01-22;Федеральный государственный контроль (надзор) за соблюдением трудового законодательства и иных нормативных правовых актов, содержащих нормы трудового права;;;"В Государственную инспекцию труда поступило сообщение  о последствиях несчастного случая на производстве и принятых мерах (вх. ГИТ от 10.01.2025 № 63/12-75-25-И). Согласно сообщению несчастный случай, происшедший  09.10.2024   с  аппаратчиком полимеризации ПОА «КуйбышевАзот», расследован и и оформлен актом о несчастном случае на производстве № 3 от 22.10.2024,  окончание периода временной нетрудоспособности пострадавшей  - 27.122024.; 
Юридический адрес: ПАО «КуйбшевАзот» ИНН 6320005915,  445007, Самарская область, город Тольятти, Новозаводская ул., д.6."
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";56250831000116995587;;Предостережение объявлено;2025-01-22;Федеральный государственный контроль (надзор) в области безопасности дорожного движения;;;На железнодорожном переезде  «8 км. Кандагач» расположенным в районе дома №66 «А» ул. Вяземская г.Орска имеется отклонение по вертикали верха настила железнодорожных путей, расположенных в пределах проезжей части, относительно поверхности покрытия, а также имеются разрушения (выбоины) покрытия проезжей части между настилом железнодорожного переезда и устройства заградительного переездного, в нарушение п.5.2.4 ГОСТ Р 50597-2017.
2025;1;1600000036;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";16250111000016989554;;Предостережение объявлено;2025-01-22;Федеральный государственный надзор в области промышленной безопасности;;;"Приволжским управлением Федеральной службы по экологическому, технологическому и атомному надзору в рамках рассмотрения обращения                    ООО «Стройдорсервис+» (вх. № 290/61760 от 14.12.2023) принято участие в работе комиссии по приемке объекта сети газопотребления в части ответвления газопровода к 337-ми земельным участкам в микрорайоне Молодежный                           г. Нурлат РТ (ГРПБ-РДГ-50Н/35-1/1-2-А-1320-Т-1 - 2 комплекта) по адресу:                     Республика Татарстан, Нурлатский район, г. Нурлат, микрорайон Молодежный, на котором были установлены следующие сооружения: подземный газопровод высокого давления, труба ст. ду108х4,0 – 9,47 м, труба ПЭ ГАЗ SDR11 63x5,8 -                0,5 м, труба ПЭ ГАЗ SDR11 110x10 - 705 м; газорегуляторный пункт блочный №1, №2 ГРПБ-РДГ-50Н/35-1/1-2-А-1320-Т-1 Сто Газпром Газораспределение 2.4-8-1-2019.
Акт приемки законченного строительством объекта: «Ответвление газопровода к 337-ми земельным участкам в микрорайоне Молодежный                           г. Нурлат РТ» подписан приемочной комиссией 28.12.2023.
Указанные сооружения входят в единый производственно-технологический объект, эксплуатируемый ООО ""Газпром трансгаз К"
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";77250803445716993855;;Предостережение объявлено;2025-01-22;Федеральный государственный контроль (надзор) в области железнодорожного транспорта;;;"Предостережение о недопустимости нарушения обязательных требований
 _____________ № _____________
1. Брянской механизированной дистанции инфраструктуры Московской дирекции 
по эксплуатации путевых машин - структурного подразделения Дирекции по эксплуатации путевых машин - структурного подразделения Центральной дирекции инфраструктуры 
- филиала ОАО «Российские железные дороги» (ИНН: 7708503727). 
(указываются фамилия, имя, отчество (при наличии) гражданина или наименование организации (в родительном падеже), 
их индивидуальные номера налогоплательщика)

2. При осуществлении Федерального государственного контроля (надзора) в области железнодорожного транспорта поступили сведения о следующих действиях (бездействии):
Межрегиональным территориальным управлением Федеральной службы по надзору 
в сфере транспорта по Центральному Федеральному округу, в рамках федерального государственного контроля (надзора) в области железнодорожного транспорта, 
в соответствии со статьей 75 Федерального закона от 31.07.2020 № 248-ФЗ 
«О государственном контроле (надзоре) и муниципальном контроле в Российской Федерации» (далее – Федеральный закон № 248-ФЗ) 21 января 2025 года 
на железнодорожной станции Ве"
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";78250803445816988859;;Предостережение объявлено;2025-01-22;Федеральный государственный контроль (надзор) в области железнодорожного транспорта;;;"Поступили сведения о следующих действиях (бездействии):
В ходе проведения 17.01.2025 г. выездного обследования на железнодорожной станции Козьмодемьянск Северной железной дороги – филиала ОАО «РЖД» установлено:

1.		Привод разъединителя с ручным управлением на опоре КС №75 не заперт на замок.
2.		Путь №10 (тупик). Отсутствует сигнальный знак «Конец контактной подвески»."
2025;1;1600000036;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";16250861000116988426;;Предостережение объявлено;2025-01-22;Федеральный государственный земельный контроль (надзор);;;"На основании задания на проведение наблюдения за соблюдением обязательных требований земельного законодательства  от 15.01.2025г. №4 было проведено наблюдение за соблюдением обязательных требований земельного законодательства на огороженном земельном участке с газорегуляторным пунктом в д.Кук-Тау, около землепользования с кадастровым номером 16:36:190401:22.
При проведении наблюдения за соблюдением обязательных требований земельного законодательства на не поставленном на государственный кадастровый учет огороженном  земельном участке с газорегуляторным пунктом в д.Кук-Тау выявлено нарушение обязательных требований земельного законодательства. На указанном земельном участке, расположенном по адресу: РТ, Сармановский район, д.Кук-Тау, около землепользования с кадастровым номером 16:36:190401:22, осуществлено строительство газорегуляторного пункта (ГРП) на земельном участке  площадью 184 кв.м. Земельный участок под ГРП на государственный кадастровый учет не поставлен. В ЕГРН какие-либо сведения о принадлежности земельного участка не внесены. При этом на земельном участке имеется объект недвижимости -  кирпичное здание ГРП. В ЕГРН также отсутствуют сведения о чьем-либо праве на данный "
2025;1;1600000036;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";16250861000116988478;;Предостережение объявлено;2025-01-22;Федеральный государственный земельный контроль (надзор);;;"На основании задания на проведение наблюдения за соблюдением обязательных требований земельного законодательства  от 15.01.2025г. №5 было проведено наблюдение за соблюдением обязательных требований земельного законодательства на огороженном земельном участке с газорегуляторным пунктом в с.Альметьево, около автодороги Альметьево-Сарманово.
При проведении наблюдения за соблюдением обязательных требований земельного законодательства на не поставленном на государственный кадастровый учет огороженном  земельном участке с газорегуляторным пунктом в с.Альметьево около автодороги Альметьево-Сарманово выявлено нарушение обязательных требований земельного законодательства. На указанном земельном участке, расположенном по адресу: РТ, Сармановский район, с.Альметьево, осуществлено строительство газорегуляторного пункта (ГРП) на земельном участке  площадью 261 кв.м. Земельный участок под ГРП на государственный кадастровый учет не поставлен. В ЕГРН какие-либо сведения о принадлежности земельного участка не внесены. При этом на земельном участке имеется объект недвижимости -  кирпичное здание ГРП. В ЕГРН также отсутствуют сведения о чьем-либо праве на данный объект. При этом к ГРП подключены два "
