god;mesyac;inn;zakazchik;erpid;tip;status;data_nachala;vid_nadzora;adres;est_kompressor;tekst
2026;1;6829012680;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РИР ЭНЕРГО""";71260021000220535416;;Предостережение объявлено;2026-01-21;Федеральный государственный экологический контроль (надзор);;;"Приокское межрегиональное управление Росприроднадзора (далее – Управление) по результатам анализа перечня опасных производственных объектов I и II классов опасности, включенных в государственный реестр опасных производственных объектов, установлено следующее.
	АО «Рир Энерго» эксплуатируется объект негативного воздействия на окружающую среду (далее – ОНВОС), состоящий на учете в государственном реестре объектов, оказывающих негативное воздействие на окружающую среду: - «Производственное подразделение «Дягилевская Теплоэлектроцентраль» (категория объекта II, категория риска Средняя (4)), код объекта № 61-0162-000044-П, находящийся по адресу: Рязанская область, г. Рязань, ул. Промышленная, стр. 9. 
	Согласно государственному реестру опасных производственных объектов АО «Рир Энерго» эксплуатирует объект «площадка подсобного хозяйства производственного подразделения Дягилевская ТЭЦ» (регистрационный номер Р01-00188-0151) находящийся по адресу: Рязанская область, г. Рязань, ул. Промышленная, д. 9.
	Управлением установлено, что АО «Рир Энерго» по вышеуказанному объекту не представлены документы, предусмотренные пунктом 3 статьи 56.1 Федерального закона № 7-ФЗ; не представлены сведения о "
2026;1;5602004322;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙТЕКС""";63260131000220539258;;Предостережение объявлено;2026-01-21;Федеральный государственный надзор в области гражданской обороны;;;"11.04.2025 в управление надзорной деятельности и профилактической работы из отдела информационных технологий и связи Главного управления МЧС России по Самарской области поступила информация об организациях, эксплуатирующих опасные производственные объекты I и II класса опасности, на которых не создана локальная система оповещения населения. Последствия аварий на указанных объектах могут причинить вред жизни и здоровью населения, проживающего или осуществляющего хозяйственную деятельность в зонах воздействия поражающих факторов за пределами их территорий. Не создана локальная система оповещения населения в пункте подготовки и сбора нефти Байтуганского месторождения общества с ограниченной ответственностью ""Байтекс"" по адресу: Самарская обл., м.р. Камышлинский, с. Ново-Усманово, ул. Советская, д. 120 I Класс опасности."
2026;1;3905078834;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ГАЗОМОТОРНОЕ ТОПЛИВО""";77260111000220541427;;Предостережение объявлено;2026-01-21;Федеральный государственный надзор в области промышленной безопасности;;;В соответствии с обязательными требованиями в области промышленной безопасности ООО «Газпром Газомоторное Топливо» юридический адрес: 197046, город Санкт-Петербург, Петроградская наб., д. 20 литер а, как организация, эксплуатирующая опасные производственные объекты: «Станция газозаправочная (автомобильная)», рег. № А19-09686-0015, расположенный по адресу: Республика Северная Осетия -Алания, г. Владикавказ, Черменское шоссе,7, «Станция газозаправочная (автомобильная)», рег. № А19-09686-0014, расположенный по адресу: Республика Северная Осетия-Алания, Моздокский район , станица Луковская, ул. Усанова, дом 8, обязана представить сведения об организации производственного контроля за соблюдением требований промышленной безопасности за 2025 год в письменной форме, либо в форме электронного документа, подписанного усиленной квалифицированной электронной подписью, в федеральные органы исполнительной власти в области промышленной безопасности или их территориальные органы до 1 апреля 2026 года. В состав сведений об организации производственного контроля включается следующая информация: а) план мероприятий по обеспечению промышленной безопасности на текущий год, а также сведения о выполнении
2026;1;7703647595;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕННАЯ ХИМИЧЕСКАЯ КОМПАНИЯ ""УРАЛХИМ""";59260021000220529637;;Предостережение объявлено;2026-01-21;Федеральный государственный экологический контроль (надзор);;;"Согласно информации, имеющейся в распоряжении Западно-Уральского межрегионального управления Росприроднадзора АО ""ОБЪЕДИНЕННАЯ ХИМИЧЕСКАЯ КОМПАНИЯ ""УРАЛХИМ"", ИНН 7703647595, эксплуатируются следующие Опасные производственные объекты:
1.№ А01-12112-0019 - Склад готовой продукции нитрит – нитратных солей и калиевой селитры;
2.№ А01-12112-0058 - База товарно-сырьевая.
Однако сведения, предусмотренные ч. 3 ст. 7 ФЗ - № 446, п. 3 ст. 56.1 ФЗ - № 7, АО ""ОБЪЕДИНЕННАЯ ХИМИЧЕСКАЯ КОМПАНИЯ ""УРАЛХИМ"" не представлены.
	В соответствии с частью 10 статьи 7 Федерального закона № 446-ФЗ в срок до 01.03.2035 под отдельными производственными объектами, указанными 
 в пункте 1 статьи 56.1 Федерального закона от 10.01.2002 № 7-ФЗ «Об охране окружающей среды» (далее – Федеральный закон № 7-ФЗ), понимаются опасные производственные объекты I и II классов опасности, включенные 
 в государственный реестр опасных производственных объектов на основании подпунктов «д» - «ж» пункта 1 (за исключением горных выработок, буровых скважин и иных сооружений, связанных с пользованием недрами), пункта 5 
 (в части шахт угольной промышленности) приложения 1 к Федеральному закону 
 от 21.07.1997 № 116-ФЗ «О промышленной "
2026;1;5321034579;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛАКТИС""";78260111000020463020;;Завершено;2026-01-21;Федеральный государственный надзор в области промышленной безопасности;;;г Великий Новгород, пр-кт Александра Корсунова, д 14 к 2
2026;1;3808229774;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙКАЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""";24260111000020511899;;Предостережение объявлено;2026-01-20;Федеральный государственный надзор в области промышленной безопасности;;;"1)                По итогам рассмотрения сведений, указанных в оперативном сообщении (вх.  362/19953 от 29.12.2025) о повреждении в котельном отделении технического устройства КА ст. № 4 – 27.12.2025 в 03 49 Филиала Ново-Зиминская ТЭЦ ООО «Байкальская энергетическая компания» по адресу: 666301, Иркутская область, г. Саянск, тер. пром. Узел Промпл-ка Ново-Зиминская ТЭЦ (промышленный узел промплощадка Ново-Зиминская ТЭЦ тер.), стр.1, необходимо прохождение технического диагностирования с оформлением заключения экспертизы промышленной безопасности после проведения восстановительного ремонта оборудования. 
	2)                Дальнейшая эксплуатация технических устройств возможна только после прохождения технического диагностирования с оформлением заключения экспертизы промышленной безопасности.
    3)                На данный момент экспертиза промышленной безопасности на техническое устройство КА ст. № 4 после проведения восстановительного ремонта после инцидента в реестре ЗЭПБ не зарегистрирована."
2026;1;3808229774;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙКАЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""";24260111000020421480;Внеплановое КНМ;Завершено;2026-01-20;Федеральный государственный надзор в области промышленной безопасности;;;"Российская Федерация, Иркутская область, муниципальное образование ""город Саянск"", промышленный узел промплощадка Ново-Зиминская ТЭЦ, стр.1 к.6 APPROVED REQUIRED"
2026;1;7113000847;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЕФРЕМОВСКИЙ ЗАВОД СИНТЕТИЧЕСКОГО КАУЧУКА""";71260111000020520445;;Предостережение объявлено;2026-01-20;Федеральный государственный надзор в области промышленной безопасности;;;"Юридическое лицо Открытое акционерное общество «Ефремовский завод синтетического каучука» (ИНН 7113000847, юридический адрес: 301845, Тульская область, Ефремовский район, г. Ефремов, ул.Строителей, д.2) владеет на праве собственности и эксплуатирует опасные производственные объекты:
	 - Сеть газопотребления ОАО «ЕЗСК» (11) рег. А11-10296-0018, III класса опасности, расположенный по адресу: Тульская обл., г. Ефремов, ул. Строителей, 2.
	- Сеть газоснабжения предприятия (База отдыха ""Шилово"") (11) рег. А11-10296-0029, III класса опасности, по адресу: Тульская обл., Ефремовский р-н, с. Шилово.
	В реестре экспертиз промышленной безопасности Приокского управления Ростехнадзора за 2025 год и по настоящее время сведений о регистрации экспертизы промышленной безопасности на:
	- сооружение дымовая кирпичная труба цех 62-Д-1, по истечении срока безопасной эксплуатации, установленной ранее выданным заключением экспертизы, а именно: 01.08.2024г. отсутствуют; 
	 - здание ГРП №6 по истечении срока безопасной эксплуатации, установленной ранее выданным заключением экспертизы рег.№11-ЗС-01890-2021, а именно: 14.12.2025 отсутствуют;
	- подземный газ-д в/д Ду=150(печи дожига) 263 п.м. по истечении ср"
2026;1;6317130144;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОССИЙСКАЯ ИННОВАЦИОННАЯ ТОПЛИВНО-ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""";34260111000020518056;;Предостережение объявлено;2026-01-20;Федеральный государственный надзор в области промышленной безопасности;;да;"В связи с прекращением 31.03.2025 года действия договора на аренду имущества №202300309-ТС-192023 от 15.03.2023 года объектов рег. №А39-04485-0002 ""Участок компрессорной Лапшинской базы"" и №А39-04485-0003 ""сеть газопотребления Лапшинской базы"", расположенных по адресу: 403811, Волгоградская область, Котовский район, ст. Лапшинская, ул. Мира 1, заключенного между ООО ""РИТЭК"" и ООО «Такелаж-Сервис».
ОБЪЯВЛЯЮ ПРЕДОСТЕРЕЖЕНИЕ о недопустимости нарушения обязательных требований и предлагаю: принять меры по недопущению эксплуатации опасного производственного объекта без регистрации, в порядке предусмотренном административным регламентом Федеральной службы по экологическому, технологическому и атомному надзору предоставления государственной услуги по регистрации опасных производственных объектов в государственном реестре опасных производственных объектов утв. приказом Федеральной службы по экологическому, технологическому и атомному надзору от 8 апреля 2019 года N 140 и принять меры по обеспечению соблюдения обязательных требований.
А так же о необходимости обеспечения безопасной эксплуатации ОПО в соответствии требований статьи 9 Федерального закона от 21.07.1997 N 116-ФЗ (ред. от 08.08.2"
2026;1;2303025270;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОХИМ-БЕЛОРЕЧЕНСКИЕ МИНУДОБРЕНИЯ""";23260021000220526383;;Предостережение объявлено;2026-01-20;Федеральный государственный экологический контроль (надзор);;;"Обществом с ограниченной ответственностью ""ЕвроХим-Белореченские Минудобрения"" ОГРН: 1062303006930, Дата присвоения ОГРН: 01.09.2006, ИНН: 2303025270, КПП: 230301001 эксплуатируется поставленный на государственный учет Объект НВОС: № 03-0123-002432-П, Производственная территория, расположенный по адресу Республика Адыгея, Краснодарский край, г. Белореченск. На территории которого расположен Цех по производству серной кислоты, регистрационный номер объекта А30-03702-0002.
	В соответствии с частью 10 статьи 7 Федерального закона № 446-ФЗ в срок до 01.03.2035 под отдельными производственными объектами, указанными в пункте 1 статьи 56.1 Федерального закона от 10.01.2002 № 7-ФЗ «Об охране окружающей среды» (далее – Федеральный закон № 7-ФЗ), понимаются опасные производственные объекты I и II классов опасности, включенные в государственный реестр опасных производственных объектов на основании подпунктов «д» - «ж» пункта 1 (за исключением горных выработок, буровых скважин и иных сооружений, связанных с пользованием недрами), пункта 5 (в части шахт угольной промышленности) приложения 1 к Федеральному закону от 21.07.1997 № 116-ФЗ «О промышленной безопасности опасных производственных объект"
2026;1;7805018099;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ САНКТ-ПЕТЕРБУРГ""";98260023734520525783;;Предостережение объявлено;2026-01-20;Федеральный государственный экологический контроль (надзор);;;"В соответствии с пунктом 1 статьи 56.1 Федерального закона от 10.01.2002 N 7-ФЗ ""Об охране окружающей среды"" при эксплуатации и выводе из эксплуатации (консервации или ликвидации) производственных объектов, являющихся опасными производственными объектами I и II классов опасности и подлежащих включению в реестр отдельных производственных объектов на основании критериев отнесения опасных производственных объектов I и II классов опасности к отдельным опасным производственным объектам, установленных Правительством Российской Федерации (далее также - отдельные опасные производственные объекты), объектами размещения отходов I и II классов опасности (далее также - отдельные производственные объекты), должны соблюдаться требования в области охраны окружающей среды.
	Согласно части 10 статьи 7 Федерального закона от 30.12.2021 N 446-ФЗ ""О внесении изменений в Федеральный закон ""Об охране окружающей среды"" (далее – Закон № 446-ФЗ) и отдельные законодательные акты Российской Федерации"", до 1 марта 2035 года под отдельными производственными объектами, указанными в пункте 1 статьи 56.1 Федерального закона от 10 января 2002 года N 7-ФЗ ""Об охране окружающей среды"", понимаются опасные производств"
2026;1;2124009521;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ХИМПРОМ""";16260023732920526363;;Предостережение объявлено;2026-01-20;Федеральный государственный экологический контроль (надзор);;;"В адрес Волжско-Камского межрегионального управления Росприроднадзора (далее – Управление) поступили сведения об эксплуатации опасных производственных объектов I и II классов опасности, включенных в государственный реестр опасных производственных объектов, не направивших сведения о сроке эксплуатации таких зданий и сооружений, содержащиеся в проектной документации на строительство или реконструкцию таких зданий и сооружений, с указанием реквизитов заключения государственной экспертизы данной проектной документации (в случае реконструкции объекта - также реквизитов разрешения на ввод в эксплуатацию реконструированного объекта) и документы, предусмотренные пунктами 3, 4 статьи 56.1 Федерального закона от 10 января 2002 года №7-ФЗ «Об охране окружающей среды» (далее – Федеральный закон №7-ФЗ).
	Публичным акционерным обществом «Химпром» не представлены сведения и документы по опасному производственному объекту: 
	Площадка производства хлор- и фосфорорганической продукции, регистрацонный номер А44-31171-0018 (I класс опасности), расположенному по адресу: 429952, Чувашская Республика, город Новочебоксарск, улица Промышленная, 101
	В соответствии с частью 6 статьи 7 Федерального закона от"
2026;1;4312126856;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЛОПОЛИМЕР КИРОВО-ЧЕПЕЦК""";59260021000220526098;;Предостережение объявлено;2026-01-20;Федеральный государственный экологический контроль (надзор);;;В Западно-Уральское межрегиональное управление Росприроднадзора (далее – Управление) из Федеральной службы по надзору в сфере природопользования (Росприроднадзор) поступила информация о лицах, не направивших документы, предусмотренные п. 3, 4 ст. 56.1 Федерального закона от 10.01.2002 № 7-ФЗ «Об охране окружающей среды» (далее – Закона № 7-ФЗ). В соответствии с ч. 10 ст. 7 Федерального закона от 30.12.2021 № 446- ФЗ «О внесении изменений в Федеральный закон «Об охране окружающей среды» и отдельные законодательные акты Российской Федерации» (далее – Закон № 446-ФЗ) в срок до 01.03.2035 под отдельными производственными объектами, указанными в п. 1 ст. 56.1 Закона № 7-ФЗ, понимаются опасные производственные объекты I и II классов опасности, включенные в государственный реестр опасных производственных объектов на основании п.п. «д» - «ж» п. 1 (за исключением горных выработок, буровых скважин и иных сооружений, связанных с пользованием недрами), п. 5 (в части шахт угольной промышленности) приложения 1 к Федеральному закону от 21.07.1997 № 116-ФЗ «О промышленной безопасности опасных производственных объектов» (далее – ОПО), объекты размещения отходов I и II классов опасности. Согласно ч.
2026;1;6320004630;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЗОТРЕММАШ""";52260054159320520323;;Предостережение объявлено;2026-01-20;Федеральный государственный пробирный надзор;;да;"В Межрегиональное управление Федеральной пробирной палаты по Приволжскому федеральному округу (структурное подразделение в г. Саратове) при осуществлении федерального государственного пробирного надзора поступили сведения о следующих действиях (бездействии) ПУБЛИЧНОГО АКЦИОНЕРНОГО ОБЩЕСТВА «АЗОТРЕММАШ», ИНН: 6320004630, ОГРН: 1036301039631, зарегистрированного по адресу: 445000, Самарская обл., г. Тольятти, шоссе Поволжское, д. 34, адрес места осуществления деятельности: 445000, Самарская обл., г. Тольятти, шоссе Поволжское, д. 34 (далее – ПАО «АЗОТРЕММАШ» или Общество), а именно:
ПАО «АЗОТРЕММАШ» 18.11.2022 осуществило постановку на специальный учёт в ГИИС ДМДК (учетный номер: ЮЛ6306031663) с заявленным видом деятельности согласно коду ОКВЭД: 28.13 – производство прочих насосов и компрессоров.
Вместе с тем, с 15.07.2025 по 15.01.2026 ПАО «АЗОТРЕММАШ» не отражало факты оборота драгоценных металлов, драгоценных камней и изделий из них в ГИИС ДМДК, что подтверждает срабатывание индикатора риска № 3 из «Перечня индикаторов риска нарушения обязательных требований, используемых для осуществления федерального государственного пробирного надзора», утвержденного приказом Минфина России от "
2026;1;5321034579;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛАКТИС""";78260111000020449239;;Завершено;2026-01-19;Федеральный государственный надзор в области промышленной безопасности;;;г Великий Новгород, пр-кт Александра Корсунова, д 12б
2026;1;6315229162;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""САМАРАНЕФТЕГАЗ""";63260111000020499230;;Предостережение объявлено;2026-01-19;Федеральный государственный надзор в области промышленной безопасности;;;"При осуществлении федерального государственного надзора в области промышленной безопасности, выявлены сведения о следующих действиях (бездействии):
Юридическим лицом АО «Самаранефтегаз» в установленный законом срок не направлено заявление о согласовании планов развития горных работ по Аглосскому, Байкальскому, Бобрыкинскому, Заборовскому, Куцебовскому, Олимпийскому, Санталовскому, Селитьбенскому, Сызранскому, Фекловскому, Агинскому месторождениям на 2026 год, составленным в отношении участков недр, предоставленных в пользование в соответствии с лицензиями на пользование недрами, что не обеспечивает выполнение безопасного ведения работ, связанных с пользованием недрами и принятые проектные решения по разработке месторождений, что нарушает статью 24 Закона Российской Федерации от 21.02.1992 №2395-1 «О недрах», пункт 1 статьи 9 ФЗ-116, пункты 34, 35,39,730 ФНП № 534, пункты 2, 5, 6, 8,11 Постановления Правительства РФ от 16.09.2020 № 1466 ""Об утверждении Правил подготовки, рассмотрения и согласования планов и схем развития горных работ по видам полезных ископаемых"".
Указанные действия (бездействие) могут привести к нарушениям следующих обязательных требований:
1) пункт 1 статья 9 Феде"
2026;1;5603048611;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";59260111000020500105;;Предостережение объявлено;2026-01-19;Федеральный государственный надзор в области промышленной безопасности;;;"При осуществлении федерального государственного надзора в области промышленной безопасности Западно-Уральским управлением Федеральной службы по экологическому, технологическому и атомному надзору (далее - Управление) установлено, что ООО «ННК-Оренбургнефтегаз» осуществляет свою деятельность без согласованного плана развития горных работ на Врезовском месторождении (далее – ПРГР). 
	В результате наблюдения за соблюдением обязательных требований (мониторинге безопасности) Управлением было установлено, что у Общества с ограниченной ответственностью «ННК-Оренбургнефтегаз», осуществляющего свою деятельность по юридическому адресу: 461040, Оренбургская область, г. Бузулук, ул. Кирова, двлд. 88:
	1) Отсутствует согласованный план развития горных работ Врезовского месторождения на 2026 год."
2026;1;4220023963;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШАХТА 12""";42260111000020499416;;Предостережение объявлено;2026-01-19;Федеральный государственный надзор в области промышленной безопасности;;;"В Сибирское управление Ростехнадзора поступили обращения жителей Киселевского городского округа, направленные Администрацией Киселевского городского округа и Южно-Сибирским Межрегиональным управлением Росприроднадзора, по вопросу дымления отвалов в городе Киселевске. 
	В результате рассмотрения обращений и ведения открытых горных работ угледобывающими предприятиями по пластам угля, склонных к самовозгоранию, выявлены предпосылки содержания и формирования породних отвалов, а так же горных выработок на которых образовались места нагревания и эндогенные пожары без выполнения плана мероприятий по профилактике и тушению пожаров, требований пунктов 189, 194, 196, 197, 201 Федеральных норм и правил в области промышленной безопасности «Правила безопасности при разработке угольных месторождений открытым способом», утвержденными приказом Федеральной службы по экологическому, технологическому и атомному надзору от 10.11.2020 № 436 и пунктов  113, 116, 117, 118, 149 Федеральных норм и правил в области промышленной безопасности «Инструкция по предупреждению экзогенной и эндогенной пожароопасности на объектах ведения горных работ угольной промышленности», утвержденными приказом Федеральной служб"
2026;1;5603048611;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";59260111000020499586;;Предостережение объявлено;2026-01-19;Федеральный государственный надзор в области промышленной безопасности;;;"При осуществлении федерального государственного надзора в области промышленной безопасности Западно-Уральским управлением Федеральной службы по экологическому, технологическому и атомному надзору (далее - Управление) установлено, что  ООО «ННК-Оренбургнефтегаз» осуществляет свою деятельность без согласованного плана развития горных работ на Карповском месторождении (далее – ПРГР). 
	В результате наблюдения за соблюдением обязательных требований (мониторинге безопасности) Управлением было установлено, что у Общества с ограниченной ответственностью «ННК-Оренбургнефтегаз», осуществляющего свою деятельность по юридическому адресу: 461040, Оренбургская область, г. Бузулук, ул. Кирова, двлд. 88:
	1) Отсутствует согласованный план развития горных работ Карповского месторождения на 2026 год."
2026;1;5603048611;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";59260111000020499774;;Предостережение объявлено;2026-01-19;Федеральный государственный надзор в области промышленной безопасности;;;"При осуществлении федерального государственного надзора в области промышленной безопасности Западно-Уральским управлением Федеральной службы по экологическому, технологическому и атомному надзору (далее - Управление) установлено, что ООО «ННК-Оренбургнефтегаз» осуществляет свою деятельность без согласованного плана развития горных работ на Апрельском месторождении (далее – ПРГР). 
	В результате наблюдения за соблюдением обязательных требований (мониторинге безопасности) Управлением было установлено, что у Общества с ограниченной ответственностью «ННК-Оренбургнефтегаз», осуществляющего свою деятельность по юридическому адресу: 461040, Оренбургская область, г. Бузулук, ул. Кирова, двлд. 88:
	1) Отсутствует согласованный план развития горных работ Апрельского месторождения на 2026 год."
2026;1;5603048611;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";59260111000020499871;;Предостережение объявлено;2026-01-19;Федеральный государственный надзор в области промышленной безопасности;;;"При осуществлении федерального государственного надзора в области промышленной безопасности Западно-Уральским управлением Федеральной службы по экологическому, технологическому и атомному надзору (далее - Управление) установлено, что ООО «ННК-Оренбургнефтегаз» осуществляет свою деятельность без согласованного плана развития горных работ на Графском месторождении (далее – ПРГР). 
	В результате наблюдения за соблюдением обязательных требований (мониторинге безопасности) Управлением было установлено, что у Общества с ограниченной ответственностью «ННК-Оренбургнефтегаз», осуществляющего свою деятельность по юридическому адресу: 461040, Оренбургская область, г. Бузулук, ул. Кирова, двлд. 88:
	1) Отсутствует согласованный план развития горных работ Графского месторождения на 2026 год."
2026;1;5603048611;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";59260111000020500233;;Предостережение объявлено;2026-01-19;Федеральный государственный надзор в области промышленной безопасности;;;"При осуществлении федерального государственного надзора в области промышленной безопасности Западно-Уральским управлением Федеральной службы по экологическому, технологическому и атомному надзору (далее - Управление) установлено, что  ООО «ННК-Оренбургнефтегаз» осуществляет свою деятельность без согласованного плана развития горных работ на Боровском месторождении (далее – ПРГР). 
	В результате наблюдения за соблюдением обязательных требований (мониторинге безопасности) Управлением было установлено, что у Общества с ограниченной ответственностью «ННК-Оренбургнефтегаз», осуществляющего свою деятельность по юридическому адресу: 461040, Оренбургская область, г. Бузулук, ул. Кирова, двлд. 88:
	1) Отсутствует согласованный план развития горных работ Боровского месторождения на 2026 год."
2026;1;1102057865;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУКОЙЛ-УХТАНЕФТЕПЕРЕРАБОТКА""";11260021000120504742;;Предостережение объявлено;2026-01-19;Федеральный государственный экологический контроль (надзор);;;"Согласно имеющейся в распоряжении Управления информации,  Общество с ограниченной ответственностью ""ЛУКОЙЛ-Ухтанефтепереработка"" эксплуатирует следующий опасный производственный объект:
	Площадка производства по переработке нефти и нефтепродуктов регистрационный № А25-00260-0025, расположенная по адресу: Республика Коми, г. Ухта, ул. Заводская, д. 11 относящаяся к опасным производственным объектам (ОПО) I класса опасности.
	В соответствии с частью 10 статьи 7 Федерального закона от 30.12.2021 № 446-ФЗ «О внесении изменений в Федеральный закон «Об охране окружающей среды» и отдельные законодательные акты Российской Федерации» (далее — Федеральный закон № 446-ФЗ), под отдельными производственными объектами понимаются, в том числе, ОПО I и II классов опасности.
	Согласно части 3 статьи 7 Федерального закона № 446-ФЗ юридические лица и индивидуальные предприниматели, эксплуатирующие ОПО (за исключением шахт угольной промышленности), введенные в эксплуатацию до 01.09.2023, обязаны представить в Росприроднадзор до 01.03.2025 сведения о сроке эксплуатации, содержащиеся в проектной документации, с указанием реквизитов заключения государственной экспертизы (а при реконструкции — также разре"
