inn;name;region;vyruchka;est_sajt_u_nas;est_telefon_u_nas;chto_nuzhno
0522022454;"ООО ""БЕКЕНЕЗ ВОДОКАНАЛ""";Республика Дагестан;0.0;;1;"site;phones;emails из enrich.db"
6382098564;"ООО ""АКВАСЕРВИС""";Самарская область;0.0;;;"site;phones;emails из enrich.db"
5009132480;"ООО ""ВОДА И ЯГОДЫ""";Московская область;0.0;;1;"site;phones;emails из enrich.db"
4024017787;"ООО ""ЧИСТАЯ ВОДА 24""";Калужская область;0.0;;1;"site;phones;emails из enrich.db"
7329022138;"ООО ""АКВАСЕРВИС""";Ульяновская область;0.0;;;"site;phones;emails из enrich.db"
5918218049;"ООО ""ЛЕСНАЯ ВОДА""";Пермский край;0.0;;;"site;phones;emails из enrich.db"
5837083072;"ООО ""ВОДА""";Пензенская область;0.0;;1;"site;phones;emails из enrich.db"
0400017640;"ООО ""ТЕЛЕЦКАЯ ВОДА""";Республика Алтай;0.0;;1;"site;phones;emails из enrich.db"
5233003589;"ООО ""ЖИВАЯ ВОДА""";Нижегородская область;0.0;;1;"site;phones;emails из enrich.db"
2465343420;"ООО ""СИБАКВАСЕРВИС""";Красноярский край;0.0;;1;"site;phones;emails из enrich.db"
5948071266;"ООО ""ВОДА САССИ""";Пермский край;0.0;;;"site;phones;emails из enrich.db"
5506170221;"ООО ""ТАВОДА""";Омская область;0.0;;1;"site;phones;emails из enrich.db"
4100050725;"ООО ""ВОДА КАМЧАТКИ""";Камчатский край;0.0;;1;"site;phones;emails из enrich.db"
4100053518;"ООО ""КАМЧАТСКАЯ ВОДА""";Камчатский край;0.0;;;"site;phones;emails из enrich.db"
6135008735;"ООО ""ДОНПРИРОДВОДА""";Ростовская область;0.0;;1;"site;phones;emails из enrich.db"
9717086618;"ООО ""ВОДА ПРЕМИУМ""";Амурская область;0.0;;;"site;phones;emails из enrich.db"
4407007110;"ООО ""ШАРЬИНСКАЯ ВОДА""";Костромская область;0.0;;1;"site;phones;emails из enrich.db"
5040199222;"ООО ""КРАТОВСКАЯ ВОДА""";Московская область;0.0;;1;"site;phones;emails из enrich.db"
2311348468;"ПК ""АРТЕЗИАНСКАЯ ВОДА""";Краснодарский край;0.0;;;"site;phones;emails из enrich.db"
7734581520;"ООО ""ХОЛДИНГ ""РУССКАЯ ВОДА""";Ульяновская область;0.0;;1;"site;phones;emails из enrich.db"
6686165389;"ООО ""ВОДА-ИСТОЧНИК ЖИЗНИ""";Свердловская область;0.0;;1;"site;phones;emails из enrich.db"
0548014352;"ООО ""ЖИВАЯ ВОДА""";Республика Дагестан;0.0;;;"site;phones;emails из enrich.db"
6825008410;"ООО ""ЛЁГКАЯ ВОДА""";Тамбовская область;0.0;1;1;"site;phones;emails из enrich.db"
2540288644;"ООО ""ЖИВАЯ ВОДА""";Приморский край;0.0;;;"site;phones;emails из enrich.db"
0210028669;"ООО ""ТОРГОВЫЙ ДОМ ""НЕ ВОДА""";Республика Башкортостан;0.0;;;"site;phones;emails из enrich.db"
5047202114;"ООО ""ВОДА ЧЕМПИОНСКАЯ КЛУБНАЯ ПРО""";Московская область;0.0;;1;"site;phones;emails из enrich.db"
9500035569;"ООО ""ЧИСТАЯ ВОДА""";Херсонская область;0.0;;;"site;phones;emails из enrich.db"
5047172815;"ООО ""ВОДА ЧЕМПИОНСКАЯ КЛУБНАЯ""";Московская область;0.0;;1;"site;phones;emails из enrich.db"
2364024795;"ООО ""ХАРЬКОВСКИЙ ВОДОКАНАЛ""";Краснодарский край;0.0;;1;"site;phones;emails из enrich.db"
7007007801;"ООО ""КОЛПАШЕВСКАЯ МИНЕРАЛЬНАЯ ВОДА""";Томская область;0.0;;1;"site;phones;emails из enrich.db"
8706006584;"ООО ""ЭКОВОДА""";Чукотский автономный округ;0.0;;1;"site;phones;emails из enrich.db"
0700018606;"ООО ""ВОДА ЖИЗНИ""";Кабардино-Балкарская Республика;0.0;;1;"site;phones;emails из enrich.db"
4401017979;"ООО ""ЖИВАЯ ВОДА""";Костромская область;0.0;1;1;"site;phones;emails из enrich.db"
4204007763;"ООО ""ЖИВАЯ ВОДА""";Кемеровская область - Кузбасс;0.0;;1;"site;phones;emails из enrich.db"
7610101612;"ООО ""ГАЗПРОМВОДА""";Ярославская область;0.0;;1;"site;phones;emails из enrich.db"
9103078693;"ООО ""ЯЛТИНСКАЯ ВОДА""";Республика Крым;0.0;;1;"site;phones;emails из enrich.db"
2626048620;"ООО ""ВОДА""";Ставропольский край;0.0;;;"site;phones;emails из enrich.db"
6234182967;"ООО ""ЖИВАЯ ВОДА""";Рязанская область;0.0;;;"site;phones;emails из enrich.db"
7206058913;"ООО ""ЖИВАЯ ВОДА""";Тюменская область;0.0;;1;"site;phones;emails из enrich.db"
5118006126;"ООО ""ЗАПОЛЯРНАЯ ВОДА""";Мурманская область;0.0;;1;"site;phones;emails из enrich.db"
2469005510;"ООО ""ВОДА И СОЛОД""";Красноярский край;0.0;;;"site;phones;emails из enrich.db"
3602011929;"ООО ""ЧИСТАЯ ВОДА""";Воронежская область;0.0;;1;"site;phones;emails из enrich.db"
2352057676;"ООО ""СЛУЖБА ВОДОСНАБЖЕНИЯ""";Краснодарский край;;;;"site;phones;emails из enrich.db"
