klyuch;tender_id;predmet;sozdan;do;company_id;company
компрессорная;14999;"головка компрессорная К-24 для ОАО ""КГОК"" январь 2006г.";26.01.2006;31.01.2006;2490;удалены
центробежный;1200496;Вертикальный многоступенчатый центробежный насос Saer MKХ 65/6 (id1200496);03.06.2026;08.06.2026 13:00;207967;ТД ТТК
центробежный;1196861;"Открытый запрос предложений на выполнение работ по оптимизации работы центробежного компрессора 43ВЦ-160/9М2 на компрессорной станции ООО ""ПК ""ЧАЗ"" (id1196861)";26.05.2026;09.06.2026 14:00;389400;ТД Транспортное машиностроение
центробежный;1196850;"Закупка: Каретка тяговая на привод конвейера линии мойки; Кольцо зажимное; Насос центробежный; Фильтр ZLH; Фильтр металлокерамический; Насос CN 065-160/752 SP (для ООО ""ЛМЗ ""СКАД"") (id1193023) (3-й этап торгов) (id1196850)";26.05.2026;28.05.2026 11:00;357326;ЛМЗ СКАД
центробежный;1196684;Текущий ремонт компрессора К250-61-1 центробежного. (id1196684);26.05.2026;10.06.2026 09:00;435555;КУМЗ-Организатор
центробежный;1196421;"Тендер на закупку Насос центробежный на раме с электродвигателем для ООО ""ТСЗ"" (id1193518) (2-й этап торгов) (id1196421)";25.05.2026;27.05.2026 13:15;455204;АГРОКОМПЛЕКС ЛАБИНСКИЙ
центробежный;1196033;"Закупка: Каретка тяговая на привод конвейера линии мойки; Кольцо зажимное; Насос центробежный; Фильтр ZLH; Фильтр металлокерамический; Насос CN 065-160/752 SP (для ООО ""ЛМЗ ""СКАД"") (id1193023) (2-й этап торгов) (id1196033)";25.05.2026;26.05.2026 09:00;357326;ЛМЗ СКАД
центробежный;1195012;Закупка погружных центробежных насосов Тюмень, (67) (id1195012);21.05.2026;25.05.2026 15:00;210033;ПАО Группа Черкизово
центробежный;1193518;"Тендер на закупку Насос центробежный на раме с электродвигателем для ООО ""ТСЗ"" (id1193518)";18.05.2026;22.05.2026 17:00;455204;АГРОКОМПЛЕКС ЛАБИНСКИЙ
центробежный;1193023;"Закупка: Каретка тяговая на привод конвейера линии мойки; Кольцо зажимное; Насос центробежный; Фильтр ZLH; Фильтр металлокерамический; Насос CN 065-160/752 SP (для ООО ""ЛМЗ ""СКАД"") (id1193023)";18.05.2026;25.05.2026 07:00;357326;ЛМЗ СКАД
центробежный;1192870;Насосы центробежные Etanorm KSB (id1184597) (2-й этап торгов) (id1192870);15.05.2026;21.05.2026 23:25;424690;УК СОДРУЖЕСТВО
центробежный;1191370;"Открытый запрос предложений на выполнение работ по оптимизации работы центробежного компрессора 43ВЦ-160/9М2 на компрессорной станции ООО ""ПК ""ЧАЗ"" (id1191370)";13.05.2026;21.05.2026 14:00;389400;ТД Транспортное машиностроение
центробежный;1190064;"Закупка колеса рабочего центробежного насоса CP40/3500 T R00004858 для ООО ""Руссоль"" ЦДПС Бассоль 2026 г. (id1190064)";08.05.2026;14.05.2026 10:05;46348;Руссоль
центробежный;1190023;"Проведение диагностики и капитального ремонта центробежного компрессора К-500-61-5 АО ""РУСАЛ Красноярск"". (id1143730) (4-й этап торгов) (id1190023)";08.05.2026;14.05.2026 23:00;350231;РУСАЛ Красноярск
центробежный;1187883;Закупка насоса консольный центробежный К 100-65-315а, 95,5 м3/ч, 114, 55000 Вт, 380 В, для «Эльга-Фабрики » Заявка № №0602-18/49 (ЭФМО-000029), бесплатная регистрация, базис поставки Республика Саха (Якутия), ж.д. станция 317-й км трассы Улак-Эльга, ВВП «Фабричный» (id1185729) (2-й этап торгов) (id1187883);05.05.2026;06.05.2026 23:00;429819;ЭЛЬГА-СЕРВИС
центробежный;1186065;"Закупка плунжерного и центробежного насоса (ЧК 138_26, Кормопроизводство ОАО ""Пензенский комбинат хлебопродуктов"") (id1186065)";29.04.2026;07.05.2026 14:00;210033;ПАО Группа Черкизово
центробежный;1185729;Закупка насоса консольный центробежный К 100-65-315а, 95,5 м3/ч, 114, 55000 Вт, 380 В, для «Эльга-Фабрики » Заявка № №0602-18/49 (ЭФМО-000029), бесплатная регистрация, базис поставки Республика Саха (Якутия), ж.д. станция 317-й км трассы Улак-Эльга, ВВП «Фабричный» (id1185729);28.04.2026;04.05.2026 23:00;429819;ЭЛЬГА-СЕРВИС
центробежный;1185515;Закупка Насос центробежный BWP IH 2,7-1920 м3/ч, 1,6 МПа (id1185515);28.04.2026;06.05.2026 04:00;438231;Новосибирское ЛП
центробежный;1184597;Насосы центробежные Etanorm KSB (id1184597);25.04.2026;14.05.2026 11:50;424690;УК СОДРУЖЕСТВО
центробежный;1179411;Закупка Вентилятор центробежный DFR 901 N6S/3 RD0 Ferrari (id1179411);14.04.2026;21.04.2026 23:00;424690;УК СОДРУЖЕСТВО
центробежный;1178540;Закупка центробежного насоса в 2026 г. (id1167598) (2-й этап торгов) (id1178540);13.04.2026;14.04.2026 15:00;51053;Химпром (Новочебоксарск)
центробежный;1172058;"Проведение диагностики и капитального ремонта центробежного компрессора К-500-61-5 АО ""РУСАЛ Красноярск"". (id1143730) (3-й этап торгов) (id1172058)";31.03.2026;10.04.2026 23:00;350231;РУСАЛ Красноярск
центробежный;1171752;"Закупка центробежных насосов для АО ""РУСАЛ УРАЛ"" (id1157854) (2-й этап торгов) (id1171752)";30.03.2026;02.04.2026 23:00;349271;РУСАЛ ИТЦ
центробежный;1169999;"Приобретение вентилятора центробежного для комбикормового завода ЧЕРКИЗОВО/ООО ""ТАМБОВСКАЯ ИНДЕЙКА"" (id1169999)";25.03.2026;30.03.2026 14:00;210033;ПАО Группа Черкизово
центробежный;1169930;приобретение центробежного насоса МНХИ 250-75 (id1169930);25.03.2026;01.04.2026 18:00;424690;УК СОДРУЖЕСТВО
центробежный;1168781;Насосный агрегат, центробежный, горизонтальный Warman 12/10 в комплекте со шкафом управления укомплектованным ЧРП. ЦОФ Третьяковская (Кузбасс).Июнь 2026г. Участие без ЭЦП и пакета документов (id1168781);24.03.2026;08.04.2026 12:15;409448;ЦОФ ТРЕТЬЯКОВСКАЯ (ГКК)
центробежный;1168593;КА-00015002 Монтаж площадок обслуживания запорной арматуры согласно проекту. М4.1 Насос центробежный M5.5-M5.8 (id1168593);23.03.2026;04.04.2026 23:00;424690;УК СОДРУЖЕСТВО
центробежный;1167598;Закупка центробежного насоса в 2026 г. (id1167598);20.03.2026;26.03.2026 17:00;51053;Химпром (Новочебоксарск)
центробежный;1167246;Закупка Вентилятора радиального (центробежного) ВЦ 140-15-6,3К (заявка № 315 Пикалево) (id1167246);19.03.2026;25.03.2026 23:00;55813;Пикалевская сода
центробежный;1166356;"Закупка Насос центробежный 125-100-250 GG AA10GA307502B Etanorm (ETN) для АО ""РУСАЛ САЯНАЛ"" (id1166356)";18.03.2026;25.03.2026 23:00;359124;РУСАЛ САЯНАЛ
центробежный;1165440;"Аварийная закупка центробежный насос AZCUE MN 80-200 для нужд ООО ""КраМЗ"" (id1157005) (3-й этап торгов) (id1165440)";16.03.2026;25.03.2026 09:00;348345;КраМЗ
центробежный;1164380;Закупка насосных агрегатов центробежных (id1157740) (2-й этап торгов) (id1164380);13.03.2026;16.03.2026 16:00;51053;Химпром (Новочебоксарск)
центробежный;1162707;Поставка центробежных насосов LIANCHENG для системы охлаждения двух электропечей РКГ-8,5 завода изделий из минеральной ваты КВ Ростов-2 по адресу: Ростовская область, Красносулинский район, г. Красный Сулин, ул. Содружества, на земельном участке с кадастровым номером 61:53:0000354:680 (id1157551) (2-й этап торгов) (id1162707);10.03.2026;16.03.2026 17:00;42938;Завод ТЕХНО (Рязань)
центробежный;1162702;Поставка центробежных насосов CNP для системы охлаждения двух электропечей РКГ-8,5 завода изделий из минеральной ваты КВ Ростов-2 по адресу: Ростовская область, Красносулинский район, г. Красный Сулин, ул. Содружества, на земельном участке с кадастровым номером 61:53:0000354:680 (id1157557) (2-й этап торгов) (id1162702);10.03.2026;16.03.2026 17:00;42938;Завод ТЕХНО (Рязань)
центробежный;1162529;Закупка центробежного насоса в 2026 г. (id1162529);10.03.2026;18.03.2026 17:00;51053;Химпром (Новочебоксарск)
центробежный;1160984;"Аварийная закупка центробежный насос AZCUE MN 80-200 для нужд ООО ""КраМЗ"" (id1157005) (2-й этап торгов) (id1160984)";05.03.2026;13.03.2026 16:00;348345;КраМЗ
центробежный;1160059;Глубинные и Центробежные насосы и частотный преобразователь АО Васильевская март 2026 (id1160059);03.03.2026;11.03.2026 16:00;210033;ПАО Группа Черкизово
центробежный;1157854;"Закупка центробежных насосов для АО ""РУСАЛ УРАЛ"" (id1157854)";26.02.2026;08.03.2026 23:00;349271;РУСАЛ ИТЦ
центробежный;1157740;Закупка насосных агрегатов центробежных (id1157740);26.02.2026;04.03.2026 16:00;51053;Химпром (Новочебоксарск)
центробежный;1157739;Закупка насосных агрегатов центробежных (id1157739);26.02.2026;04.03.2026 16:00;51053;Химпром (Новочебоксарск)
центробежный;1157735;Закупка насосных агрегатов центробежных (id1157735);26.02.2026;04.03.2026 16:00;51053;Химпром (Новочебоксарск)
центробежный;1157557;Поставка центробежных насосов CNP для системы охлаждения двух электропечей РКГ-8,5 завода изделий из минеральной ваты КВ Ростов-2 по адресу: Ростовская область, Красносулинский район, г. Красный Сулин, ул. Содружества, на земельном участке с кадастровым номером 61:53:0000354:680 (id1157557);25.02.2026;06.03.2026 17:00;42938;Завод ТЕХНО (Рязань)
центробежный;1157551;Поставка центробежных насосов LIANCHENG для системы охлаждения двух электропечей РКГ-8,5 завода изделий из минеральной ваты КВ Ростов-2 по адресу: Ростовская область, Красносулинский район, г. Красный Сулин, ул. Содружества, на земельном участке с кадастровым номером 61:53:0000354:680 (id1157551);25.02.2026;06.03.2026 17:00;42938;Завод ТЕХНО (Рязань)
центробежный;1157005;"Аварийная закупка центробежный насос AZCUE MN 80-200 для нужд ООО ""КраМЗ"" (id1157005)";25.02.2026;04.03.2026 13:00;348345;КраМЗ
центробежный;1155168;Приобретение агрегата насосного центробежного типа ЦНС 180-255 (или аналог) для АО «ШАХТОУПРАВЛЕНИЕ «ОБУХОВСКАЯ» в соответствии с требованиями Технического задания (СЗ-17 от 12.01.2026 г.) (id1153129) (2-й этап торгов) (id1155168);19.02.2026;26.02.2026 12:00;181695;ШАХТОУПРАВЛЕНИЕ ОБУХОВСКАЯ
центробежный;1154603;"Запрос КП: поставка Вентилятор центробежный EC (с вперед загнутыми лопатками F) в количестве 1 штука для объекта ТРК ""Семья"" г. Пермь, ул. Революции,13 (id1154603)";18.02.2026;25.02.2026 14:00;213705;УН ЭКС
центробежный;1153767;Поставка адиабатической системы охлаждения к центробежному турбокомпрессору Centac закрытого типа, включая ПНР и ШМР (id1153767);17.02.2026;21.02.2026 23:00;368911;Гланит
центробежный;1153129;Приобретение агрегата насосного центробежного типа ЦНС 180-255 (или аналог) для АО «ШАХТОУПРАВЛЕНИЕ «ОБУХОВСКАЯ» в соответствии с требованиями Технического задания (СЗ-17 от 12.01.2026 г.) (id1153129);16.02.2026;19.02.2026 10:00;181695;ШАХТОУПРАВЛЕНИЕ ОБУХОВСКАЯ
центробежный;1152898;Закупка погружных центробежных насосов Тюмень, (67) (id1152898);16.02.2026;27.02.2026 15:00;210033;ПАО Группа Черкизово
центробежный;1151903;"Проведение диагностики и капитального ремонта центробежного компрессора К-500-61-5 АО ""РУСАЛ Красноярск"". (id1143730) (2-й этап торгов) (id1151903)";13.02.2026;27.02.2026 23:00;350231;РУСАЛ Красноярск
центробежный;1149782;"Закупка двигатель асинхронный, центробежный моноблочный насос Onis для нужд ООО ""Крамз"" по аварийным ЗНР 12683, 11810 (id1144292) (3-й этап торгов) (id1149782)";11.02.2026;18.02.2026 10:00;348345;КраМЗ
центробежный;1148517;"Закупка двигатель асинхронный, центробежный моноблочный насос Onis для нужд ООО ""Крамз"" по аварийным ЗНР 12683, 11810 (id1144292) (2-й этап торгов) (id1148517)";09.02.2026;10.02.2026 11:00;348345;КраМЗ
центробежный;1147359;Закупка центробежного насоса в 2026 году (id1147359);05.02.2026;13.02.2026 14:00;51053;Химпром (Новочебоксарск)
центробежный;1147266;Закупка центробежного насоса в 2026 году (id1147266);05.02.2026;10.02.2026 16:00;51053;Химпром (Новочебоксарск)
центробежный;1144374;закупка ВЕНТИЛЯТОР ЦЕНТРОБЕЖНЫЙ D2E146-HT67-02 в 1 кв 2026 г. (id1144374);30.01.2026;04.02.2026 23:00;59062;Архангельский ЦБК
центробежный;1144292;"Закупка двигатель асинхронный, центробежный моноблочный насос Onis для нужд ООО ""Крамз"" по аварийным ЗНР 12683, 11810 (id1144292)";30.01.2026;06.02.2026 15:00;348345;КраМЗ
центробежный;1143730;"Проведение диагностики и капитального ремонта центробежного компрессора К-500-61-5 АО ""РУСАЛ Красноярск"". (id1143730)";29.01.2026;12.02.2026 23:00;350231;РУСАЛ Красноярск
центробежный;1140178;"Закупка центробежных концентраторов (поз 3.2;3,3;3.4) . Месторождения Хангалас (Республика Саха (Якутия), Оймяконский район (id1140178)";22.01.2026;26.01.2026 18:00;472984;АО ГРК Западная
центробежный;1139495;Закупка Насос центробежный Unipump CPM 2200Q 98752 (id1139495);22.01.2026;29.01.2026 05:00;438231;Новосибирское ЛП
центробежный;1129357;"Закупка сервомотор, центробежный моноблочный насос , инструмент упаковочный аккумуляторный для ленты, редукторы для нужд ООО ""КраМЗ"" ЗНР 11850,12669,12677,10897 (id1122812) (3-й этап торгов) (id1129357)";18.12.2025;19.12.2025 10:00;348345;КраМЗ
центробежный;1126325;"Закупка сервомотор, центробежный моноблочный насос , инструмент упаковочный аккумуляторный для ленты, редукторы для нужд ООО ""КраМЗ"" (id1122812) (2-й этап торгов) (id1126325)";11.12.2025;12.12.2025 10:00;348345;КраМЗ
центробежный;1124568;"Поставка центробежного ин-лайн насоса Grundfos ТРЕ 65-460_2-S в количестве 1 шт. в адрес АО ""Русал Новокузнецк"" (id1124568)";08.12.2025;22.12.2025 10:00;351559;Филиал ИСО в г. Новокузнецк
центробежный;1124455;Консольно-моноблочный одноступенчатый центробежный насосный агрегат Aikon SMM125-100-200-45/2 с рабочим колесом из серого чугуна, c электродвигателем N=45кВт, U=380В, n=2900 об/мин. Кол-во 2 шт.ЦОФ Третьяковская (Кузбасс).Декабрь 2025г. Участие без ЭЦП и пакета документов (id1124455);08.12.2025;12.12.2025 12:10;409448;ЦОФ ТРЕТЬЯКОВСКАЯ (ГКК)
центробежный;1124357;Насос центробежный вертикальный многоступенчатый CDM65-60-2.ЦОФ Третьяковская (Кузбасс).Декабрь 2025г. Участие без ЭЦП и пакета документов (id1124357);08.12.2025;12.12.2025 12:10;409448;ЦОФ ТРЕТЬЯКОВСКАЯ (ГКК)
центробежный;1124006;"Приобретение и монтаж центробежного, безмасляного компрессора с водяным охлаждением, производительностью 330 м3/мин для нужд ООО ""КраМЗ"". ИМ 401.33.24.007 (id1120582) (2-й этап торгов) ЗАПРОС СКИДКИ (id1124006)";05.12.2025;10.12.2025 09:00;348345;КраМЗ
центробежный;1123107;СРОЧНАЯ закупка нестандартных деталей для центробежного насоса (втулки) для РУСАЛ Краснотурьинск. Заявки принимаются на ЭТП Tender.Pro. (id1118300) (2-й этап торгов) (id1123107);04.12.2025;05.12.2025 12:00;350493;РУСАЛ Краснотурьинск
центробежный;1123050;закупка СУШИЛКА ЦЕНТРОБЕЖНАЯ YT-CPD в 1 кв 2026г (id1123050);04.12.2025;10.12.2025 23:00;59062;Архангельский ЦБК
центробежный;1122812;"Закупка сервомотор, центробежный моноблочный насос , инструмент упаковочный аккумуляторный для ленты, редукторы для нужд ООО ""КраМЗ"" (id1122812)";03.12.2025;11.12.2025 05:00;348345;КраМЗ
центробежный;1121143;"Механизм блокировки обратного хода центробежный роликовый внешний, тип BS, направление CW. Поставка до 30.01.2025.г. в ООО ""Сибэлектро"", г.Новокузнецк. Для участия не требуется ЭЦП и пакет учредительных документов (id1121143)";01.12.2025;03.12.2025 12:00;101518;СИБЭЛЕКТРО (ГКК)
центробежный;1120582;"Приобретение и монтаж центробежного, безмасляного компрессора с водяным охлаждением, производительностью 330 м3/мин для нужд ООО ""КраМЗ"". ИМ 401.33.24.007 (id1120582)";28.11.2025;05.12.2025 12:30;348345;КраМЗ
центробежный;1118300;СРОЧНАЯ закупка нестандартных деталей для центробежного насоса (втулки) для РУСАЛ Краснотурьинск. Заявки принимаются на ЭТП Tender.Pro. (id1118300);24.11.2025;02.12.2025 11:00;350493;РУСАЛ Краснотурьинск
центробежный;1116719;Консольно-моноблочный одноступенчатый центробежный насосный агрегат Aikon SMM125-100-200-45/2 с рабочим колесом из серого чугуна, c электродвигателем N=45кВт, U=380В, n=2900 об/мин.Кол-во 1 шт. ЦОФ Третьяковская (Кузбасс). Декабрь 2025г. Участие без ЭЦП и пакета документов. (id1116719);24.11.2025;28.11.2025 12:10;409448;ЦОФ ТРЕТЬЯКОВСКАЯ (ГКК)
центробежный;1115604;"Закупка услуг для ПАО ""РУСАЛ Братск"" в рамках агентской схемы: Выполнение работ по сервисному обслуживанию компрессорной станции БМКС 1050 м3/мин., в составе с промышленными центробежными компрессорами на 2026 год для ПАО ""РУСАЛ Братск"" Заявки принимаются на ЭТП Tender.Pro (бесплатная регистрация, ЭП не требуется) (id1115604)";18.11.2025;14.01.2026 23:00;344908;Филиал ИСО в г.Братск
центробежный;1115410;"Отбор поставщиков на поставку высоковольтного электродвигателя согласно ТЗ для проведения ремонта привода главного центробежного вентилятора филиала ООО ""ИСО"" в г.Саяногорск в 2026г. (id1094295) (3-й этап торгов) (id1115410)";18.11.2025;27.11.2025 10:00;338611;ИСО
центробежный;1113109;"Насос центробежный подачи пульпы Q-250 м3 для АО ""Карабашмедь""";12.11.2025;18.11.2025 10:00;61098;Русская медная компания
центробежный;1106022;"Аварийная заявка. Насос центробежный FANCY FWC500/2.2 156FWC33007 Базис поставки ООО ПКО ""Отечественный продукт"" (id1106022)";23.10.2025;28.10.2025 09:30;210033;ПАО Группа Черкизово
центробежный;1104928;"Насос LOWARA CEA210/5N/C центробежный одноступенчатый мощность 1.85кВт, производительность Q - 18 (м3/ч), напор H - 28 (м). Подробно во вкладке ""Товары"". Поставка в ООО ""ПТ-Проходка"", Республика Тыва, г.Кызыл. Для участия не требуется ЭЦП и пакет учредительных документов (аутсорсинг ООО ""Грачев Кост Консалтинг"") (id1104928)";22.10.2025;27.10.2025 18:00;436790;ПТ-ПРОХОДКА (ГКК)
центробежный;1101451;"Отбор поставщиков на поставку высоковольтного электродвигателя согласно ТЗ для проведения ремонта привода главного центробежного вентилятора филиала ООО ""ИСО"" в г.Саяногорск в 2026г. (id1094295) (2-й этап торгов) (id1101451)";15.10.2025;28.10.2025 10:00;338611;ИСО
центробежный;1101650;Закупка центробежных самовсасывающих насосов по СЗ №802 с доставкой до склада Покупателя по адресу: 317 км трассы Эльга-Улак, ст.Ундыткан , Республика Саха (Якутия), Нерюнгринский р-он, Эльгинское месторождение (груз для ООО «ТСК»). (id1101650);14.10.2025;17.10.2025 23:00;429819;ЭЛЬГА-СЕРВИС
центробежный;1100453;Насос центробежный EBARA DWC-V/I 500/2,2 IE3 2,2кВт 45м3/ч 2190100004I. Базис поставки - Калининградская область, м. о. Правдинский, г. Правдинск, ул. Дружбинское Шоссе, д. 4, помещ. 8. (id1100453);10.10.2025;16.10.2025 09:00;210033;ПАО Группа Черкизово
центробежный;1100033;Поставка Горизонтальных шламовых насосных агрегатов аналог METSO Vasa HD 7010-200 FNR C5 или аналог Warman 8/6 EY-AH для АО «Карабашмедь», Центробежных насосных агрегатов двухстороннего типа (аналог Sulzer SMD 400-880 A) для ООО «ПРОМРЕКУЛЬТИВАЦИЯ»;09.10.2025;22.10.2025 14:00;61098;Русская медная компания
центробежный;1098305;Поставка: Датчик емкостной SES, Вентилятор центробежный OBR200M, Ограничитель уровня воды SYR Typ 932.5G2, Блок МИДА и др ТМЦ для ООО ЧС несколько адресов поставки (id1098305);06.10.2025;09.10.2025 16:00;210033;ПАО Группа Черкизово
центробежный;1097743;Закупка насоса центробежного химического АХ50-32-160К-СД в 2025 г. (id1094497) (2-й этап торгов) (id1097743);03.10.2025;06.10.2025 17:00;51053;Химпром (Новочебоксарск)
центробежный;1094764;реализация неликвидных насосов центробежных Lowara (id942664) (7-й этап торгов) (id1094764);26.09.2025;31.12.2025 23:00;335106;РУСАЛ Менеджмент (непрофильные активы)
центробежный;1094497;Закупка насоса центробежного химического АХ50-32-160К-СД в 2025 г. (id1094497);25.09.2025;30.09.2025 17:00;51053;Химпром (Новочебоксарск)
центробежный;1094295;"Отбор поставщиков на поставку высоковольтного электродвигателя согласно ТЗ для проведения ремонта привода главного центробежного вентилятора филиала ООО ""ИСО"" в г.Саяногорск в 2026г. (id1094295)";25.09.2025;09.10.2025 12:00;338611;ИСО
центробежный;1093864;Предварительный сбор КП. Шумоизолирующая кабина (кожух) блочно-разборного типа для спирального корпуса центробежного вентилятора. (id1086519) (2-й этап торгов) (id1093864);24.09.2025;15.10.2025 12:00;48406;КМЗ
центробежный;1093495;"Отбор на поставку центробежного вентилятора производства Avent для Тайшетского филиала ООО ""ИСО"" (id1093495)";24.09.2025;01.10.2025 23:00;351560;Филиал ИСО в г. Саяногорск
центробежный;1092072;Техническое задание на запрос оферты поставки центробежных насосов, торцевых уплотнений и уплотнения улитки для участка хранения и подготовки связующего по производству теплоизоляционных материалов, по адресу: Россия, Ростовская обл., Красносулинский м. р-н, г.п. Красносулинское, г. Красный Сулин, ул. Содружества, зд.2 (id1084284) (3-й этап торгов) (id1092072);19.09.2025;22.09.2025 23:00;42938;Завод ТЕХНО (Рязань)
центробежный;1090589;Насос центробежный вертикальный Магна Ins 40-495-3-4-PP-E;16.09.2025;22.09.2025 10:00;61098;Русская медная компания
центробежный;1089922;"Закупка центробежного насоса по Техническому заданию для филиала ООО ""ИСО"" в г. Ачинск в 2025г. (id994994) (2-й этап торгов) (id1089922)";15.09.2025;24.09.2025 23:00;338480;Филиал ИСО в г. Ачинск
центробежный;1088162;Техническое задание на запрос оферты поставки центробежных насосов, торцевых уплотнений и уплотнения улитки для участка хранения и подготовки связующего по производству теплоизоляционных материалов, по адресу: Россия, Ростовская обл., Красносулинский м. р-н, г.п. Красносулинское, г. Красный Сулин, ул. Содружества, зд.2 (id1084284) (2-й этап торгов) (id1088162);09.09.2025;12.09.2025 23:00;42938;Завод ТЕХНО (Рязань)
центробежный;1086938;Закупка: Клапан откачки испытательного, Насос центробежный, Торцевое уплотнение (на площадку г. Красноярск, г. Дивногорск) (id1083794) (3-й этап торгов) (id1086938);05.09.2025;08.09.2025 23:00;357326;ЛМЗ СКАД
центробежный;1086519;Предварительный сбор КП. Шумоизолирующая кабина (кожух) блочно-разборного типа для спирального корпуса центробежного вентилятора. (id1086519);04.09.2025;24.09.2025 12:00;48406;КМЗ
центробежный;1086151;Закупка: Клапан откачки испытательного, Насос центробежный, Торцевое уплотнение (на площадку г. Красноярск, г. Дивногорск) (id1083794) (2-й этап торгов) (id1086151);03.09.2025;04.09.2025 23:00;357326;ЛМЗ СКАД
центробежный;1084652;Насос из нержавеющей стали центробежный с одинарным торцевым уплотнением CZ40-160 (id1084652) (id1084652);29.08.2025;03.09.2025 14:00;424690;УК СОДРУЖЕСТВО
центробежный;1084284;Техническое задание на запрос оферты поставки центробежных насосов, торцевых уплотнений и уплотнения улитки для участка хранения и подготовки связующего по производству теплоизоляционных материалов, по адресу: Россия, Ростовская обл., Красносулинский м. р-н, г.п. Красносулинское, г. Красный Сулин, ул. Содружества, зд.2 (id1084284);28.08.2025;01.09.2025 12:00;42938;Завод ТЕХНО (Рязань)
центробежный;1083794;Закупка: Клапан откачки испытательного, Насос центробежный, Торцевое уплотнение (на площадку г. Красноярск, г. Дивногорск) (id1083794);27.08.2025;03.09.2025 04:00;357326;ЛМЗ СКАД
центробежный;1082146;Закупка НАСОС ЦЕНТРОБЕЖНЫЙ ПОЖАРНЫЙ НЦПН-70/100 JOHSTADT (id1082146);25.08.2025;29.08.2025 23:00;55785;Русский Уголь
центробежный;1080227;Насосы центробежные для Содружество-Соя (id1066131) (5-й этап торгов) (id1080227);18.08.2025;18.08.2025 23:00;424690;УК СОДРУЖЕСТВО
центробежный;1079379;Техническое задание на запрос оферты поставки центробежных насосов, торцевых уплотнений и уплотнения улитки для участка хранения и подготовки связующего по производству теплоизоляционных материалов, по адресу: Россия, Ростовская обл., Красносулинский м. р-н, г.п. Красносулинское, г. Красный Сулин, ул. Содружества, зд.2 (id1072110) (2-й этап торгов) (id1079379);14.08.2025;22.08.2025 23:00;42938;Завод ТЕХНО (Рязань)
центробежный;1078961;"Закупка услуг для ПАО ""РУСАЛ Братск"" в рамках агентской схемы: Выполнение работ по сервисному обслуживанию модульной компрессорной станции - ТО БМКС 1050 м3/мин., в составе с промышленными центробежными компрессорами серии Atlas Copco для ПАО ""РУСАЛ Братск"" Заявки принимаются на ЭТП Tender.Pro (бесплатная регистрация, ЭП не требуется) (id1052035) (4-й этап торгов) (id1078961)";14.08.2025;18.08.2025 23:00;344908;Филиал ИСО в г.Братск
центробежный;1076202;Произвести поставку одноступенчатых горизонтальных центробежных насосов Fancy FST4 125-315/300 202507_1737 (id1074808) (2-й этап торгов) (id1076202);06.08.2025;11.08.2025 10:00;43515;Филиал Завод ТЕХНО (Юрга)
центробежный;1075489;Насосы центробежные для Содружество-Соя (id1066131) (4-й этап торгов) (id1075489);04.08.2025;08.08.2025 13:00;424690;УК СОДРУЖЕСТВО
центробежный;1074808;Произвести поставку одноступенчатых горизонтальных центробежных насосов Fancy FST4 125-315/300 202507_1737 (id1074808);01.08.2025;05.08.2025 16:00;43515;Филиал Завод ТЕХНО (Юрга)
центробежный;1074356;"Закупка услуг для ПАО ""РУСАЛ Братск"" в рамках агентской схемы: Выполнение работ по сервисному обслуживанию модульной компрессорной станции - ТО БМКС 1050 м3/мин., в составе с промышленными центробежными компрессорами серии Atlas Copco для ПАО ""РУСАЛ Братск"" Заявки принимаются на ЭТП Tender.Pro (бесплатная регистрация, ЭП не требуется) (id1052035) (3-й этап торгов) (id1074356)";31.07.2025;06.08.2025 23:00;344908;Филиал ИСО в г.Братск
центробежный;1073810;Закупка: Hасос центробежный (на площадку г. Красноярск) (id1062632) (3-й этап торгов) (id1073810);30.07.2025;31.07.2025 04:00;357326;ЛМЗ СКАД
центробежный;1073660;Насосы центробежные для Содружество-Соя (id1066131) (3-й этап торгов) (id1073660);29.07.2025;03.08.2025 23:00;424690;УК СОДРУЖЕСТВО
центробежный;1073489;"Открытый запрос предложений на выполнение работ по капитальному ремонту центробежного компрессора № 4, 43ВЦ-160/9 ООО ""ПК ""ЧАЗ"" (id1073489)";29.07.2025;15.08.2025 14:00;389400;ТД Транспортное машиностроение
центробежный;1072844;Закупка: Hасос центробежный (на площадку г. Красноярск) (id1062632) (2-й этап торгов) (id1072844);28.07.2025;29.07.2025 23:00;357326;ЛМЗ СКАД
центробежный;1072110;Техническое задание на запрос оферты поставки центробежных насосов, торцевых уплотнений и уплотнения улитки для участка хранения и подготовки связующего по производству теплоизоляционных материалов, по адресу: Россия, Ростовская обл., Красносулинский м. р-н, г.п. Красносулинское, г. Красный Сулин, ул. Содружества, зд.2 (id1072110);24.07.2025;08.08.2025 23:00;42938;Завод ТЕХНО (Рязань)
центробежный;1068985;Поставка вентиляторы центробежные (id1068985);22.07.2025;28.07.2025 10:00;57059;ГК ЛокоТех
центробежный;1070247;Насосы центробежные для Содружество-Соя (id1066131) (2-й этап торгов) (id1070247);18.07.2025;25.07.2025 13:00;424690;УК СОДРУЖЕСТВО
центробежный;1068082;Насос отопления центробежный (id1068082);14.07.2025;18.07.2025 15:00;210033;ПАО Группа Черкизово
центробежный;1066131;Насосы центробежные для Содружество-Соя (id1066131);08.07.2025;18.07.2025 13:00;424690;УК СОДРУЖЕСТВО
