inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;nomer_zaklucheniya;vyvod;srok_do;sila;klass;istochnik;ssylka;citata
0258005638;"АО &quot;ПОЛИЭФ&quot;";воздуходувка;MD-9016;319E89;воздух;09.12.2022;41-ТУ-78501-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0258005638;Воздуходувка типа FTB-MD-9016 поз. № RF 21304-B, зав. № 319E89 (Площадка производства АО «ПОЛИЭФ», корпус 201)
0258005638;"АО &quot;ПОЛИЭФ&quot;";воздуходувка;MD-9016;318Е89;воздух;09.12.2022;41-ТУ-78503-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0258005638;Воздуходувка типа FTB-MD-9016 поз. № RF 21304-A, зав. № 318Е89 (Площадка производства АО «ПОЛИЭФ», корпус 201)
1651000010;"ПАО &quot;НИЖНЕКАМСКНЕФТЕХИМ&quot;";воздуходувка;ТВ-350-1,06;548;воздух;21.10.2020;43-ТУ-13163-2020;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=1651000010;Воздуходувка ТВ-350-1,06 поз.№В-16/2 зав.№548, цех №1812, завод ИМ
1658008723;"ПАО &quot;КАЗАНЬОРГСИНТЕЗ&quot;";воздуходувка;ТВ-175-1,6;6;воздух;30.11.2022;43-ТУ-281965-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=1658008723;техническое устройство: Воздуходувка центробежная ТВ-175-1,6 (зав.№6, техн.№3А), эксплуатируемая на ПАО «Казаньоргсинтез», производство ВиК, участок НиОПСВ
5905018998;"АО &quot;СИБУР-ХИМПРОМ&quot;";воздуходувка;SB0530 D;BN10077097003;воздух;18.04.2016;48-ТУ-12281-2016;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=5905018998;Воздуходувка SB0530 D 2HO-FA, зав. № BN10077097003, поз. № 1-ГД-402 установка вспенивающегося полистирола АО «Сибур-Химпром»
5905099475;"ООО &quot;ЛУКОЙЛ-ПЕРМНЕФТЕОРГСИНТЕЗ&quot;";воздуходувка;ВД-1;;воздух;28.04.2025;48-ТУ-21121-2025;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=5905099475;воздуходувка поз. ВД-1 марки Д-13,5 (инв. №99890) установки 35-11/300
6451122250;"ООО &quot;САРАТОВОРГСИНТЕЗ&quot;";воздуходувка;GM15L/DN100;61-205928-02;воздух;20.12.2023;51-ТУ-35726-2023;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6451122250;Воздуходувка GM15L/DN100, рег.№288, зав.№61-205928-02, тех.поз.V-305
6325004584;"АО &quot;СНПЗ&quot;";воздуходувка;LRMV 710/2-ZR;R9078699цех;воздух;27.05.2016;53-ТУ-09761-2016;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6325004584;Воздуходувка LRMV 710/2-ZR 90,технологический № ВД-3, инвентарный № 012081, заводской № R9078699цех № 15, установка ЛГ-35/11-300
6320005915;"ПАО &quot;КУЙБЫШЕВАЗОТ&quot;";воздуходувка;ТВ-500;;воздух;11.08.2023;53-ТУ-20983-2023;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6320005915;воздуходувка ТВ-500 техн. № В-8/1, зав. № б/н цех № 23, корпус № 916
3627000397;"АО &quot;МИНУДОБРЕНИЯ&quot;";воздуходувка;GB335A;;воздух;07.04.2022;12-ТУ-04655-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=3627000397;"Воздуходувка для сбросного воздуха поз. N-GB335A, эксплуатируеммая на территории цеха ПФУ-2, АО &quot;Минудобрения&quot;"
3627000397;"АО &quot;МИНУДОБРЕНИЯ&quot;";воздуходувка;GВ335В;;воздух;21.04.2022;12-ТУ-05588-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=3627000397;Воздуходувка для сбросного воздуха поз. N-GВ335В, эксплуатируемый на территории цеха ПФУ-2, АО «Минудобрения»
2631015563;"АО &quot;НЕВИННОМЫССКИЙ АЗОТ&quot;";воздуходувка;;;азот;20.05.2019;35-ТУ-05611-2019;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=2631015563;воздуходувка, поз. 1206-JВ, эксплуатируемый в АО «Невинномысский Азот», цех №1-Б (ОПО I класса опасности, индекс отраслевой принадлежности-7)
3801009466;"АО &quot;АНХК&quot;";воздуходувка;ВР120-28-10 ВК1;356/5/1;воздух;05.06.2026;38-ТУ-857957-2026;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=3801009466;Вентилятор (воздуходувка) марки ВР120-28-10 ВК1Ж2 Пр 0°, поз. В-3, зав. № 356/5/1, ПМ, цех 103, установка 123
0258005638;"АО &quot;ПОЛИЭФ&quot;";воздуходувка;;2008В27241;воздух;12.12.2022;41-ТУ-78984-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0258005638;Воздуходувка типа 412 RAH T/L поз. № RF 21303-С, зав. № 2008В27241 (Площадка производства АО «ПОЛИЭФ», корпус 201)
5905018998;"АО &quot;СИБУР-ХИМПРОМ&quot;";воздуходувка;SB0140 D;BN10048818001;воздух;18.04.2016;48-ТУ-12287-2016;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=5905018998;Воздуходувка SB0140 D 2HO-ATEX-Kat3G, зав. № BN10048818001, поз. № 1-ГД-401 установка вспенивающегося полистирола АО «Сибур-Химпром»
5905018998;"АО &quot;СИБУР-ХИМПРОМ&quot;";воздуходувка;SB0140 D;BN10076236002;воздух;18.04.2016;48-ТУ-12317-2016;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=5905018998;Воздуходувка SB0140 D 2HO-ATEX-Kat3G, зав. № BN10076236002, поз. № 1-ГД-405 установка вспенивающегося полистирола АО «Сибур-Химпром»
5905018998;"АО &quot;СИБУР-ХИМПРОМ&quot;";воздуходувка;KXE-125-020030-00 AT;257164;воздух;18.04.2016;48-ТУ-12322-2016;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=5905018998;Воздуходувка KXE-125-020030-00 ATEX, зав. № 257164, поз. № 1-ГД-301 установка вспенивающегося полистирола АО «Сибур-Химпром»
5908007560;"АО &quot;ГАЛОПОЛИМЕР ПЕРМЬ&quot;";воздуходувка;;;воздух;15.06.2018;48-ТУ-22021-2018;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=5908007560;Вентилятор ВВД № 4,5 воздуходувки печного агрегата (4 ед.) поз. 12/1, 12/2, 12/3, 12/4
5908007560;"АО &quot;ГАЛОПОЛИМЕР ПЕРМЬ&quot;";воздуходувка;;;воздух;15.06.2018;48-ТУ-22022-2018;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=5908007560;Вентилятор ВВД № 4,5 воздуходувки печного агрегата (4 ед.) поз. 13/1, 13/2, 13/3, 13/4
6314006396;"АО &quot;КНПЗ&quot;";воздуходувка;ВДН-20;;воздух;17.01.2023;53-ТУ-01581-2023;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6314006396;воздуходувка ВДН-20 технологический индекс В-1, инв. № 14824, Котельный участок ЭСН цеха №5 энергопроизводства
6330000553;"АО &quot;НК НПЗ&quot;";воздуходувка;KKXGA 80450;761990;воздух;15.04.2020;53-ТУ-05395-2020;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6330000553;Воздуходувка марки 639.7 KKXGA 80450, технологический индекс С-451, заводской № 761990, Цех №24, установка CCR, АО «НК НПЗ»
6325004584;"АО &quot;СНПЗ&quot;";воздуходувка;SD120-40;;воздух;11.12.2024;53-ТУ-36402-2024;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6325004584;Воздуходувка марки SD120-40, технологический индекс В-102, зав. № б/н, инв.№ 097304, цех №15, установка КУПВ
8608048498;"ООО &quot;ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ&quot;";воздуходувка;ВЦ-6-28-8-01;;воздух;26.01.2015;58-ТУ-01914-2015;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=8608048498;Вентиляционная установка (воздуходувка) ВЦ-6-28-8-01 Зав. № б/н Тех. № В-2
8608048498;"ООО &quot;ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ&quot;";воздуходувка;ВЦ-6-28-8-01;;воздух;20.02.2015;58-ТУ-06971-2015;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=8608048498;Вентиляционная установка (воздуходувка) ВЦ-6-28-8-01 Заводской № б/н Технологический № В-2
7017075536;"ООО &quot;ТОМСКНЕФТЕХИМ&quot;";воздуходувка;РВ46;;воздух;24.08.2021;62-ТУ-20275-2021;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=7017075536;техническое устройство – «Воздуходувка РВ46», зав.№ б/н, поз. А03 С, применяемое на опасном производственном объекте ООО «Томскнефтехим»
7017075536;"ООО &quot;ТОМСКНЕФТЕХИМ&quot;";воздуходувка;РВ46;;воздух;24.08.2021;62-ТУ-20313-2021;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=7017075536;техническое устройство – «Воздуходувка РВ46», зав.№ б/н, поз. А03 А, применяемое на опасном производственном объекте ООО «Томскнефтехим»
6314006396;"АО &quot;КНПЗ&quot;";воздуходувка;KXP-80355;804800;водород;07.08.2025;63-ТУ-51325-2025;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6314006396;Воздуходувка марки 32361-KXP-80355, Технологический индекс C-201-2, зав. №804800, инв. №30148, местонахождение: цех №1, установка производства водорода (УПВ)
6314006396;"АО &quot;КНПЗ&quot;";воздуходувка;КХР-80355;804799;водород;10.08.2025;63-ТУ-56558-2025;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6314006396;Воздуходувка марки 32361-КХР-80355, технологический индекс С-201-1, зав. №804799, инв. №30148 местонахождение: цех №1, установка производства водорода (УПВ)
6314006396;"АО &quot;КНПЗ&quot;";воздуходувка;КХР-80355;804799;водород;18.08.2025;63-ТУ-81437-2025;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6314006396;Воздуходувка марки 32361-КХР-80355, технологический индекс С-201-1, зав. №804799, инв. №30148 местонахождение: цех №1, установка производства водорода (УПВ)
6325004584;"АО &quot;СНПЗ&quot;";воздуходувка;М400-26;;воздух;26.05.2026;63-ТУ-845802-2026;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6325004584;Воздуходувка марки М400-26, Технологический индекс ВД-5, зав. № б/н, инв. № 012083 Местонахождение: цех №15, установка ЛГ 35/11-300
6325004584;"АО &quot;СНПЗ&quot;";воздуходувка;ВД-13,5;715;воздух;26.05.2026;63-ТУ-845827-2026;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6325004584;Воздуходувка марки ВД-13,5, Технологический индекс ВД-1, зав. № 715, инв. № 012081 Местонахождение: цех №15, установка ЛГ 35/11-300
1658087524;"ООО &quot;ЗАПСИБНЕФТЕХИМ&quot;";воздуходувка;CHAS-60;;воздух;19.12.2025;72-ТУ-575096-2025;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=1658087524;Воздуходувка типа CHAS-60, поз. FA-001A, зав. № б/н (установка дегидрирования, производство дегидрирования пропана (ДГП), ООО «ЗапСибНефтехим»)
1658087524;"ООО &quot;ЗАПСИБНЕФТЕХИМ&quot;";воздуходувка;CHAS-60;;воздух;19.12.2025;72-ТУ-575126-2025;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=1658087524;Воздуходувка типа CHAS-60, поз. FA-001В, зав. № б/н (установка дегидрирования, производство дегидрирования пропана (ДГП), ООО «ЗапСибНефтехим»)
1658087524;"ООО &quot;ЗАПСИБНЕФТЕХИМ&quot;";воздуходувка;CHAS-60;;воздух;03.03.2026;72-ТУ-723290-2026;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=1658087524;Воздуходувка типа CHAS-60, поз. FA-001C, зав. № б/н (установка дегидрирования, производство дегидрирования пропана (ДГП), ООО «ЗапСибНефтехим»)
7017075536;"ООО &quot;ТОМСКНЕФТЕХИМ&quot;";воздуходувка;РВ46;;воздух;24.08.2021;62-ТУ-20293-2021;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=7017075536;техническое устройство – «Воздуходувка РВ46», зав.№ б/н, поз. А03 В, применяемое на опасном производственном объекте ООО «Томскнефтехим»
4708007089;"ООО&quot;КИНЕФ&quot;";воздуходувка;SLIА 202;;воздух;22.07.2019;20-ТУ-10646-2019;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=4708007089;воздуходувка-1А HEDX SLIА 202 зав. № б/н, применяемая на опасном производственном объекте – цех первичной переработки нефти, установка ЭЛОУ-АТ-6
5249051203;"АО &quot;СИБУР-НЕФТЕХИМ&quot;";воздуходувка;GMA-10.0;193083;воздух;24.05.2016;40-ТУ-02084-2016;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=5249051203;Ротационная воздуходувка марки GMA-10.0 зав. № 193083 поз. С-1601 корпус № 1243 цеха № 604 производство Окиси Этилена и Гликолей
0266048970;"ООО &quot;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ&quot;";воздуходувка;Е 40;8365;воздух;18.06.2018;41-ТУ-22145-2018;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0266048970;Воздуходувка типа Е 40, поз. М-501, зав.№8365 (установка синтеза, цех № 24, ГХЗ опасный производственный объект I класса опасности)
0266048970;"ООО &quot;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ&quot;";воздуходувка;ТВ-80-1,4;89;воздух;31.08.2017;41-ТУ-29299-2017;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0266048970;Воздуходувка марки ТВ-80-1,4, поз.ТВ-5/1, зав.№ 89 (установка «ПЭС», цех 18, НПЗ)
0266048970;"ООО &quot;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ&quot;";воздуходувка;ТВ-80-1,4;86;воздух;31.08.2017;41-ТУ-29371-2017;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0266048970;Воздуходувка марки ТВ-80-1,4, поз. ТВ-5/2, зав. № 86 (установка «ПЭС», цех 18, НПЗ)
0258005638;"АО &quot;ПОЛИЭФ&quot;";воздуходувка;1RC-1101В;88-067-2;воздух;30.10.2014;41-ТУ-39313-2014;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0258005638;на воздуходувку воздуха для горения 1RC-1101В, заводской №88-067-2, установленную в цехе №1 корпус 113 ОАО «ПОЛИЭФ»
0266033685;"ООО &quot;ПВК&quot;";воздуходувка;ТВ-42-1,4;;воздух;24.12.2018;41-ТУ-57357-2018;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0266033685;Заключение экспертизы промышленной безопасности на воздуходувку ТВ-42-1,4, поз. В-2(объект ЛОС, цех БОС,ООО «ПромВодоКанал» IV класс опасности)
0266033685;"ООО &quot;ПВК&quot;";воздуходувка;ТВ-42-1,4;;воздух;24.12.2018;41-ТУ-57366-2018;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0266033685;Заключение экспертизы промышленной безопасности на воздуходувку ТВ-42-1,4, поз. В-1 (объект ЛОС, цех БОС,ООО «ПромВодоКанал» IV класс опасности)
0258005638;"АО &quot;ПОЛИЭФ&quot;";воздуходувка;RVK 063/160-30;88039;воздух;28.09.2022;41-ТУ-58551-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0258005638;Воздуходувка типа RVK 063/160-30 техн. № SP 53211-F-A, зав. № 88039 (Площадка производства АО «ПОЛИЭФ», корпус 202)
0258005638;"АО &quot;ПОЛИЭФ&quot;";воздуходувка;RVK 063/160-30;88040;воздух;28.09.2022;41-ТУ-58561-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0258005638;Воздуходувка типа RVK 063/160-30 техн. № SP 53211-F-В, зав. № 88040 (Площадка производства АО «ПОЛИЭФ», корпус 202)
0258005638;"АО &quot;ПОЛИЭФ&quot;";воздуходувка;RVK 063/160-30;88042;воздух;28.09.2022;41-ТУ-58793-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0258005638;Воздуходувка типа RVK 063/160-30 техн. № SP 53211-F-D, зав. № 88042 (Площадка производства АО «ПОЛИЭФ», корпус 202)
0258005638;"АО &quot;ПОЛИЭФ&quot;";воздуходувка;RVK 063/160-30;88041;воздух;28.09.2022;41-ТУ-58794-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0258005638;Воздуходувка типа RVK 063/160-30 техн. № SP 53211-F-С, зав. № 88041 (Площадка производства АО «ПОЛИЭФ», корпус 202)
1651000010;"ПАО &quot;НИЖНЕКАМСКНЕФТЕХИМ&quot;";воздуходувка;;F-119;воздух;20.10.2021;43-ТУ-14748-2021;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=1651000010;Воздуходувка Mitsubishi техн. № С-101, зав. № F-119, эксплуатируемое в цехе № 1319, завод БК, ПАО «Нижнекамскнефтехим», г. Нижнекамск, Республика Татарстан
1658008723;"ПАО &quot;КАЗАНЬОРГСИНТЕЗ&quot;";воздуходувка;ТВ-175-1,6-01 У3;25;воздух;30.11.2022;43-ТУ-281967-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=1658008723;техническое устройство: Воздуходувка центробежная ТВ-175-1,6-01 У3 (зав.№25, техн.№3Е), эксплуатируемая на ПАО «Казаньоргсинтез», производство ВиК, участок НиОПСВ
6325004584;"АО &quot;СНПЗ&quot;";воздуходувка;ТВ-80-1,6;;воздух;25.04.2022;53-ТУ-38214-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=6325004584;Центробежная воздуходувка ТВ-80-1,6, техн. № В-3, зав. № б/н, инв. № 005781, цех № 5, установка 43/102 - II блок.
7017075536;"ООО &quot;ТОМСКНЕФТЕХИМ&quot;";воздуходувка;GMB 14.9;;воздух;07.09.2021;62-ТУ-21485-2021;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=7017075536;техническое устройство – «Воздуходувка GMB 14.9, поз. Р-149», применяемое на опасном производственном объекте ООО «Томскнефтехим»
7017075536;"ООО &quot;ТОМСКНЕФТЕХИМ&quot;";воздуходувка;GMB 15.11;;воздух;07.09.2021;62-ТУ-21490-2021;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=7017075536;техническое устройство – «Воздуходувка GMB 15.11, поз. Р-141», применяемое на опасном производственном объекте ООО «Томскнефтехим»
2443000518;"АО &quot;АНПЗ ВНК&quot;";воздуходувка;ТВ 175-1,6;;воздух;10.04.2018;66-ТУ-03545-2018;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=2443000518;воздуходувка ТВ 175-1,6 №2 (Площадка очистных сооружений, класс опасности III, рег.№ А66-00098-0020)
4223057424;"ООО &quot;ОФ &quot;Коксовая&quot;";воздуходувка;GM-130L;;воздух;06.03.2017;68-ТУ-04488-2017;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=4223057424;"технические устройства: воздуходувка GM-130L поз. 550-5; воздуходувка GM-150S поз. 550/1; фильтр вакуумный дисковый ДО 080 поз. 531-1; насос вакуумный Siemens поз. 540-2; насос вакуумный ВВН 2-50 поз. 540-3 лев.; центрифуга ФГВ-1321 поз."
2631015563;"АО &quot;НЕВИННОМЫССКИЙ АЗОТ&quot;";воздуходувка;ТВ 200-1,25;;азот;19.03.2024;01-ТУ-09070-2024;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=2631015563;Воздуходувка типа ТВ 200-1,25, поз. 506/3ц, эксплуатируемый в АО «Невинномысский Азот», цех № 8 (ОПО III класса опасности).
2631015563;"АО &quot;НЕВИННОМЫССКИЙ АЗОТ&quot;";воздуходувка;ТВ 80-1;;азот;19.03.2024;01-ТУ-09072-2024;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=2631015563;Воздуходувка типа ТВ 80-1, 2, поз. 506/1, эксплуатируемый в АО «Невинномысский Азот», цех № 8 (ОПО III класса опасности).
2631015563;"АО &quot;НЕВИННОМЫССКИЙ АЗОТ&quot;";воздуходувка;ТВ 80-1;;азот;19.03.2024;01-ТУ-09073-2024;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=2631015563;Воздуходувка типа ТВ 80-1, 2, поз. 506/2, эксплуатируемый в АО «Невинномысский Азот», цех № 8 (ОПО III класса опасности).
2631015563;"АО &quot;НЕВИННОМЫССКИЙ АЗОТ&quot;";воздуходувка;ТВ 80-1;;азот;19.03.2024;01-ТУ-09079-2024;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=2631015563;Воздуходувка типа ТВ 80-1, 2, поз.506/5, эксплуатируемый в АО «Невинномысский Азот», цех № 8 (ОПО III класса опасности).
7116000066;"АО &quot;НАК &quot;АЗОТ&quot;";воздуходувка;;;азот;17.07.2019;11-ТУ-08295-2019;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=7116000066;техническое устройство: воздуходувка, поз.1206-JА, эксплуатируемый в АО «НАК«Азот» цех Аммиак-3 (ОПО I класса опасности, индекс отраслевой принадлежности-7).
7116000066;"АО &quot;НАК &quot;АЗОТ&quot;";воздуходувка;;;азот;17.07.2019;11-ТУ-08309-2019;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=7116000066;техническое устройство: воздуходувка, поз.1206-J, эксплуатируемый в АО «НАК«Азот» цех Аммиак-3 (ОПО I класса опасности, индекс отраслевой принадлежности-7).
4708007089;"ООО&quot;КИНЕФ&quot;";воздуходувка;К-1В HE;;воздух;22.07.2019;20-ТУ-10649-2019;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=4708007089;воздуходувка К-1В HEDX SLIА 202 зав. № б/н, применяемая на опасном производственном объекте – цех первичной переработки нефти, установка ЭЛОУ-АТ-6
3006006420;"ООО &quot;ГАЗПРОМ ДОБЫЧА АСТРАХАНЬ&quot;";воздуходувка;UNILINE 92-0,55;1007А1/01;воздух;28.07.2016;38-ТУ-14423-2016;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=3006006420;"Воздуходувка UNILINE 92-0,55, зав. № 1007А1/01, рег. № 2У151К12, АГПЗ, производство №2, установка 2У-151 принадлежащий ООО &quot;Газпром Добыча Астрахань&quot;"
0277014204;"ПАО &quot;УФАОРГСИНТЕЗ&quot;";воздуходувка;SNH811 В11;МА15170298;воздух;29.04.2022;41-ТУ-28665-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0277014204;"Воздуходувка марки SNH811 В11D, техн. № 150В-1/1, зав. № МА15170298, инвентарный № 68014 (Площадка ПАО &quot;Уфаоргсинтез&quot;, Производство полиэтилена, объект 500-504, отделение 502)"
0266048970;"ООО &quot;ГАЗПРОМ НЕФТЕХИМ САЛАВАТ&quot;";воздуходувка;ТВ-80-1,4;613;воздух;31.08.2017;41-ТУ-29422-2017;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0266048970;воздуходувка марки ТВ-80-1,4, поз. ТВ-5/1-2, зав. № 613 (установка «ПЭС», цех 18, НПЗ
0277014204;"ПАО &quot;УФАОРГСИНТЕЗ&quot;";воздуходувка;HR 22;455290493;воздух;15.06.2022;41-ТУ-37202-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0277014204;"Воздуходувка марки HR 22, техн. № 150В-2/9, зав. № 455290493, инвентарный № 9892 (Площадка ПАО &quot;Уфаоргсинтез&quot;, Производство полиэтилена, объект 500-504, отделение 503)"
0277014204;"ПАО &quot;УФАОРГСИНТЕЗ&quot;";воздуходувка;SNH811 В11;МА15170286;воздух;20.06.2022;41-ТУ-38261-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0277014204;"Воздуходувка марки SNH811 В11D, техн. № 150В-1/4, зав. № МА15170286, инвентарный № 68013 (Площадка ПАО &quot;Уфаоргсинтез&quot;, Производство полиэтилена, объект 500-504, отделение 502)"
0277014204;"ПАО &quot;УФАОРГСИНТЕЗ&quot;";воздуходувка;SNH811 В11;МА15170299;воздух;20.06.2022;41-ТУ-38319-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0277014204;"Воздуходувка марки SNH811 В11D, техн. № 150В-1/3, зав. № МА15170299, инвентарный № 68015 (Площадка ПАО &quot;Уфаоргсинтез&quot;, Производство полиэтилена, объект 500-504, отделение 502)"
0277014204;"ПАО &quot;УФАОРГСИНТЕЗ&quot;";воздуходувка;;9922;воздух;22.06.2022;41-ТУ-38789-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0277014204;"Воздуходувка марки 5&quot;х8&quot; RBS, техн. № 160В-2, зав. № 9922, инвентарный № 7519 (Площадка ПАО &quot;Уфаоргсинтез&quot;, Производство полиэтилена, объект 500-504, отделение 503)"
0277014204;"ПАО &quot;УФАОРГСИНТЕЗ&quot;";воздуходувка;HR 22;455290193;воздух;01.08.2022;41-ТУ-46374-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0277014204;"Воздуходувка марки HR 22, техн. № 150В-2/7, зав. № 455290193, инвентарный № 9895 (Площадка ПАО &quot;Уфаоргсинтез&quot;, Производство полиэтилена, объект 500-504, отделение 503)"
0277014204;"ПАО &quot;УФАОРГСИНТЕЗ&quot;";воздуходувка;HR 22;455290593;воздух;01.08.2022;41-ТУ-46375-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0277014204;"Воздуходувка марки HR 22, техн. № 150В-2/8, зав. № 455290593, инвентарный № 9893 (Площадка ПАО &quot;Уфаоргсинтез&quot;, Производство полиэтилена, объект 500-504, отделение 503)"
0277014204;"ПАО &quot;УФАОРГСИНТЕЗ&quot;";воздуходувка;HR 22;455290293;воздух;01.08.2022;41-ТУ-46418-2022;;;1;надзорная запись: заключение ЭПБ;;https://monitor-pb.ru/conclusions?exploiter=0277014204;"Воздуходувка марки HR 22, техн. № 150В-2/5, зав. № 455290293, инвентарный № 44 (Площадка ПАО &quot;Уфаоргсинтез&quot;, Производство полиэтилена, объект 500-504, отделение 503)"
