nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
49-ТУ-58976-2018;27.12.2018;5610058025;"ООО ""ГАЗПРОМ ДОБЫЧА ОРЕНБУРГ""";технические устройства – сосуды: емкость буферная всасывания зав. №2 рег. №Б-065, емкость буферная всасывания зав. №2 рег. Б-066, емкость буферная нагнетания зав. №2 рег. Б-067, емкость буферная нагнетания зав. №2 рег. Б-068 компрессора 6М25-140/35-56 техн. №ГПА-01 установки У-2 гелиевого завода ООО «Газпром добыча Оренбург»;ТУ;5611022790;"ООО СЗ ""ИСК ""СТРОЙТЕХСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-58976-2018;https://monitor-pb.ru/customer/5610058025
51-ТУ-24074-2018;19.12.2018;6451114900;"ПАО ""САРАТОВСКИЙ НПЗ""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьёй 7 Федерального закона № 116-ФЗ «О промышленной безопасности опасных производственных объектов» - поршневой компрессор марки 5Г-600/42-60, тех. поз. ПК-4, зав. №153, эксплуатируемый на опасном производственном объекте установка Л-35-11/300, производство №2 ПАО «Саратовский НПЗ», рег. №А51-00642-0001;ТУ;6316081279;"ООО ""НПК ""СИНКО""";соответствует;https://monitor-pb.ru/conclusion/51-%D0%A2%D0%A3-24074-2018;https://monitor-pb.ru/customer/6451114900
53-ТУ-31541-2024;05.11.2024;6316162190;ООО НПО СПЕЦТЕХНОЛОГИИ;Мобильный двухступенчатый дизельный винтовой воздушный компрессор марки Kaishan LGCY-19/21-21/18K, 2022 года выпуска, зав. № 1921205005B, Вин код: 6XK110475N305005B, инв. № 00-000017, применяемое на опасном производственном объекте: карьер «Иргизского» месторождения строительного камня (карбонатных пород) ООО «Изумруд-21» (рег.№ А53-06087-0001 от 26.07.2022, III класс опасности);ТУ;6330055873;"ООО НПП ""ЭДО+""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-31541-2024;https://monitor-pb.ru/customer/6316162190
54-ЗС-06736-2023;15.05.2023;6603025045;"ОАО ""Птицефабрика ""Рефтинская""";трубопровод всаса газообразного аммиака от промсосудов и ресиверов до компрессоров рег. № 2, эксплуатируемое АО «Птицефабрика «Рефтинская», по адресу: Свердловская область, пос. Рефтинский, на территории комплекса зоны убоя птицефабрики Рефтинская опасный производственный объект (ОПО): Аммиачно-холодильная установка регистрационный номер ОПО: А54-00184-0005 класс опасности ОПО: III;ЗС;6686059895;"ООО ""ИКЦ ""ЭКСПЕРТПРО""";соответствует;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-06736-2023;https://monitor-pb.ru/customer/6603025045
58-ТУ-14171-2023;10.05.2023;8603089934;"АО ""САМОТЛОРНЕФТЕГАЗ""";Заключение экспертизы промышленной безопасности № СНГ-2846_22/563 на техническое устройство, применяемое на опасном производственном объекте, винтовой компрессор ЦППН-5, КСП-3, АО «САМОТЛОРНЕФТЕГАЗ», Самотлорского месторождения 7 ВКГ-30/7 Инв.№ L424585 Зав. № 91004 Наименование ОПО: Пункт подготовки и сбора нефти (КСП-3) Номер ОПО: №А58-40008-0040 Класс опасности: I;ТУ;8602253860;"ООО ""ЭКСПЕРТ-КОНТРОЛЬ""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-14171-2023;https://monitor-pb.ru/customer/8603089934
58-ТУ-20805-2023;14.07.2023;7202170632;"ООО ""СОРОВСКНЕФТЬ""";на техническое устройство, компрессорная установка в сборе: компрессор К-25М, зав. № 217 сосуд, работающий под давлением – ресивер К-25, V-0,12 м3, зав. № 217, рег. №10, эксплуатируемое на опасном производственном объекте «Пункт подготовки и сбора нефти (ПСП в районе НПС «Муген»)», рег. №А57-01399-0008, ООО «Соровскнефть»;ТУ;7720769385;"ООО ""ИНДУСТРИЯ""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-20805-2023;https://monitor-pb.ru/customer/7202170632
61-ЗС-61889-2023;05.05.2023;7017075536;"ООО ""ТОМСКНЕФТЕХИМ""";сооружение - технологический трубопровод «Сброс на факел от насосов G251, G251S от компрессора Р701, сепаратора D701», рег. No 350, применяемое на опасном производственном объекте «Площадка производства полипропилена», рег. NoА62-00746-0001 (II класс опасности) ООО «Томскнефтехим», по адресу: 634067, г. Томск, Кузовлевский тракт, д. 2, стр. 202;ЗС;7017262624;"ООО ""ТЕХНОЛОГИЯ"" (ИНН 7017262624)";соответствует;https://monitor-pb.ru/conclusion/61-%D0%97%D0%A1-61889-2023;https://monitor-pb.ru/customer/7017075536
62-ЗС-57036-2023;27.03.2023;7017075536;"ООО ""ТОМСКНЕФТЕХИМ""";сооружение - «Трубопровод транспортировки этилена от компрессора поз. Б-152 до реакторного блока (корп. 422). Линия 63/2», рег. № П20-61, применяемое на опасном производственном объекте «Площадка производства полиэтилена», рег. №А62-00746-0004 (II класс опасности) ООО «Томскнефтехим», по адресу: 634067, г. Томск, Кузовлевский тракт, д. 2, стр. 202;ЗС;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%97%D0%A1-57036-2023;https://monitor-pb.ru/customer/7017075536
62-ЗС-57872-2023;31.03.2023;7017075536;"ООО ""ТОМСКНЕФТЕХИМ""";сооружение - «Технологический трубопровод. Импульсные трубопроводы компрессора Б-171 от линий нагнетания I ступени до приборов контроля давления», рег.№ П20-69, применяемое на опасном производственном объекте «Площадка производства полиэтилена», рег. №А62-00746-0004 (II класс опасности) ООО «Томскнефтехим», по адресу: 634067, г. Томск, Кузовлевский тракт, д. 2, стр. 202;ЗС;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%97%D0%A1-57872-2023;https://monitor-pb.ru/customer/7017075536
62-ТУ-20459-2019;03.09.2019;3905078834;"ООО ""ГАЗПРОМ ГАЗОМОТОРНОЕ ТОПЛИВО""";техническое устройство - компрессорная установка с поршневым компрессором типа 4HR 3KN-200/210-5-249-WLK, зав. № 51841, применяемое на опасном производственном объекте «Автомобильная газонаполнительная компрессорная станция (АГНКС-1 г. Томск). Местонахождение: : Томская обл., г. Томск, ул. Мелиоративная, д. 2А. Регистрационный номер ОПО: № А 19-09686-0140;ТУ;7731463536;"ООО ""ГАЗТЕХЭКСПЕРТ""";не в полной мере;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-20459-2019;https://monitor-pb.ru/customer/3905078834
62-ТУ-20462-2019;03.09.2019;3905078834;"ООО ""ГАЗПРОМ ГАЗОМОТОРНОЕ ТОПЛИВО""";техническое устройство - компрессорная установка с поршневым компрессором типа 4HR 3KN-200/210-5-249-WLK, зав. № 51842, применяемое на опасном производственном объекте «Автомобильная газонаполнительная компрессорная станция (АГНКС-1 г. Томск). Местонахождение: : Томская обл., г. Томск, ул. Мелиоративная, д. 2А. Регистрационный номер ОПО: № А 19-09686-0140;ТУ;7731463536;"ООО ""ГАЗТЕХЭКСПЕРТ""";не в полной мере;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-20462-2019;https://monitor-pb.ru/customer/3905078834
01-ТУ-09153-2022;27.04.2022;6320004728;"АО ""ТОАЗ""";Техническое устройство: сепаратор III ступени компрессора технологического воздуха, зав.№ MV-8630, тех.№ G-610, рег.№ 40102, опасный производственный объект (ОПО): площадка по производству аммиака на агрегатах фирмы «Кемико», регистрационный номер ОПО: № А53-01507-0001, класс опасности ОПО: I, эксплуатирующая организация: ПАО «ТОАЗ», место установки: цех № 03А, агрегат № 3;ТУ;7734543028;"ООО ""ТМС РУС""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-09153-2022;https://monitor-pb.ru/customer/6320004728
01-ТУ-10431-2022;17.05.2022;6320004728;"АО ""ТОАЗ""";Техническое устройство: сепаратор на всасе компрессора природного газа, зав.№ MV-8601, тех.№ G-111, рег.№ 40107, опасный производственный объект (ОПО): площадка по производству аммиака на агрегатах фирмы «Кемико», регистрационный номер ОПО: № А53-01507-0001, класс опасности ОПО: I, эксплуатирующая организация: ПАО «ТОАЗ», место установки: цех № 03А, агрегат № 3;ТУ;7734543028;"ООО ""ТМС РУС""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-10431-2022;https://monitor-pb.ru/customer/6320004728
01-ТУ-10433-2022;17.05.2022;6320004728;"АО ""ТОАЗ""";Техническое устройство: сепаратор I ступени компрессора технологического воздуха, зав.№ MV-8621, тех.№ G-608, рег.№ 40261, опасный производственный объект (ОПО): площадка по производству аммиака на агрегатах фирмы «Кемико», регистрационный номер ОПО: № А53-01507-0001, класс опасности ОПО: I, эксплуатирующая организация: ПАО «ТОАЗ», место установки: цех № 03А, агрегат № 3;ТУ;7734543028;"ООО ""ТМС РУС""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-10433-2022;https://monitor-pb.ru/customer/6320004728
01-ТУ-10439-2022;17.05.2022;6320004728;"АО ""ТОАЗ""";Техническое устройство: сепаратор II ступени компрессора технологического воздуха, зав.№ MV-8625, тех.№ G-609, рег.№ 40103, опасный производственный объект (ОПО): площадка по производству аммиака на агрегатах фирмы «Кемико», регистрационный номер ОПО: № А53-01507-0001, класс опасности ОПО: I, эксплуатирующая организация: ПАО «ТОАЗ», место установки: цех № 03А, агрегат № 3;ТУ;7734543028;"ООО ""ТМС РУС""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-10439-2022;https://monitor-pb.ru/customer/6320004728
01-ТУ-38893-2022;22.12.2022;7723006328;"АО ""ГАЗПРОМНЕФТЬ - МНПЗ""";Заключение экспертизы промышленной безопасности № ЭПБ-06-00237-0003-2021 на техническое устройство: поршневой компрессор 305ГП 20/18, поз. К-2, зав.№ 07002, факельной установки и установки сбора углеводородных газов и паров (установка утилизации), комплекса производства серы, сероочистки и утилизации газов, производства №2 -каталитического крекинга и облагораживания моторных топлив, АО Газпромнефть-МНПЗ;ТУ;7709059631;"ЗАО ""ГИАП-ДИСТцентр""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-38893-2022;https://monitor-pb.ru/customer/7723006328
06-ЗС-00473-2024;18.01.2024;5009045076;"ООО ""Трио-Инвест""";Заключение экспертизы промышленной безопасности на сооружение применяемое на опасном производственном объекте Всасывающий трубопровод углекислотных компрессоров ОПО: Площадка аммиачно-холодильного хозяйства Класс опасности ОПО III класс. Рег. № А02-55137-0002 от 14.10.2010 г. на объекте ООО «Трио-Инвест» Московская обл., Домодедовский р-н, 34 км трассы «Москва-Дон», стр.1;ЗС;3123348925;"ООО НЦЭ ""БЕЛЭКС""";соответствует;https://monitor-pb.ru/conclusion/06-%D0%97%D0%A1-00473-2024;https://monitor-pb.ru/customer/5009045076
18-ТУ-00664-2023;26.01.2023;7609002208;"ЗАО ""Атрус""";на техническое устройство маслоотделитель компрессора № 2 рег. № 35220 зав. № 25825 принадлежащий ЗАО «АТРУС» применяемое на опасном производственном объекте: Рег. №: А18-01535-0005. Класс опасности: IV . Наименование: Аммиачно-холодильная установка (мясокомбината). Адрес места нахождения ОПО: 152151, Ярославская обл., г. Ростов, ул. Борисоглебское шоссе, д.1;ТУ;3328401520;"АО НПО ""ТЕХКРАНЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/18-%D0%A2%D0%A3-00664-2023;https://monitor-pb.ru/customer/7609002208
18-ТУ-00668-2023;26.01.2023;7609002208;"ЗАО ""Атрус""";на техническое устройство маслоотделитель компрессора № 1 рег. № 35221 зав. № 28163 принадлежащий ЗАО «АТРУС» применяемое на опасном производственном объекте: Рег. №: А18-01535-0005 Класс опасности: IV. Наименование: Аммиачно-холодильная установка (мясокомбината). Адрес места нахождения ОПО: 152151, Ярославская обл., г. Ростов, ул. Борисоглебское шоссе, д.1;ТУ;3328401520;"АО НПО ""ТЕХКРАНЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/18-%D0%A2%D0%A3-00668-2023;https://monitor-pb.ru/customer/7609002208
23-ТУ-29446-2023;25.12.2023;0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2085.2023: на техническое устройство - Воздушный поршневой компрессор C-415М, зав. № 1253 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти «Наратово» (УПС «Наратово»)» рег. № ОПО А41-05127-0512, II класс опасности, УППНГ, АрЦППН, УПС «Наратово», эксплуатирующая организация: ООО «Башнефть-Добыча»;ТУ;7814501150;"ООО ""ЛИДЕР-ЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-29446-2023;https://monitor-pb.ru/customer/0277106840
26-ТУ-26711-2024;21.11.2024;5191431170;"АО ""КОЛЬСКАЯ ГМК""";Заключение экспертизы промышленной безопасности № КГМК/304-2024-067-241 Объект экспертизы: Компрессор воздушный К-250-61-5 № 1, зав. № 296, инв. 170342, эксплуатируемый АО «Кольская Горно-Металлургическая Компания», расположенный по адресу: Мурманская обл., г. Мончегорск Регистрационный номер ОПО: А26-00430-0027 «Площадка цеха энергообеспечения, баллононаполнительная станция» Класс опасности ОПО: III;ТУ;7841484948;"ООО ""ЭНЕРГОЭКСПЕРТ"" (ИНН 7841484948)";соответствует;https://monitor-pb.ru/conclusion/26-%D0%A2%D0%A3-26711-2024;https://monitor-pb.ru/customer/5191431170
38-ТУ-07088-2023;03.05.2023;1102054991;"ООО ""ГАЗПРОМ ПЕРЕРАБОТКА""";Техническое устройство – поршневой воздушный компрессор марки 305ВП 16/70, поз. ВК-1/2,зав.№85001, (установка АКС-1, филиал Астраханский ГПЗ ООО «Газпром переработка» опасный производственный объект «Площадка азотно-кислородной станции 1 и компрессорной воздуха КИП 1 получения кислорода, азота методом низкотемпературной ректификации Астраханского ГПЗ», рег №А19-10619-0061);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/38-%D0%A2%D0%A3-07088-2023;https://monitor-pb.ru/customer/1102054991
38-ТУ-07094-2023;03.05.2023;1102054991;"ООО ""ГАЗПРОМ ПЕРЕРАБОТКА""";Техническое устройство – поршневой азотный компрессор марки 2ВМ4-24/9с, поз. АК-2/2,зав.№010101, (установка АКС-1, филиал Астраханский ГПЗ ООО «Газпром переработка» опасный производственный объект «Площадка азотно-кислородной станции 1 и компрессорной воздуха КИП 1 получения кислорода, азота методом низкотемпературной ректификации Астраханского ГПЗ», рег №А19-10619-0061);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/38-%D0%A2%D0%A3-07094-2023;https://monitor-pb.ru/customer/1102054991
38-ТУ-07184-2023;04.05.2023;1102054991;"ООО ""ГАЗПРОМ ПЕРЕРАБОТКА""";Техническое устройство – поршневой воздушный компрессор марки 305ВП 16/70, поз. ВК-1/1,зав.№410301, (установка АКС-1, филиал Астраханский ГПЗ ООО «Газпром переработка» опасный производственный объект «Площадка азотно-кислородной станции 1 и компрессорной воздуха КИП 1 получения кислорода, азота методом низкотемпературной ректификации Астраханского ГПЗ», рег №А19-10619-0061);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";соответствует;https://monitor-pb.ru/conclusion/38-%D0%A2%D0%A3-07184-2023;https://monitor-pb.ru/customer/1102054991
39-ЗС-13328-2022;19.08.2022;3435900186;"АО ""ВТЗ""";Сооружение: Трубопровод сжатого воздуха от компрессоров К-500 № 1-6 до установок осуш-ки сжатого воздуха 10В-220-2-1, инв. № 110049. ОПО – Установка воздухоразделительная Энергетического цеха № 2, рег. №А39-00790-0007, III класс опасности. АО «Волжский труб-ный завод», Волгоградская область, г. Волжский, проспект Металлургов, дом 6.;ЗС;3442110647;"ООО ""ИТЦ ""СЕРТИФИКАЦИЯ""";соответствует;https://monitor-pb.ru/conclusion/39-%D0%97%D0%A1-13328-2022;https://monitor-pb.ru/customer/3435900186
39-ТУ-06321-2024;17.05.2024;3435801192;"ОАО ""ЭКТОС-ВОЛГА""";техническое устройство: Компрессор 4 АГ тех.№203 отделения Е-8а энергоцеха, применяемое на опасном производственном объекте (ОПО) III класса опасности рег.№ А39-00924-0011 «Площадка энергоцеха производства холода» ОАО «ЭКТОС-Волга», расположенном по адресу 404103, Волгоградская область, г. Волжский, ул. 7-я Автодорога, 23;ТУ;7453274179;"ООО ""ЭКСПЕРТИЗА ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ"" (ИНН 7453274179)";соответствует;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-06321-2024;https://monitor-pb.ru/customer/3435801192
40-ТУ-03493-2023;19.05.2023;5249074105;"ООО ""Синтез-ПКЖ""";"техническое устройство: Компрессор поршневой 2ГМ10-20/320, поз. М101/2, зав. №2, применяемое на опасном производственном объекте ""Площадка по производству пентакарбонильного железа и карбонильных порошков ООО ""Синтез-ПКЖ"", рег. №А40-17035-0002, II класс опасности, расположенном по адресу: 606000, Нижегородская обл., г. Дзержинск, Восточное шоссе 119Ж, эксплуатирующая организация: ООО ""Синтез ПКЖ""";ТУ;5260463426;"ООО НПО ""ЭНЕРГИЯ""";соответствует;https://monitor-pb.ru/conclusion/40-%D0%A2%D0%A3-03493-2023;https://monitor-pb.ru/customer/5249074105
41-ЗС-10640-2020;20.03.2020;0274051582;"ПАО АНК ""БАШНЕФТЬ""";технологический трубопровод № 24 «Трубопровод обратной обо-ротной воды от секущей задвижки Ду 400 до компрессора К-500 № 1», расположенный в цехе № 4, установки АКУ, ПАО АНК «Башнефть» «Баш-нефть-Уфанефтехим», применяемый на опасном производственном объекте «Площадка газокаталитического производства Филиала ПАО АНК «Башнефть» «Башнефть-Уфанефтехим», рег.№ А41–05559–0011, I класс опасности, г. Уфа;ЗС;6617007889;"ООО ""УРАЛЬСКИЙ ЦЕНТР ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-10640-2020;https://monitor-pb.ru/customer/0274051582
43-ЗС-294955-2023;15.05.2023;6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";ЗАКЛЮЧЕНИЕ № 2022-ТК-0588-ЗС ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на технологический трубопровод: «Трубопровод отдувок из сепаратора №20 в компрессор К-1», рег. №1223, эксплуатируемый на опасном производственном объекте: рег. №А53-01264-0020, класс опасности –I, «Площадка переработки мономеров и производства синтетического каучука» ООО «Тольяттикаучук», Самарская область, г. Тольятти.;ЗС;1644096286;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%97%D0%A1-294955-2023;https://monitor-pb.ru/customer/6323049893
43-ТУ-312322-2023;26.10.2023;1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";ЗАКЛЮЧЕНИЕ № 2023-ЕН-063-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство – винтовой компрессор 7ВКГ-30/7 зав.№86001, применяемое на опасном производственном объекте: Площадка промысловой компрессорной станции № 21 (Управление «Татнефтегазперера-ботка»)», рег.№А43-01519-0392, III класс опасности, ЦКППН, НГДУ «Елховнефть», ПАО «Татнефть» им В.Д. Шашина;ТУ;1644096286;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-312322-2023;https://monitor-pb.ru/customer/1644003838
43-ТУ-316671-2023;08.12.2023;1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";ЗАКЛЮЧЕНИЕ № 2023-ДН-159-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство – винтовой компрессор 7ВКГ-25/5 зав.№79007, применяемое на опасном производственном объекте: Площадка промысловой компрессорной станции № 11/20 (Управление «Татнефтегазпереработка»)», рег.№А43-01519-0396, III класс опасности, ЦКППН, НГДУ «Джалильнефть», ПАО «Татнефть» им В.Д. Шашина;ТУ;1644096286;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-316671-2023;https://monitor-pb.ru/customer/1644003838
49-ТУ-00356-2019;14.01.2019;1102054991;"ООО ""ГАЗПРОМ ПЕРЕРАБОТКА""";противопульсирующий сосуд «всасывания» 09С101АА рег. №Н-1871, противопульсирующий сосуд «всасывания» 09С101АВ рег. №Н-1872, противопульсирующий сосуд «нагнетания» 09С101АС рег. №Н-1873, противопульсирующий сосуд «нагнетания» 09С101АD рег. №Н-1874 компрессора 09С101А (тип СВ.КМ-2, зав.№689) установки У-09 цех №2 газоперерабатывающего завода ООО «Газпром добыча Оренбург» по истечению сроков службы;ТУ;5610003940;"АО ""Системы и технологии обеспечения безопасности. Техдиагностика""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-00356-2019;https://monitor-pb.ru/customer/1102054991
53-ЗС-11060-2023;12.04.2023;6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";ЗАКЛЮЧЕНИЕ №2022-ТК-0646-ЗС ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на технологический трубопровод: «Линия от коллектора всаса до компрессора 4АГ №202», рег. № 0091/20, эксплуатируемый на опасном производственном объекте: рег. № А5З-01264-0020, класс опасности - I «Площадка переработки мономеров и производства синтетического каучука» ООО «Тольяттикаучук», Самарская область, г. Тольятти.;ЗС;1644096286;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";не в полной мере;https://monitor-pb.ru/conclusion/53-%D0%97%D0%A1-11060-2023;https://monitor-pb.ru/customer/6323049893
62-ЗС-76381-2023;08.09.2023;7017075536;"ООО ""ТОМСКНЕФТЕХИМ""";сооружение «Технологический трубопровод высокого давления. Линия А-63/1 - от нагнетания компрессора А-171 до к.421», рег. № П 20-52, применяемое на опасном производственном объекте ООО «Томскнефтехим». «Площадка производства полиэтилена», рег. №А62-00746-0004. II класс опасности, по адресу: 634067, г. Томск, Кузовлевский тракт, д. 2, строение 202;ЗС;7017216956;"ООО ""РУСЭНЕРГО""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%97%D0%A1-76381-2023;https://monitor-pb.ru/customer/7017075536
67-ТУ-15579-2022;10.11.2022;3801046700;"АО ""АЗП""";"Маслоотделитель компрессора В-101/1, поз. МО, зав. № 2, рег. № 27 место расположения «Площадка производства олефинов» рег. № А67-00348-0001, от 13.02.2001г. I класс опасности; Иркутская область, г. Ангарск, Первый промышленный массив, квартал 8,17 АО «АЗП», цех № 122/123, объект 1074";ТУ;3812010128;"АО ""ИРКУТСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И КОНСТРУКТОРСКИЙ ИНСТИТУТ ХИМИЧЕСКОГО И НЕФТЯНОГО МАШИНОСТРОЕНИЯ""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-15579-2022;https://monitor-pb.ru/customer/3801046700
67-ТУ-15580-2022;10.11.2022;3801046700;"АО ""АЗП""";"Маслоотделитель компрессора В-101/3 поз. МО, зав. № 7, рег. № 99 место расположения «Площадка производства олефинов» рег. № А67-00348-0001, от 13.02.2001г. I класс опасности; Иркутская область, г. Ангарск, Первый промышленный массив, квартал 8,17 АО «АЗП», цех № 122/123, объект 1074";ТУ;3812010128;"АО ""ИРКУТСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И КОНСТРУКТОРСКИЙ ИНСТИТУТ ХИМИЧЕСКОГО И НЕФТЯНОГО МАШИНОСТРОЕНИЯ""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%A3-15580-2022;https://monitor-pb.ru/customer/3801046700
01-ТУ-04116-2023;22.02.2023;7737049096;"ОАО ""БИКОМ""";Заключение № НЦ-1790/1-К-2023 экспертизы промышленной безопасности технического устройства аммиачного компрессора ВХ-350 зав. № 95001 (техн. № 12) применяемого на опасном производственном объекте III класса опасности «Аммиачно-холодильная уста-новка» рег. № А01-00017-0003 от 02.08.2022 г. АО «БИКОМ» (РФ, г. Москва);ТУ;7705507314;"ООО ""НТП ЦЕНТРХИММАШ""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-04116-2023;https://monitor-pb.ru/customer/7737049096
23-ТУ-26439-2023;05.12.2023;0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2095.2023: на техническое устройство - Воздушный поршневой компрессор ВУ 3,5/9, зав. № 21149 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (УПС «Юсупово»)» рег. № ОПО А41-05127-0459, II класс опасности, УППНГ, АрЦППН, УПС «Юсупово», эксплуатирующая организация: ООО «Башнефть-Добыча»;ТУ;7814501150;"ООО ""ЛИДЕР-ЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26439-2023;https://monitor-pb.ru/customer/0277106840
23-ТУ-26441-2023;05.12.2023;0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2094.2023: на техническое устройство - Воздушный поршневой компрессор ВУ 3,5/9, зав. № 21050 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (УПС «Юсупово»)» рег. № ОПО А41-05127-0459, II класс опасности, УППНГ, АрЦППН, УПС «Юсупово», эксплуатирующая организация: ООО «Башнефть-Добыча»;ТУ;7814501150;"ООО ""ЛИДЕР-ЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26441-2023;https://monitor-pb.ru/customer/0277106840
23-ТУ-26623-2023;06.12.2023;0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2344.2023: на техническое устройство - Воздушный поршневой компрессор C-415М, зав. № 1517 - применяемое на опасном производ-ственном объекте «Участок предварительной подготовки нефти «Биаваш» (УПС «Биаваш»)» рег. № ОПО А41-05127-0528, II класс опасности, УППНГ, КЦППН, УПС «Биаваш», эксплуатирующая организация: ООО «Башнефть-Добыча»;ТУ;7814501150;"ООО ""ЛИДЕР-ЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26623-2023;https://monitor-pb.ru/customer/0277106840
23-ТУ-26656-2023;06.12.2023;0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2345.2023: на техническое устройство - Воздушный поршневой компрессор C-415М, зав. № 1770 - применяемое на опасном производ-ственном объекте «Участок предварительной подготовки нефти «Биаваш» (УПС «Биаваш»)» рег. № ОПО А41-05127-0528, II класс опасности, УППНГ, КЦППН, УПС «Биаваш», эксплуатирующая организация: ООО «Башнефть-Добыча»;ТУ;7814501150;"ООО ""ЛИДЕР-ЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26656-2023;https://monitor-pb.ru/customer/0277106840
