inn;predpriyatie
6676000476;"ОАО &quot;Ирбитский молочный завод&quot;"
6646015316;"АО &quot;1015 ЗРВТИ&quot;"
6671461402;"ООО &quot;Машиностроительный завод им. В.В. Воровского&quot;"
4501008142;"АО &quot;КУРГАНМАШЗАВОД&quot;"
0560022871;"ООО &quot;ГАЗПРОМ ПРОЕКТИРОВАНИЕ&quot;"
8603166755;"ООО &quot;ЗАПСИБТРАНСГАЗ&quot;"
5437100446;"ОАО &quot;Татарский маслокомбинат&quot;"
7017239311;"ООО &quot;Промэксплуатация&quot;"
2261001027;"ОАО &quot;Черемновский сахарный завод&quot;"
2446000322;"АО &quot;Красноярская ГЭС&quot;"
4230033209;"ООО &quot;ЮТЭЦ&quot;"
2457081355;"АО &quot;НОРИЛЬСКТРАНСГАЗ&quot;"
2724153816;"ООО &quot;Хабаровский Хладокомбинат&quot;"
2703080652;"ООО &quot;Комсомольский хладокомбинат&quot;"
4101134720;"ООО &quot;Хладокомбинат&quot; (ИНН 4101134720)"
8203010961;"ООО &quot;Колхоз Ударник&quot;"
4100013811;ООО Петропавловск-Камчатский РКЗ
8203002583;"ООО &quot; Северо-Восточная компания&quot;"
9102002878;"ГУП РК &quot;Крымэнерго&quot;"
9111022140;"АО &quot;СУДОСТРОИТЕЛЬНЫЙ ЗАВОД ИМЕНИ Б.Е. БУТОМЫ&quot;"
7113021283;"ООО &quot;Кубаньмасло-ЕМЗ&quot;"
6027201971;"ГБУЗ ПО  &quot;Псковская областная инфекционная клиническая больница&quot;"
6909006018;"АО &quot;ЗМВ &quot;Вереск&quot;"
5604033209;"ООО &quot;ГЗОЦМ &quot;ГАЙСКАЯ МЕДЬ&quot;"
1660198648;"ООО &quot;Азнакай сэте&quot;"
5011023633;"ООО &quot;Лантманнен Юнибэйк&quot;"
7705008315;"ОАО &quot;Строительно-промышленная компания Мосэнергострой&quot; Дзержинский ПСФ"
6218000440;"ОАО &quot;Молоко&quot; (ИНН 6218000440)"
6204009387;"ООО &quot;Касимовский картофель&quot;"
3227005513;"ТНВ &quot;СЫР СТАРОДУБСКИЙ&quot;"
7107009048;"АО &quot;ТМК&quot;"
7730239877;АО «ГКНПЦ им. М.В. Хруничева»
6829001007;"ОАО &quot;Котовский ЛКЗ&quot;"
3304001361;"АО &quot;ОС Стекловолокно&quot;"
7813351079;"ООО &quot;Импульс&quot; (ИНН 7813351079)"
5045067325;"ООО &quot;КАШИРСКАЯ ГРЭС&quot;"
4705001850;"НИЦ &quot;КУРЧАТОВСКИЙ ИНСТИТУТ&quot;-ПИЯФ"
4703058668;"ООО &quot;ПИТ-ПРОДУКТ&quot;"
1001004472;"АО &quot;СЛАВМО&quot;"
1102020632;"ЗАО &quot;Тиман-Печора Эксплорэйшн&quot;"
2902073635;"ООО &quot;Севмясторг&quot;"
2329016248;"ООО &quot;РУСТАРК&quot;"
2312166206;"ООО &quot;Маркетинг Компани Плюс&quot;"
2364009853;"ООО &quot;КСП &quot;ДРУЖБА&quot;"
0105003182;"ЗАО &quot;МОЛКОМБИНАТ &quot;АДЫГЕЙСКИЙ&quot;"
3128037345;"ООО &quot;ОСМиБТ&quot;"
3123067522;"ООО &quot;Полисинтез&quot;"
2634814807;"ООО &quot;ПЛАНЕТА&quot; (ИНН 2634814807)"
2635801991;"ООО &quot;ГЕЛИОС&quot; (ИНН 2635801991)"
2632013897;"ЗАО &quot;Холод&quot; (ИНН 2632013897)"
1646016800;"ООО &quot;Кислородная станция&quot;"
7805730570;"АО &quot;НТК &quot;КРИОГЕННАЯ ТЕХНИКА&quot;"
7717662787;"АО НПО &quot;Тяжпромарматура&quot;"
5835013986;"ГБУЗ  &quot;ООД&quot;"
7720622632;"ООО &quot;Владтехгаз&quot;"
7438011866;"ООО &quot;ЧЕЛЯБТЕХГАЗ&quot;"
5029030328;"ФГБУ &quot;СКК &quot;ПОДМОСКОВЬЕ&quot; МО РФ"
6615000648;"ОАО &quot;Металлист&quot; (ИНН 6615000648)"
222200282700;Индивидуальный предприниматель Ковтун Дмитрий Валерьевич
6920004744;"ООО &quot;Валерия&quot;"
3443929213;"ООО &quot;КРИОКОМПЛЕКТ&quot;"
2539007602;"КГАУЗ &quot;Владивостокская  клиническая больница № 2 &quot;"
6629020796;"ООО &quot;НПО &quot;ЦЕНТРОТЕХ&quot;"
8906005041;"ГЯ &quot;Муравленковская городская больница&quot;"
7714968470;"ООО &quot;ЗМК МОСТ&quot;"
2703000015;"ПАО &quot;АСЗ&quot;"
2308152747;"ООО &quot;СТРОЙ! ЭКСПЕРТ&quot;"
6664013880;"АО &quot;УРАЛХИММАШ&quot;"
5053067248;"ООО &quot;Агрокомплекс &quot;Иванисово&quot;"
245200203248;ИП СИГАЕВ Д. Б.
6661002061;ГАУЗ СО «ЦСВМП «УИТО им. В.Д. Чаклина»
8610016694;"ООО &quot;МЕДТЕХГАЗ&quot;"
6617025334;"ГАУЗ СО &quot;КГБ&quot;"
6662054256;"МБУ &quot;ЦГКБ №1 Октябрьского района&quot;"
7448009721;"ОАО &quot;Челябвтормет&quot;"
7709804318;"ООО &quot;Праксэа Рус&quot;"
7447168630;"ООО &quot;Технология&quot; (ИНН 7447168630)"
8901016346;"ООО &quot;Кислород&quot; (ИНН 8901016346)"
2452025371;"ООО &quot;КАЗ&quot; (ИНН 2452025371)"
2311280957;"ООО &quot;БАРЫШ-СФЕРА&quot;"
9309010650;"ООО ЦОФ &quot;ДОНЕЦКАЯ&quot;"
6658225950;"ФКУЗ &quot;МСЧ МВД РОССИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ&quot;"
9201001480;"ООО &quot;КФГ&quot;"
7610056896;"ООО &quot;ТЕХНОГАЗ-СЕРВИС&quot;"
5249105219;"АО &quot;КОРУНД-ЦИАН&quot;"
645301190606;ХЛЕБНИКОВА Н.А.
2458008580;"ООО &quot; ЛПЗ &quot; СЕГАЛ &quot;"
7720237158;"ООО &quot;КРИОКОМ&quot;"
7201000726;"АО &quot;ТРАНСНЕФТЬ - СИБИРЬ&quot;"
6623136360;"ООО ТТК &quot;АЛЬФАГАЗСЕРВИС-НТ&quot;"
5261022992;"ГБУЗ НО&quot;ДГКБ № 1&quot;"
6678016584;"ООО &quot;ЭТНАТРАНС&quot;"
7701888612;"ООО &quot;НЕФТЕХИМСТАНДАРТ&quot;"
5037007869;"НИЦ &quot;Курчатовский институт&quot;-ИФВЭ"
2539010235;"ГБУЗ &quot;ККБ № 2&quot;"
5515007013;"БУЗОО &quot;Калачинская ЦРБ&quot;"
2465042455;"КГБУЗ &quot;КМРД №1&quot;"
6658081585;"ГАУЗ СО &quot;СОКБ № 1&quot;"
3800000220;"АО &quot;ИРКУТСКЭНЕРГО&quot;"
3102003214;"СПК  &quot;Колхоз имени  Горина"
5503218595;"ООО &quot;Монти-Сиб и К&quot;"
7702509257;"ООО &quot;НГКО НОВАЯ ГАЗОВАЯ КОМПАНИЯ&quot;"
8601004445;"БУ &quot;ОКРУЖНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА&quot;"
233600164522;ИП Артеменко А. А.
5018202198;"АО &quot;КБхиммаш им. А.М. Исаева&quot;"
1647000480;"ООО &quot;ПСФ &quot;Гидромонтаж&quot;"
5501186901;"ООО &quot;ВСД&quot;"
6165175370;"ООО &quot;Эйр Продактс Газ&quot;"
3300015282;"ООО &quot;ЭКСПЕРТНАЯ БЕЗОПАСНОСТЬ&quot;"
7022009183;"ООО &quot;НПР&quot;"
6382079900;"ООО &quot;ЭТМ&quot; (ИНН 6382079900)"
0277046541;"ООО &quot;НИП НГ &quot;Петон&quot;"
3204001047;"АО &quot;Новозыбковский машиностроительный завод&quot;"
6162074800;"ООО &quot;ТИХИЙ ДОН-3000&quot;"
5837027215;"ГБУЗ &quot;Пензенский областной клинический центр специализированных видов медицинской пом"
3812014690;"ГБУЗ &quot;ИОКБ&quot;"
7715234497;ООО «Эссельте»
2315112840;"ООО &quot;НОВОРОССИЙСКИЙ КИСЛОРОДНЫЙ ЗАВОД&quot;"
0276031020;"МУЭСП &quot;УФАГОРСВЕТ&quot;"
6658463168;"ГБУЗ СО &quot;СООД&quot;"
9909005806;"&quot;САХАЛИН ЭНЕРДЖИ ИНВЕСТМЕНТ КОМПАНИ ЛТД.&quot; &quot;SAKHALIN ENERGY INVESTMENT COMPA"
6155093513;"ООО &quot;Кислородная Станция&quot;"
5034050143;"АО &quot;КАМПО&quot;"
8603139198;"БУ &quot;Нижневартовская городская больница&quot;"
1435214835;"ООО &quot;ВИТОР&quot;"
5610128385;"АО &quot;ЮЖНОЕ РТП&quot;"
7735069192;"ГБУЗ &quot;ГБ № 3 ДЗ Москвы&quot;"
5023000207;ФГБУЗ МСЧ №154 ФМБА России
6931007289;"ООО &quot;КЭК&quot; (ИНН 6931007289)"
7449145822;"ООО &quot;ТМК ТР&quot;"
4221000535;"АО &quot;РУСАЛ НОВОКУЗНЕЦК&quot;"
5404463170;"ООО &quot;ХолодИнвест&quot;"
3823017125;"ФК &quot;Лена&quot; им. В.Н. Вербицкого Росрезерва"
2901017998;"ГБУЗ АО &quot;АОДКБ&quot;"
7302000183;"АО &quot;АЛЕВ&quot;"
8612014565;"БУХМАОЮ &quot;Пыть-Яхская окружная клиническая больница&quot;"
8905030310;"ООО &quot;НГМ&quot; (ИНН 8905030310)"
7722614309;"ООО &quot;Богуславец&quot;"
5402103510;"ХК ПАО &quot;НЭВЗ-Союз&quot;"
3801046676;"АО &quot;АЗКИОС&quot;"
8603118208;"АО&quot;СНПХ&quot;"
2623030222;"ООО &quot;СТАВРОПОЛЬСКИЙ БРОЙЛЕР&quot;"
3702055750;"ООО &quot;Промэнерго&quot; (ИНН 3702055750)"
0261012138;"ООО &quot;ИДЕЛЬ НЕФТЕМАШ&quot;"
7107111034;"ООО &quot;СТРОЙИНВЕСТГРУПП&quot;"
7730248021;"ООО &quot;ИСО&quot;"
5046001101;"АО ФИРМА &quot;АВГУСТ&quot;"
7807061269;"ООО &quot;ЧИПИТА САНКТ-ПЕТЕРБУРГ&quot;"
4223119624;"ООО ЦОФ &quot;Краснокаменская&quot;"
9715297148;"ООО &quot;ОМК&quot;, ООО &quot;Останкинский молочный комбинат&quot;"
4345274313;"ООО &quot;КИСЛОРОД СЕРВИС ФАРМ&quot;"
6454004102;"АО &quot;ПРОМЭЛЕКТРОНИКА&quot;"
1435099188;"ГАУ РС (Я) &quot;РБ №1 - НЦМ ИМ.М.Е. НИКОЛАЕВА&quot;"
1001004095;"АО &quot;АКАР&quot;"
6652002594;"ЗАО &quot;Завод элементов трубопроводов&quot;"
8608040266;"БУ &quot;КОГАЛЫМСКАЯ ГОРОДСКАЯ БОЛЬНИЦА&quot;"
6316271946;"ООО &quot;ННК - САМАРАНЕФТЕГАЗ&quot;"
4214019140;"АО &quot;РАСПАДСКАЯ-КОКСОВАЯ&quot;"
4907005752;"ООО &quot;АГАТ&quot; (ИНН 4907005752)"
1660147185;"АО &quot;НПО ГИПО&quot;"
3800000340;"АО &quot;ВСРП&quot;"
1660004878;"АО &quot;КАЗАНЬКОМПРЕССОРМАШ&quot;"
7830000190;"ОАО &quot;Оркла Брэндс Россия&quot;"
8905039538;"ООО &quot;ГПН-ЛОГИСТИКА&quot;"
3234031560;"ЗАО &quot;К-Энергомаш&quot;"
8603005902;"БУ &quot;НИЖНЕВАРТОВСКАЯ ОКРУЖНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА&quot;"
7715008152;"ОАО &quot;Московский хладокомбинат N 9&quot;"
3801142475;"ООО &quot;ПРОДБАЗА&quot; (ИНН 3801142475)"
1215001662;"ОАО &quot;Марбиофарм&quot;"
7805059786;"АО &quot;МЗ &quot;ПЕТРОСТАЛЬ&quot;"
4345316002;"ООО &quot;КИРОВТЕХГАЗ&quot;"
3528237243;"ООО &quot;ЧМК&quot; (ИНН 3528237243)"
4703124060;"АО &quot;ЛСР. БАЗОВЫЕ&quot;"
7730017480;ГБКБ № 51 ДЗМ
6320005520;"ГБУЗ СО &quot;ТГКБ №5&quot;"
1831089218;"ООО &quot;КОМОС ГРУПП&quot;"
5042000210;"ЗАО &quot;Сергиево-Посадский хладокомбинат&quot;"
4205303317;"ООО &quot;НИЦ &quot;СИБПБ&quot;"
4024015860;"ООО &quot;УЛЬТРАБИЛД МДФ&quot;"
5190062918;"ООО &quot;САДКО&quot; (ИНН 5190062918)"
2901034584;"ГБУЗ АО &quot;АКОД&quot;"
5262035017;"ГБУЗ НО &quot;НОДКБ&quot;"
3812070920;"ООО &quot;ИРКУТСКИЙ ХЛАДОКОМБИНАТ&quot;"
7424030241;"ООО &quot;Агрофирма Ариант&quot;"
0272903150;"ООО &quot;Кроношпан ОСБ&quot;"
0326482208;"ООО &quot;У-УСМ&quot;"
5190400363;"ОАО &quot;ХЛАДОКОМБИНАТ&quot; (ИНН 5190400363)"
3257029920;"ООО СКФ &quot;КОМФОРТ&quot;"
4700001254;ГБУЗ ЛОКБ
3801128921;"ООО &quot;СЫТАЯ УЛЫБКА&quot;"
7817015310;"СПБ ГБУЗ &quot;ДГБ № 22&quot;"
7805059867;"АО &quot;ПЕТЕРБУРГСКИЙ ТРАКТОРНЫЙ ЗАВОД&quot;"
5040048921;"ООО &quot;Хохланд Руссланд&quot;"
8601010209;"КУ &quot;Ханты-Мансийский клинический психоневрологический диспансер&quot;"
7225003194;"ООО &quot;РН-УВАТНЕФТЕГАЗ&quot;"
7722169626;"ЗАО &quot;Микояновский мясокомбинат&quot;"
6166048181;"ООО &quot;КЗ &quot;РОСТСЕЛЬМАШ&quot;"
7802078420;"СПБ ГБУЗ &quot;ГМПБ № 2&quot;"
4710001670;"ГБУЗ ЛО &quot;ЛУЖСКАЯ МБ&quot;"
2466068008;"ООО &quot;ФМ &quot;СЛАВИЦА&quot;"
1658139229;"ООО &quot;Медтехгаз +&quot;"
4214040706;"ООО &quot;ОБОГАТИТЕЛЬНЫЙ КОМПЛЕКС ЛИСТВЯНСКИЙ&quot;"
7116010113;"ООО &quot;Аэрозоль Новомосковск&quot;"
2349013319;"МБУ &quot;Славянская ЦРБ&quot;"
5910004528;"ОАО &quot;АМЗ&quot; (ИНН 5910004528)"
7701317584;"ООО &quot;ГЕА ФАРМ ТЕХНОЛОДЖИЗ РУС&quot;"
1003004735;"ООО &quot;КАВИАР&quot;"
7435006346;"АО &quot;АГК&quot;"
7205019630;"ОАО &quot;ИМЗ&quot;"
0902009354;"РГБУЗ &quot;КЦГРБ&quot;"
4321000708;"ОАО &quot;АСРЗ ИМЕНИ КИРОВА&quot;"
5615016741;"АО &quot;МК ОРМЕТО-ЮУМЗ&quot;"
4205159568;"ООО &quot;АГ - Кемеровский мясокомбинат&quot;"
7704084426;"ФГБУ &quot;НИИГБ&quot; РАМН"
3123315768;"ООО &quot;Белэнергомаш-БЗЭМ&quot;"
7802010020;ФГБОУ ВО СПБГПМУ МИНЗДРАВА РОССИИ
2926005049;"ЗАО &quot;АМУ &quot;СЗЭМ&quot;"
6662022984;"ГБУЗ СО &quot;СОКПБ&quot;"
1420002690;"АО &quot;САРЫЛАХ-СУРЬМА&quot;"
2635014240;"АО &quot;ГАЗПРОМ ГАЗОРАСПРЕДЕЛЕНИЕ СТАВРОПОЛЬ&quot;"
5029104266;"ЗАО &quot;МПК&quot;"
6903001493;"ОАО &quot;Мелькомбинат&quot;"
5258016163;"ГБУЗ НО &quot;Городская больница № 33&quot;"
0256017941;"ООО &quot;Уран&quot;"
7424011457;"ООО &quot;ЮЖНОУРАЛЬСКИЙ ЗМКМ&quot;"
2310067979;"ООО &quot;РЕСУРС ЮГ&quot;"
7728095113;ФГАОУ ВО РНИМУ им. Н.И. Пирогова Минздрава России
3123448020;"ОГБУЗ &quot;ДОКБ&quot; (ИНН 3123448020)"
3444018005;"ООО &quot;СП  &quot;Галакс&quot;"
7019035722;"АО &quot;ГАЗПРОМ ДОБЫЧА ТОМСК&quot;"
4628001532;"АО &quot;ЩИГРОВСКИЙ КХП&quot;"
4011029440;"ООО &quot;АГРИ-ФАРМ&quot;"
7813047463;ФГБОУ ВО ПСПБГМУ ИМ. И.П. ПАВЛОВА МИНЗДРАВА РОССИИ
6165233921;"ООО &quot;ЭЦ &quot;РЕШЕНИЕ&quot;"
2601002398;"МУЗ &quot;Александровская ЦРБ&quot;"
7017001936;"АО &quot;ТОМСКИЕ МЕЛЬНИЦЫ&quot;"
7228000177;"ГБУЗ ТО &quot;ОБЛАСТНАЯ БОЛЬНИЦА №23&quot; (Г. ЯЛУТОРОВСК)"
7708619320;"ПАО &quot;ОАК&quot;"
3128036341;"ООО &quot;Криоген&quot; (ИНН 3128036341)"
8602216523;"ООО &quot;ВАЛЛИС&quot;"
7724044189;ФГБУ ФНКЦ ФМБА России
3201001955;"ОАО &quot;Брянский арсенал&quot;"
6320007126;ГБУЗ СО «ТГКБ №1»
7817033895;"ГУЗ &quot;Городская больница № 33&quot;"
2632034569;"ГБУЗ СК &quot;РОДИЛЬНЫЙ ДОМ&quot; Г.ПЯТИГОРСКА"
2628009658;"ГБУЗСК &quot;КИСЛОВОДСКАЯ ГОРОДСКАЯ СПЕЦИАЛИЗИРОВАННАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА&quot;"
7718083969;"ФГБУ &quot;Клиническая больница&quot;"
7719145431;"ООО &quot;НЬЮТЭК-М&quot;"
7816058093;ГБУ СПБ НИИ СП ИМ. И.И. ДЖАНЕЛИДЗЕ
7821007633;"ФГБУ &quot;РНЦРХТ ИМ. АК. А.М. ГРАНОВА&quot; МИНЗДРАВА РОССИИ"
3823015174;"ООО &quot;ГАРАНТ&quot; (ИНН 3823015174)"
2539021244;"ГБУЗ &quot;ПКОД&quot;"
6623122216;"ООО &quot;ЯМЗ&quot; (ИНН 6623122216)"
7804349796;"ООО &quot;ИНСТИТУТ ГИПРОНИКЕЛЬ&quot;"
7722086539;"ГБУЗ &quot;ГКБ № 29 им. Н.Э. Баумана&quot;"
6902010174;"ГБУЗ &quot;ОКБ&quot;"
4716027579;"ООО &quot;УНИ-БЛОК&quot;"
7714299854;"ООО &quot;МАТЕН&quot;"
7721261080;"ГУП &quot;ЛПЗ&quot;"
7729152967;"ГБУЗГМ &quot;Научно-практический центр детской психоневрологии Департамента здравоохранени"
6154112724;"ООО &quot;Атмосфера&quot; (ИНН 6154112724)"
7729756165;"ООО &quot;НПК Медиана&quot;"
7223008503;"ГБУЗ ТО &quot;Областная больница №3&quot; (г.Тобольск)"
7813085250;СПБ ГБУЗ ГКОД
1660303170;"ООО &quot; ТехГазСервис&quot;"
7731147890;"ГБУЗ &quot;НПЦ СПЕЦ.МЕД.ПОМОЩИ ДЕТЯМ ДЗМ&quot;"
5321130385;"ООО &quot;ВАЛЕРИЯ В-Н&quot;"
7728016351;"ФГБУ &quot;&quot;НМИЦ эндокринологии&quot; Минздрава России"
7734115329;"ГБУЗ &quot;ГКБ № 52 ДЗМ&quot;"
7804302780;"ЧУЗ &quot;КБ &quot;РЖД-МЕДИЦИНА&quot; Г.С- ПЕТЕРБУРГ&quot;"
2341007458;"ОАО &quot;Ленинградскагропромснаб&quot;"
7733574898;"ФГАУ &quot;Лечебно-реабилитационный центр&quot; Министерства здравоохранения Российской Фе"
5258038600;"ГБУЗ НО &quot;Городская клиническая больница № 7 имени Е.Л.Березова&quot;"
2631029799;"ООО &quot;Птицекомбинат&quot;"
3664222670;"ООО &quot;Евдаково&quot;"
3005007171;"ООО &quot;ПКФ &quot;РиАст&quot;"
7716035705;"ГБУЗГМ &quot;Городская клиническая больница № 20 Департамента здравоохранения города Москв"
1657218245;"ООО &quot;ГАРД&quot;"
5249124973;"ООО &quot;Капролактам ТС&quot;"
5261012088;ИХВВ РАН
0263006362;"ООО &quot;ККК&quot;"
0268039844;"ООО &quot;БАШПЛАСТ&quot;"
0250146771;"ООО &quot;ХЛАДОКОМБИНАТ&quot; (ИНН 0250146771)"
5503041362;"БУЗОО &quot;ГКБ № 11&quot;"
7718084200;"ГБУЗГМ &quot;Городская клиническая больница им. братьев Бахрушиных Департамента здравоохра"
4715001507;"ГБУЗ ЛО &quot;ТИХВИНСКАЯ МБ&quot;"
5920027644;"ООО &quot;ДИКОН-НК&quot;"
4345000217;"ОАО &quot;КМ&quot;"
2128701733;"ОАО &quot;ТГК-5&quot;"
1660047335;"ООО&quot;ТехноРемСтрой-Казань&quot;"
5836616507;"ООО &quot;Альбатрос&quot; (ИНН 5836616507)"
6418001160;"ФКП &quot;Горный&quot;"
7329008990;"ООО &quot;НИИАР-ГЕНЕРАЦИЯ&quot;"
1500004950;"АО &quot;ИНФРАСТРУКТУРНЫЕ ПРОЕКТЫ&quot;"
6383004209;"ООО &quot;АКВА&quot;"
7728065856;"ФГБУ &quot;Российский научный центр рентгенорадиологии&quot; Министерства здравоохранения "
6315526630;"АО &quot;ЖИГУЛЕВСКОЕ ПИВО&quot;"
6314001310;"ЗАО &quot;Завод ЖБИ №7&quot;"
6725012043;"АО &quot;РОСЛАВЛЬСКИЙ ВРЗ&quot;"
6629020789;"ООО &quot;Уралприбор&quot;"
6612000551;"АО &quot;СинТЗ&quot;"
6606015454;"ООО &quot;УГМК-АГРО&quot;"
7707011465;"ГБУЗ &quot;ГКБ № 24 ДЗМ&quot;"
7713059497;"ФГАУ &quot;НМИЦ &quot;МНТК &quot;Микрохирургия глаза&quot; им. акад. С.Н. Федорова&quot; М"
5404239097;"ФК &quot;Восход&quot; Росрезерва"
2245002584;"ООО &quot;Третьяковский МСЗ&quot;"
2224152758;"АО &quot;СГК-АЛТАЙ&quot;"
2207000064;"ЗАО &quot;Каменский маслосыркомбинат&quot;"
2801070853;"ЗАО &quot;Агрофирма АНК&quot;"
3128138181;"ОГБУЗ  &quot;Старооскольская окружная больница Святителя Луки Крымского&quot;"
3015081689;"ФГБУ &quot;ФЦССХ&quot; МИНЗДРАВА РОССИИ (Г. АСТРАХАНЬ)"
3443901345;"ГБУЗ &quot;ВОКОД №1&quot;"
2540049276;"ООО &quot;Фабрика мороженого&quot;"
2543002981;"ООО &quot;Холодильные установки&quot;"
2511001569;"АО &quot;МЗ &quot;УССУРИЙСКИЙ&quot;"
4108003484;"ОАО &quot;Озерновский РКЗ № 55&quot;"
4107002304;"ОАО &quot;Колхоз Октябрь&quot;"
4108000596;"РА &quot;Колхоз Красный Труженик&quot;"
4101081250;"ООО &quot; Витязь-Авто&quot;"
4102006640;"ООО &quot;РПЗ &quot;Сокра&quot;&quot;"
6501036545;"ОАО &quot;Колос&quot; (ИНН 6501036545)"
9102016743;"ГУП РК &quot;КРЫМГАЗСЕТИ&quot;"
7801001369;"СПБ ГБУЗ &quot;ГОРОДСКАЯ ПОКРОВСКАЯ БОЛЬНИЦА&quot;"
7722352710;"ООО &quot;КОНСОРС СЕРВИС&quot;"
5406603432;"ООО &quot;ЭНЕРГОТРАНЗИТ&quot;"
6952026606;"ООО &quot;МУЭЦ &quot;РАСЦВЕТ&quot;"
7706137673;"ФГБУ &quot;НМИЦ ССХ им. А.Н. Бакулева&quot; Минздрава России"
5016005250;"ОАО &quot;ИЭММ&quot;"
612503559761;ИП Ильгов С.А.
7704047505;ФГАОУ ВО Первый МГМУ им. И.М.Сеченова Минздрава России (Сеченовский Университет)
6229069892;"ООО &quot;ЭКОГАЗ&quot; (ИНН 6229069892)"
3662065051;"ООО &quot;ЭФКО Пищевые Ингредиенты&quot;"
4608005793;"ООО &quot;Олымский сахарный завод&quot;"
3665040746;"ООО &quot;Криосервис&quot; (ИНН 3665040746)"
3602011855;"ООО &quot;ЭкоНива Молоко Воронеж&quot;"
3605007590;"ЗАО &quot;НМК&quot;"
6829018032;"ОАО &quot;Корпорация &quot;Росхимзащита&quot;"
1651064944;"ГАУЗ &quot;Нижнекамская центральная районная многопрофильная больница&quot;"
5072000915;"ООО &quot;Винербергер Кирпич&quot;"
4401051144;"АО &quot;Кострома&quot;"
7805043627;"ОАО &quot;Холодильник N 1&quot;"
6903006928;"ГБУЗ &quot;ГКБ № 6&quot;"
6027054607;"ООО &quot;ПСКОВМЯСОПРОМ&quot;"
2801065123;"ООО &quot;Амурский бройлер&quot;"
6168072341;"ООО &quot;ХЛАДОКОМБИНАТ №3&quot;"
2347010827;"ООО Птицефабрика &quot;Приморская&quot;"
0544100094;Завод им. Гаджиева
7731082971;"ФГБУ &quot;ЦКБ с поликлиникой&quot;"
2634009906;"АО &quot;Иней&quot;"
2626042096;"ООО  &quot;Метан КМВ&quot;"
3006006565;"ООО ПКФ &quot;Евразия&quot;"
5249003552;"ОАО &quot;Дзержинский мясокомбинат&quot;"
0275000238;"ГУП РБ &quot;УФАВОДОКАНАЛ&quot;"
0277025397;"АО &quot;ОЗНХ&quot;"
1646033764;"ООО &quot;ДЖОШКУНОЗ АЛАБУГА&quot;"
2130022111;"ООО &quot;ЭЛИНОКС&quot;"
590503675635;ИП Карпова Л.Н.
5617005907;"ООО мясокомбинат &quot;Сорочинский&quot;"
5610077370;"ООО &quot;ОРЕНБУРГ ВОДОКАНАЛ&quot;"
5824000600;"АО МАСЛОЗАВОД &quot;НАРОВЧАТСКИЙ&quot;"
6452938795;"ООО  &quot;Капиталинвест&quot;"
6441021742;"АО &quot;ВОЛГА ЦЕМЕНТ&quot;"
6312110828;"ООО &quot;САМАРСКИЕ КОММУНАЛЬНЫЕ СИСТЕМЫ&quot;"
6454141275;"ООО &quot;ННК-САРАТОВНЕФТЕГАЗДОБЫЧА&quot;"
6601015620;"ООО &quot;Лестех&quot;"
6659003692;"АО &quot;СМАК&quot; (ИНН 6659003692)"
6625023637;"АО &quot;Русский хром 1915&quot;"
7423000572;"ФГУП &quot;РФЯЦ-ВНИИТФ им. академ. Е.И. Забабахина&quot;"
7206048859;"ООО &quot;ТОБОЛЬСКАЯ ТЭЦ&quot;"
8607101607;"ООО &quot;ЛАНГЕПАССКОЕ УТТ&quot;"
0274089610;"ООО &quot;РН-ТРАНСПОРТ&quot;"
8912002715;"ЗАО &quot;Тернефтегаз&quot;"
5911083593;"ООО &quot;АВИСМА&quot;"
5445118454;"ООО &quot;Вторнефтепродукт&quot; (ИНН 5445118454)"
6611000252;"ОАО &quot;Ирбитский химфармзавод&quot;"
2703000858;"ОАО &quot;Амурметалл&quot;"
5190930843;"АО &quot;АМНГР&quot;"
8201002002;"ООО  &quot;Дельфин&quot;"
410800023364;ИП Вазиков И.К.
4108003420;"ООО &quot;БОЛЬШЕРЕЦК&quot;"
4109002846;"ООО РПФ &quot;Ничира&quot;"
4100042280;"ООО &quot;КОЛЬ&quot;"
4909047148;"ПАО &quot;МАГАДАНЭНЕРГО&quot;"
0700010660;"ООО &quot;ГИПСОЛИТ&quot;"
6451402391;"ООО &quot;ЗАВОД ЖБК №2&quot;"
5053002307;"ОАО &quot;Электростальский химико-механический завод&quot;"
7706593549;"ООО &quot;Ситиэнерго&quot;"
5042065880;"ООО &quot;Скоропусковский синтез&quot;"
6234159037;"ООО &quot;Вега&quot; (ИНН 6234159037)"
3120099967;"ООО &quot;АЛЛНЕКС БЕЛГОРОД&quot;"
7727307527;"ООО &quot;МЭК&quot; (ИНН 7727307527)"
5752204049;"ООО  &quot;Орёлхолод&quot;"
7113000438;"ОАО &quot;ЕХЗ&quot;"
3650000395;"АО &quot;ЯНТАРЬ&quot;"
3662070125;"ЗАО &quot;Центрально-Черноземная Плодово-Ягодная Компания&quot;"
7743084941;"ООО &quot;МАСЛЕНИЦА&quot;"
4807003494;"ООО &quot;Эдельвейс Л&quot;"
3328484848;"ООО &quot;Экспо Гласс&quot;"
7810015329;"ООО &quot;САМСОН&quot; (ИНН 7810015329)"
2312013721;"ООО &quot; ТАУРАС - М &quot;"
2905008514;"МУП &quot;Бирюса&quot;"
