inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;srok_do;status_sroka;sila;klass;istochnik;ssylka;citata
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ТКР 19,3;805;водород;23.05.2018;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-06238-2018;Центробежный компрессор «Густа-П» тип ТКР 19,3, техн. № 300/III, зав.№ 805.828, Установка компримирования углеводородных газов (БК-8). Владелец – ООО «СИБУР Тольятти»
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ПКО-0,8/2-200;62004;;08.08.2018;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10562-2018;Поршневой компрессор 1,5 ПКО-0,8/2-200, техн. № 6/3, зав.№ 62004, Установка ТИБА. Владелец – ООО «СИБУР Тольятти»
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";узел компрессор;К-1;;;04.10.2018;;;1;надзорная запись: заключение ЭПБ;"ООО ""НПК ""СИНКО""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-14944-2018;Трубопровод отдувок с компрессора К-1 в шаровые резервуары рег. № 0514/1, ООО «СИБУР Тольятти», Отделение Д-1-И-1
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;АВ-100/1;15747;;26.09.2019;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-16837-2019;Поршневой компрессор АВ-100/1, техн. № 2/2, зав. № 15747. Товарно-сырьевой цех, отделение Д-1а. Владелец – ООО «СИБУР Тольятти»
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ПКО-0,8/2-200;63002;;29.12.2015;;;1;надзорная запись: заключение ЭПБ;"ООО ""МЕТАМ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-24113-2015;Техническое устройство: поршневой компрессор типа 1,5 ПКО-0,8/2-200 (техн. №6/2, зав. №63002), установленный в цехе «ТИБА» ОАО «Тольяттикаучук», г. Тольятти
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";узел компрессор;;;;21.01.2016;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-00503-2016;Трубопровод бутадиена от нагнетания компрессора № 101/1 до газоохладителя № 101б/1,Рег. № 0070/3 Производство СБСК, установка ПБ и АМС (Е-1), отделение Е-9
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";узел компрессор;;;;21.01.2016;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-00509-2016;Трубопровод бутадиена от нагнетания компрессора № 101/2 до газоохладителя № 101б/2 Рег. № 0070/4 Производство СБСК, установка ПБ и АМС (Е-1), отделение Е-9
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;2;водород;13.08.2018;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10846-2018;Центробежный компрессор «Инна-П», техн. № 300/I, зав.№ 2.805.763, Установка компримирования углеводородных газов (БК-8). Владелец – ООО «СИБУР Тольятти»
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;2ГМ 10-50/8;2;;13.08.2018;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10848-2018;Поршневой компрессор 2ГМ 10-50/8, техн. № 148/1, зав.№ 2, Установка выделения концентрированного изобутилена (БК-4). Владелец – ООО «СИБУР Тольятти»
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ФУ-40;;;29.12.2015;;;1;надзорная запись: заключение ЭПБ;"ООО ""МЕТАМ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-24137-2015;Техническое устройство: поршневой компрессор ФУ-40 (зав. №б/н, инв. №11748-010, техн. №22/2) установки полимеризации бутадиена и альфаметилстирола, отделение Е-8, принадлежащий ООО «Тольяттикаучук»
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ФУ-40;;;29.12.2015;;;1;надзорная запись: заключение ЭПБ;"ООО ""МЕТАМ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-24139-2015;Техническое устройство: поршневой компрессор ФУ-40 (зав. №б/н, инв. №11748-011, техн. №22/3) установки полимеризации бутадиена и альфаметилстирола, отделение Е-8, принадлежащий ООО «Тольяттикаучук»
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";узел компрессор;БК-3;;;01.02.2016;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-01133-2016;Трубопровод «Линия отдувок с аппаратов №109I,II на всас компрессора в цех БК-3»Рег. № 0103/10 Установка газоразделения, получения изопрена (И-9 отд.И-3)
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;259;;29.12.2015;;;1;надзорная запись: заключение ЭПБ;"ООО ""МЕТАМ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-24116-2015;Техническое устройство: поршневой компрессор 4 АГ (зав. №259, инв. №13448/001, техн. №201/1) установки газоразделения, получение изопрена (И-3-9) отделения (И-3), принадлежащий ООО «Тольяттикаучук»
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;7ВП-20/200;575;азот;27.12.2019;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-27608-2019;Поршневой компрессор 7ВП-20/200, техн. № 40/6, зав. № 575. Установка получения сжатого воздуха, азота, кислорода, умягченной воды и инертного газа из углеводородной фракции, отделение 17
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;58342;азот;27.12.2019;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-27611-2019;Поршневой компрессор 205ВП-30/8, техн. № 37/4, зав. № 58342. Установка получения сжатого воздуха, азота, кислорода, умягченной воды и инертного газа из углеводородной фракции, отделение 17
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ИП-4;;водород;25.07.2017;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10268-2017;«Транспортировка водорода от компрессоров в цех ИП-4» (рег. № 0101), применяемое ООО «Сибур Тольятти» на опасном Производственном объекте I класса опасности рег. № А53-01264-0019 ««Установка ТИБА»
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ТК2Р-444;805908;;22.07.2016;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-13881-2016;Центробежный компрессор типа ТК2Р-444 «Сулика»,техн. № 301/2, зав. № 805908, инв. № 1462-1/01Б установка синтеза метилтретбутилового эфира (МТБЭ) и очистки изопентана растворителя (ИП-3-4)
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";узел компрессор;;;;28.12.2018;;;1;надзорная запись: заключение ЭПБ;"ООО ""РЕШЕНИЕ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-24299-2018;Трубопровод «Трубопровод сжатых отдувок от компрессора К1 на ППК» рег. № 1225, ООО «СИБУР Тольятти», ТСЦ отделение Д-1 И-1, г. Тольятти, Самарская область.
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";узел компрессор;БК-3;;;14.04.2015;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05303-2015;Трубопровод «Линия отдувок с аппаратов №109 I, II на всас компрессора цеха БК-3» Рег.№ 0103/10 Установка: Газоразделение, получение изопрена, отделение И-9(цех И-3-9)
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ТКР 19,3;805;водород;08.08.2018;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10560-2018;Центробежный компрессор «Густа-П» тип ТКР 19,3, техн. № 300/II, зав.№ 805.581, Установка компримирования углеводородных газов (БК-8). Владелец – ООО «СИБУР Тольятти»
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ТК2Р-444;805;;22.08.2019;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-13184-2019;Центробежный компрессор «Сулика» тип ТК2Р-444, техн. № 301/I, зав. № 805.907. Установка синтеза МТБЭ и получения холода (ИП-3). Владелец – ООО «СИБУР Тольятти»
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";узел компрессор;;;;24.02.2016;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-03001-2016;Трубопровод бутадиена от газоохладителей № 101б/1,2 и компрессоров № 101/3,4,5 до маслоотделителя № 102 Рег. № 0070/2 Производство СБСК, установка ПБ и АМС (Е-1), отделение Е-9
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";узел компрессор;Т-117;;;11.12.2017;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-23589-2017;Трубопровод паров пропана -41 оС в цех БК-8 на всас компрессоров от аппаратов Т-117, Т-223 в аппарат О-118, регистрационный № 0788/3, Установка перегонки и дегазации полимера (БК-5/2)
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";узел компрессор;;;;14.04.2017;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-05425-2017;трубопровод «Линия от коллектора всаса до компрессора 4АГ №202рег. № 0091/20, применяемое ООО «Сибур Тольятти», на опасном производственном объекте I класса опасности рег. № А53-01264-0019, «установка газоразделения, пол
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";узел компрессор;;;водород;21.06.2017;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-08172-2017;Трубопровод «Транспортировка водорода от компрессоров до ресивера и реактора» (рег. № 0096), применяемое ООО «Сибур Тольятти» на опасном Производственном объекте I класса опасности рег. № А53-01264-0019 «Установка ТИБА»,
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;2РС 10/7;59005;;10.07.2017;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-09301-2017;Поршневой компрессор 2РС 10/7, тех.№ 101/3, зав.№ 59005, применяемое ООО «СИБУР Тольятти», на опасном производственном объекте I класса опасности рег. № А53-01264-0020, Установка полимеризации бутадиена и альфаметилстиро
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";узел компрессор;;;водород;16.08.2017;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11822-2017;Трубопровод «Транспортировка водорода от участка 1 до всаса компрессоров №6/1, 2» (рег. № 0097/4), применяемое ООО «Сибур Тольятти» на опасном Производственном объекте I класса опасности рег. № А53-01264-0019 ««Установка
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;;;28.12.2018;;;1;надзорная запись: заключение ЭПБ;"ООО ""РЕШЕНИЕ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-24330-2018;«Линия газообразного бутадиена от ап.№ 100а до компрессоров» рег. № 0070/1, применяемый на опасном производственном объекте (ОПО) «Площадка переработки мономеров и производства синтетического каучука», рег. № А53-01264-0
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;Э-200-31-1;72;;16.08.2017;;;1;надзорная запись: заключение ЭПБ;"ООО ПФ ""ЭДТОН""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11800-2017;Центробежный компрессор Э-200-31-1, тех.№ 20/1, зав.№ 72, применяемое ООО «СИБУР Тольятти», на опасном производственном объекте I класса опасности рег. № А53-01264-0016, Установка получения изопрена термическим разложени
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;;;19.12.2018;;;1;надзорная запись: заключение ЭПБ;"ООО ""РЕШЕНИЕ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-22680-2018;«Трубопровод аварийного сброса бутадиена от компрессоров №101 в аппарат №12а» рег. № 1130/2, применяемый на опасном производственном объекте (ОПО) «Площадка переработки мономеров и производства синтетического каучука», р
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";ВРУ;;278;воздух;23.09.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-00592-2025;ЗАКЛЮЧЕНИЕ № 2025-ТК-0123-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 3УГМ, зав. № 278, техн. № 10/1, применяемое на опасном производственном объекте «Площадка воздухоразде
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";ВРУ;WP 240;202935;воздух;08.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-914461-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0144-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор WP 240, зав. № 202935, техн. № 10/2, применяемое на опасном производственном объекте «Площадка воздухо
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;РК-6;20;;08.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-914283-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0138-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Ротационный компрессор РК-6, зав. № 20, техн. № 6/5, применяемое на опасном производственном объекте «Площадка переработки 
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;РК-6;19;;08.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-914285-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0137-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Ротационный компрессор РК-6, зав. № 19, техн. № 6/4, применяемое на опасном производственном объекте «Площадка переработки 
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;805434;;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-00693-2025;"ЗАКЛЮЧЕНИЕ № 2025-ТК-0119-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор ""ГРЕТА XV"", зав. № 805434, техн. № 301/3, применяемое на опасном производственном объекте «Площадка"
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;805435;;08.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-914454-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0143-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор «Грета XIV», зав. № 805435, техн. № 301/2, применяемое на опасном производственном объекте «Площадк
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;2РС 10/7;59005;;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-01010-2025;ЗАКЛЮЧЕНИЕ № 2025-ТК-0108-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 2РС 10/7, зав. № 59005, техн. № 101/3, применяемое на опасном производственном объекте «Площадка перер
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;805581;водород;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-00687-2025;"ЗАКЛЮЧЕНИЕ № 2025-ТК-0120-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор ГУСТА ""П"", зав. № 805581, техн. № 300/2, применяемое на опасном производственном объекте «Площадка "
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;2805323;;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-00694-2025;"ЗАКЛЮЧЕНИЕ № 2025-ТК-0117-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор 5 RMD -56 ""Виола"", зав. № 2805323, техн. № 403/2, применяемое на опасном производственном объекте «"
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;2805636;;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-00710-2025;"ЗАКЛЮЧЕНИЕ № 2025-ТК-0116-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор 5 RMD -56 ""Виола"", зав. № 2805636, техн. № 403/1, применяемое на опасном производственном объекте «"
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;2805263;;20.08.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-91798-2025;"ЗАКЛЮЧЕНИЕ № 2025-ТК-0118-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор 5 RMD -56 ""Виола"", зав. № 2805263, техн. № 403/3, применяемое на опасном производственном объекте «"
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;АВ-100/1;15747;;08.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-914465-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0145-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор АВ-100/1, зав. № 15747, техн. № 2/2, применяемое на опасном производственном объекте «Склад сырьевой в
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;2ГМ 4-24/9;1001;;09.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-918093-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0126-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 2ГМ 4-24/9, зав. № 1001, техн. № 101/1, применяемое на опасном производственном объекте «Площадка пере
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;2ГМ 4-24/9;1002;;09.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-918091-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0127-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 2ГМ 4-24/9, зав. № 1002, техн. № 101/2, применяемое на опасном производственном объекте «Площадка пере
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ПКО-0,8/2-200;63002;;08.07.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-914256-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0136-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 1,5 ПКО-0,8/2-200, зав. № 63002, техн. № 6/2, применяемое на опасном производственном объекте «Площадк
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ПКО-0,8/2-200;63003;;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-00744-2025;ЗАКЛЮЧЕНИЕ № 2025-ТК-0110-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 1,5 ПКО-0,8/2-200, зав. № 63003, техн. № 6/1, применяемое на опасном производственном объекте «Площадк
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;ПКО-0,8/2-200;62004;;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-01007-2025;ЗАКЛЮЧЕНИЕ № 2025-ТК-0111-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 1,5 ПКО-0,8/2-200, зав. № 62004, техн. № 6/3, применяемое на опасном производственном объекте «Площадк
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;Э-200-31-1;72;;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-01008-2025;ЗАКЛЮЧЕНИЕ № 2025-ТК-0109-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор Э-200-31-1, зав. № 72, техн. № 20/1, применяемое на опасном производственном объекте «Площадка пере
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;7RМA70;2805762;водород;18.03.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-745490-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0099-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор «ИНА-Р» тип 7RМA70, зав. № 2805762, техн. № 300/4, применяемое на опасном производственном объекте 
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;GA 600/3;23-1560;водород;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-00698-2025;ЗАКЛЮЧЕНИЕ № 2025-ТК-0122-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор GA 600/3 «Borsig», зав. № 23-1560, техн. № 107/1, применяемое на опасном производственном объекте «
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;236;;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-00701-2025;ЗАКЛЮЧЕНИЕ № 2025-ТК-0124-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Поршневой компрессор 4АГ, зав. № 236, техн. № 203, применяемое на опасном производственном объекте «Площадка переработки мо
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;6RPA56;2805796;водород;09.06.2025;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-00703-2025;ЗАКЛЮЧЕНИЕ № 2025-ТК-0121-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор «ИННА-Э» тип 6RPA56 + 4RPA56, зав. № 2805796, техн. № 317/3, применяемое на опасном производственно
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;;805432;;15.08.2024;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-20530-2024;ЗАКЛЮЧЕНИЕ № 2024-ТК-0127-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор «Грета XVII» зав. № 805432, техн. № 301/IV, применяемое на опасном производственном объекте «Площад
6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";компрессор;GA 600/3;23-1559;водород;18.03.2026;;;1;надзорная запись: заключение ЭПБ;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-745474-2026;ЗАКЛЮЧЕНИЕ № 2026-ТК-0101-НКО-ТУ ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ БЕЗОПАСНОСТИ на техническое устройство: Центробежный компрессор GA 600/3 «Borsig», зав. № 23-1559, техн. № 107/2, применяемое на опасном производственном объекте «
